get_date,lat,lng,speed,line_no,y
2018-12-03 05:42:03,35.19084,129.06059,0,13395,1:09:48
2018-12-03 05:42:06,35.19085,129.06061,0,13395,1:09:45
2018-12-03 05:42:09,35.19085,129.06062,0,13395,1:09:42
2018-12-03 05:42:12,35.19085,129.06062,0,13395,1:09:39
2018-12-03 05:42:15,35.19085,129.06061,0,13395,1:09:36
2018-12-03 05:42:18,35.19085,129.06061,0,13395,1:09:33
2018-12-03 05:42:21,35.19085,129.06061,0,13395,1:09:30
2018-12-03 05:42:24,35.19085,129.06061,0,13395,1:09:27
2018-12-03 05:42:27,35.19085,129.06061,0,13395,1:09:24
2018-12-03 05:42:30,35.19085,129.06061,0,13395,1:09:21
2018-12-03 05:42:33,35.19085,129.06061,0,13395,1:09:18
2018-12-03 05:42:36,35.19085,129.06061,0,13395,1:09:15
2018-12-03 05:42:39,35.19085,129.06061,0,13395,1:09:12
2018-12-03 05:42:42,35.19085,129.06061,0,13395,1:09:09
2018-12-03 05:42:45,35.19084,129.06061,0,13395,1:09:06
2018-12-03 05:42:48,35.19084,129.06062,0,13395,1:09:03
2018-12-03 05:42:51,35.19084,129.06062,0,13395,1:09:00
2018-12-03 05:42:54,35.19084,129.06062,0,13395,1:08:57
2018-12-03 05:42:57,35.19084,129.06062,0,13395,1:08:54
2018-12-03 05:43:00,35.19084,129.06062,0,13395,1:08:51
2018-12-03 05:43:03,35.19084,129.06062,0,13395,1:08:48
2018-12-03 05:43:06,35.19085,129.06062,0,13395,1:08:45
2018-12-03 05:43:09,35.19085,129.06062,0,13395,1:08:42
2018-12-03 05:43:12,35.19085,129.06062,0,13395,1:08:39
2018-12-03 05:43:15,35.19085,129.06062,0,13395,1:08:36
2018-12-03 05:43:18,35.19086,129.06062,0,13395,1:08:33
2018-12-03 05:43:21,35.19086,129.06064,0,13395,1:08:30
2018-12-03 05:43:24,35.19086,129.06064,0,13395,1:08:27
2018-12-03 05:43:27,35.19086,129.06064,0,13395,1:08:24
2018-12-03 05:43:30,35.19086,129.06064,0,13395,1:08:21
2018-12-03 05:43:33,35.19086,129.06064,0,13395,1:08:18
2018-12-03 05:43:36,35.19086,129.06064,0,13395,1:08:15
2018-12-03 05:43:39,35.19086,129.06064,0,13395,1:08:12
2018-12-03 05:43:42,35.19086,129.06064,0,13395,1:08:09
2018-12-03 05:43:45,35.19086,129.06064,0,13395,1:08:06
2018-12-03 05:43:48,35.19085,129.06064,0,13395,1:08:03
2018-12-03 05:43:51,35.19085,129.06064,0,13395,1:08:00
2018-12-03 05:43:54,35.19085,129.06064,0,13395,1:07:57
2018-12-03 05:43:57,35.19085,129.06064,0,13395,1:07:54
2018-12-03 05:44:00,35.19085,129.06064,0,13395,1:07:51
2018-12-03 05:44:03,35.19085,129.06064,0,13395,1:07:48
2018-12-03 05:44:06,35.19085,129.06064,0,13395,1:07:45
2018-12-03 05:44:09,35.19085,129.06065,0,13395,1:07:42
2018-12-03 05:44:12,35.19085,129.06064,0,13395,1:07:39
2018-12-03 05:44:15,35.19085,129.06065,0,13395,1:07:36
2018-12-03 05:44:18,35.19085,129.06067,0,13395,1:07:33
