get_date,lat,lng,speed,line_no,y,dist
2018-01-01 6:27,35.21123,128.97964,62,13395,0:13:42,3.429565721
2018-01-01 6:27,35.21129,128.97908,59,13395,0:13:39,3.480893287
2018-01-01 6:27,35.21135,128.97853,58,13395,0:13:36,3.531319886
2018-01-01 6:27,35.2114,128.978,55,13395,0:13:33,3.579805331
2018-01-01 6:27,35.21144,128.97748,53,13395,0:13:30,3.62727093
2018-01-01 6:27,35.21149,128.97701,50,13395,0:13:27,3.670344169
2018-01-01 6:27,35.21154,128.97653,49,13395,0:13:24,3.714318711
2018-01-01 6:27,35.21159,128.97607,49,13395,0:13:21,3.756490888
2018-01-01 6:27,35.21164,128.97565,43,13395,0:13:18,3.795062652
2018-01-01 6:27,35.21167,128.97527,36,13395,0:13:15,3.829757077
2018-01-01 6:28,35.2117,128.97498,25,13395,0:13:12,3.856322054
2018-01-01 6:28,35.21171,128.97478,20,13395,0:13:09,3.874531615
2018-01-01 6:28,35.21172,128.97461,16,13395,0:13:06,3.890020827
2018-01-01 6:28,35.21171,128.9745,5,13395,0:13:03,3.900079074
2018-01-01 6:28,35.21171,128.97449,0,13395,0:13:00,3.900987852
2018-01-01 6:28,35.21171,128.97449,0,13395,0:12:57,3.900987852
2018-01-01 6:28,35.21171,128.97449,0,13395,0:12:54,3.900987852
2018-01-01 6:28,35.21172,128.97447,0,13395,0:12:51,3.903118748
2018-01-01 6:28,35.21172,128.97446,0,13395,0:12:48,3.904027525
2018-01-01 6:28,35.21172,128.97446,0,13395,0:12:45,3.904027525
2018-01-01 6:28,35.21172,128.97446,0,13395,0:12:42,3.904027525
2018-01-01 6:28,35.21172,128.97446,0,13395,0:12:39,3.904027525
2018-01-01 6:28,35.21172,128.97443,0,13395,0:12:36,3.906753858
2018-01-01 6:28,35.21172,128.97441,0,13395,0:12:33,3.908571414
2018-01-01 6:28,35.21171,128.9744,0,13395,0:12:30,3.910007758
2018-01-01 6:28,35.21171,128.9744,0,13395,0:12:27,3.910007758
2018-01-01 6:28,35.21172,128.97438,0,13395,0:12:24,3.912138654
2018-01-01 6:28,35.21172,128.97438,0,13395,0:12:21,3.912138654
2018-01-01 6:28,35.21173,128.97438,0,13395,0:12:18,3.913250952
2018-01-01 6:28,35.21174,128.97438,0,13395,0:12:15,3.91436325
2018-01-01 6:29,35.21174,128.97438,0,13395,0:12:12,3.91436325
2018-01-01 6:29,35.21175,128.97438,0,13395,0:12:09,3.915475549
2018-01-01 6:29,35.21175,128.97438,0,13395,0:12:06,3.915475549
2018-01-01 6:29,35.21175,128.97438,0,13395,0:12:03,3.915475549
2018-01-01 6:29,35.21175,128.97438,0,13395,0:12:00,3.915475549
2018-01-01 6:29,35.21175,128.97437,0,13395,0:11:57,3.916384326
2018-01-01 6:29,35.21174,128.97437,0,13395,0:11:54,3.917496624
2018-01-01 6:29,35.21173,128.97433,7,13395,0:11:51,3.921298102
2018-01-01 6:29,35.2117,128.97424,10,13395,0:11:48,3.930131613
2018-01-01 6:29,35.21161,128.97418,15,13395,0:11:45,3.941530974
2018-01-01 6:29,35.21146,128.97415,21,13395,0:11:42,3.958436732
2018-01-01 6:29,35.21125,128.97417,27,13395,0:11:39,3.981865604
2018-01-01 6:29,35.21099,128.9742,36,13395,0:11:36,4.010913587
2018-01-01 6:29,35.21065,128.97424,48,13395,0:11:33,4.048906038
2018-01-01 6:29,35.21026,128.97426,52,13395,0:11:30,4.092323734
2018-01-01 6:29,35.20981,128.97426,60,13395,0:11:27,4.142377159
2018-01-01 6:29,35.2093,128.9743,65,13395,0:11:24,4.199220731
2018-01-01 6:29,35.20879,128.9743,68,13395,0:11:21,4.255947946
2018-01-01 6:29,35.20824,128.97432,69,13395,0:11:18,4.31715135
2018-01-01 6:29,35.20771,128.97433,68,13395,0:11:15,4.376110167
