get_date,lat,lng,speed,line_no,y,dist
2018-01-03 6:28,35.20455,128.9933,37,13395,0:16:12,1.984819655
2018-01-03 6:28,35.20475,128.99298,46,13395,0:16:09,2.021435613
2018-01-03 6:28,35.20499,128.9926,53,13395,0:16:06,2.065086491
2018-01-03 6:28,35.20527,128.99217,61,13395,0:16:03,2.115059135
2018-01-03 6:28,35.20558,128.9917,66,13395,0:16:00,2.169955416
2018-01-03 6:28,35.20591,128.99121,68,13395,0:15:57,2.22766626
2018-01-03 6:28,35.20625,128.99069,72,13395,0:15:54,2.288194712
2018-01-03 6:28,35.20661,128.99014,75,13395,0:15:51,2.352241761
2018-01-03 6:28,35.20698,128.98958,77,13395,0:15:48,2.417694046
2018-01-03 6:28,35.20737,128.98901,79,13395,0:15:45,2.485261548
2018-01-03 6:29,35.20775,128.98845,77,13395,0:15:42,2.551418508
2018-01-03 6:29,35.20812,128.98788,77,13395,0:15:39,2.617579385
2018-01-03 6:29,35.2085,128.98732,76,13395,0:15:36,2.683735984
2018-01-03 6:29,35.20887,128.98676,75,13395,0:15:33,2.749187347
2018-01-03 6:29,35.20924,128.98621,75,13395,0:15:30,2.813934386
2018-01-03 6:29,35.20961,128.98566,73,13395,0:15:27,2.878681249
2018-01-03 6:29,35.20996,128.98514,71,13395,0:15:24,2.93990916
2018-01-03 6:29,35.21028,128.98463,66,13395,0:15:21,2.998347942
2018-01-03 6:29,35.21054,128.98409,67,13395,0:15:18,3.055310099
2018-01-03 6:29,35.21074,128.98349,69,13395,0:15:15,3.114200839
2018-01-03 6:29,35.21088,128.98286,65,13395,0:15:12,3.173534403
2018-01-03 6:29,35.21095,128.98228,64,13395,0:15:09,3.226815999
2018-01-03 6:29,35.21102,128.98166,69,13395,0:15:06,3.283696151
2018-01-03 6:29,35.21108,128.98102,68,13395,0:15:03,3.342240044
2018-01-03 6:29,35.21114,128.98041,64,13395,0:15:00,3.398076178
2018-01-03 6:29,35.2112,128.97981,61,13395,0:14:57,3.45301011
2018-01-03 6:29,35.21125,128.97931,51,13395,0:14:54,3.498788356
2018-01-03 6:29,35.21129,128.97884,50,13395,0:14:51,3.541732247
2018-01-03 6:29,35.21133,128.97838,45,13395,0:14:48,3.583772331
2018-01-03 6:29,35.21137,128.97804,30,13395,0:14:45,3.614989599
2018-01-03 6:30,35.21139,128.97781,21,13395,0:14:42,3.636009623
2018-01-03 6:30,35.21141,128.97765,13,13395,0:14:39,3.650719313
2018-01-03 6:30,35.21141,128.97755,8,13395,0:14:36,3.659807126
2018-01-03 6:30,35.21142,128.97746,12,13395,0:14:33,3.668061442
2018-01-03 6:30,35.21144,128.97731,19,13395,0:14:30,3.681873483
2018-01-03 6:30,35.21146,128.9771,25,13395,0:14:27,3.701087098
2018-01-03 6:30,35.21149,128.97684,27,13395,0:14:24,3.724949853
2018-01-03 6:30,35.21152,128.97659,25,13395,0:14:21,3.7479131
2018-01-03 6:30,35.21154,128.97635,24,13395,0:14:18,3.769836973
2018-01-03 6:30,35.21156,128.97612,25,13395,0:14:15,3.790856953
2018-01-03 6:30,35.21159,128.97591,21,13395,0:14:12,3.810230851
2018-01-03 6:30,35.2116,128.97574,18,13395,0:14:09,3.825720086
2018-01-03 6:30,35.21162,128.97559,15,13395,0:14:06,3.839532097
2018-01-03 6:30,35.21163,128.97545,14,13395,0:14:03,3.852303529
2018-01-03 6:30,35.21164,128.97533,12,13395,0:14:00,3.863265451
2018-01-03 6:30,35.21165,128.9752,10,13395,0:13:57,3.875131818
2018-01-03 6:30,35.21166,128.97511,10,13395,0:13:54,3.883386111
2018-01-03 6:30,35.21167,128.97504,7,13395,0:13:51,3.88984407
2018-01-03 6:30,35.21167,128.97501,0,13395,0:13:48,3.892570405
2018-01-03 6:30,35.21167,128.97501,0,13395,0:13:45,3.892570405
2018-01-03 6:31,35.21167,128.97501,0,13395,0:13:42,3.892570405
2018-01-03 6:31,35.21166,128.97501,0,13395,0:13:39,3.893682703
2018-01-03 6:31,35.21166,128.97501,0,13395,0:13:36,3.893682703
2018-01-03 6:31,35.21165,128.97501,0,13395,0:13:33,3.894795002
2018-01-03 6:31,35.21165,128.97501,0,13395,0:13:30,3.894795002
2018-01-03 6:31,35.21165,128.97499,0,13395,0:13:27,3.896612559
2018-01-03 6:31,35.21165,128.97499,0,13395,0:13:24,3.896612559
2018-01-03 6:31,35.21165,128.97498,0,13395,0:13:21,3.897521337
2018-01-03 6:31,35.21165,128.97498,0,13395,0:13:18,3.897521337
2018-01-03 6:31,35.21165,128.97496,0,13395,0:13:15,3.899338894
2018-01-03 6:31,35.21165,128.97496,0,13395,0:13:12,3.899338894
2018-01-03 6:31,35.21166,128.97496,0,13395,0:13:09,3.900451193
2018-01-03 6:31,35.21167,128.97495,0,13395,0:13:06,3.901887537
2018-01-03 6:31,35.21167,128.97495,0,13395,0:13:03,3.901887537
2018-01-03 6:31,35.21167,128.97493,0,13395,0:13:00,3.903705094
2018-01-03 6:31,35.21167,128.97493,0,13395,0:12:57,3.903705094
2018-01-03 6:31,35.21168,128.97493,0,13395,0:12:54,3.904817392
2018-01-03 6:31,35.21168,128.97493,0,13395,0:12:51,3.904817392
2018-01-03 6:31,35.21169,128.97493,0,13395,0:12:48,3.905929691
2018-01-03 6:31,35.21168,128.97491,0,13395,0:12:45,3.908060587
2018-01-03 6:32,35.21168,128.97491,0,13395,0:12:42,3.908060587
2018-01-03 6:32,35.21167,128.9749,0,13395,0:12:39,3.909496931
2018-01-03 6:32,35.21167,128.9749,0,13395,0:12:36,3.909496931
2018-01-03 6:32,35.21167,128.97488,0,13395,0:12:33,3.911314488
2018-01-03 6:32,35.21167,128.97487,2,13395,0:12:30,3.912223266
2018-01-03 6:32,35.21167,128.97485,2,13395,0:12:27,3.914040823
2018-01-03 6:32,35.21167,128.97482,3,13395,0:12:24,3.916767158
2018-01-03 6:32,35.21167,128.97478,9,13395,0:12:21,3.920402271
2018-01-03 6:32,35.21168,128.97466,16,13395,0:12:18,3.931364188
2018-01-03 6:32,35.21166,128.97444,27,13395,0:12:15,3.951480693
2018-01-03 6:32,35.21158,128.97423,23,13395,0:12:12,3.972537614
2018-01-03 6:32,35.21141,128.97411,26,13395,0:12:09,3.994366034
2018-01-03 6:32,35.21114,128.97418,39,13395,0:12:06,4.02506445
2018-01-03 6:32,35.2108,128.97421,43,13395,0:12:03,4.06298074
2018-01-03 6:32,35.2104,128.97423,52,13395,0:12:00,4.107509783
2018-01-03 6:32,35.20996,128.97424,60,13395,0:11:57,4.156459347
2018-01-03 6:32,35.20948,128.97427,62,13395,0:11:54,4.209919234
2018-01-03 6:32,35.20899,128.9743,63,13395,0:11:51,4.264490002
2018-01-03 6:32,35.20851,128.97432,62,13395,0:11:48,4.317911253
2018-01-03 6:32,35.20804,128.97437,62,13395,0:11:45,4.370386392
2018-01-03 6:33,35.20757,128.97437,61,13395,0:11:42,4.422664413
2018-01-03 6:33,35.20711,128.97438,58,13395,0:11:39,4.473838208
2018-01-03 6:33,35.20665,128.97441,62,13395,0:11:36,4.525076523
2018-01-03 6:33,35.20615,128.97437,65,13395,0:11:33,4.580810128
2018-01-03 6:33,35.20566,128.97437,62,13395,0:11:30,4.635312747
2018-01-03 6:33,35.2052,128.97438,60,13395,0:11:27,4.686486541
2018-01-03 6:33,35.20481,128.97444,50,13395,0:11:24,4.73020758
2018-01-03 6:33,35.20448,128.97437,45,13395,0:11:21,4.767460688
2018-01-03 6:33,35.20421,128.97423,42,13395,0:11:18,4.800077028
2018-01-03 6:33,35.20391,128.97398,43,13395,0:11:15,4.840447281
2018-01-03 6:33,35.20366,128.97368,44,13395,0:11:12,4.879391976
2018-01-03 6:33,35.20343,128.97334,46,13395,0:11:09,4.919509165
2018-01-03 6:33,35.20319,128.97298,47,13395,0:11:06,4.961736998
2018-01-03 6:33,35.20297,128.97264,42,13395,0:11:03,5.001154322
2018-01-03 6:33,35.20277,128.97234,41,13395,0:11:00,5.036344297
2018-01-03 6:33,35.20257,128.97205,37,13395,0:10:57,5.070834882
2018-01-03 6:33,35.2024,128.9718,31,13395,0:10:54,5.100395726
2018-01-03 6:33,35.20226,128.97159,28,13395,0:10:51,5.125028807
2018-01-03 6:33,35.2021,128.97136,32,13395,0:10:48,5.152482709
2018-01-03 6:33,35.20193,128.97112,31,13395,0:10:45,5.18135089
2018-01-03 6:34,35.2018,128.97092,22,13395,0:10:42,5.204578439
2018-01-03 6:34,35.20171,128.97078,16,13395,0:10:39,5.220768728
2018-01-03 6:34,35.20163,128.97067,18,13395,0:10:36,5.23415294
2018-01-03 6:34,35.20151,128.97052,26,13395,0:10:33,5.253232423
2018-01-03 6:34,35.20136,128.97031,30,13395,0:10:30,5.278583473
2018-01-03 6:34,35.20118,128.97006,36,13395,0:10:27,5.308868143
2018-01-03 6:34,35.20098,128.96979,38,13395,0:10:24,5.34199072
2018-01-03 6:34,35.20079,128.96953,37,13395,0:10:21,5.373693619
2018-01-03 6:34,35.20058,128.96927,38,13395,0:10:18,5.406920914
2018-01-03 6:34,35.20037,128.96901,38,13395,0:10:15,5.440148252
2018-01-03 6:34,35.20013,128.96872,46,13395,0:10:12,5.477663454
2018-01-03 6:34,35.19985,128.96841,50,13395,0:10:09,5.51966188
2018-01-03 6:34,35.19954,128.96806,56,13395,0:10:06,5.566576222
2018-01-03 6:34,35.19919,128.96768,63,13395,0:10:03,5.618619556
2018-01-03 6:34,35.1988,128.96725,68,13395,0:10:00,5.67700892
2018-01-03 6:34,35.19839,128.96683,68,13395,0:09:57,5.736482141
2018-01-03 6:34,35.19799,128.96642,69,13395,0:09:54,5.794519146
2018-01-03 6:34,35.19756,128.966,72,13395,0:09:51,5.855715096
2018-01-03 6:34,35.19711,128.96558,75,13395,0:09:48,5.918665144
2018-01-03 6:34,35.19665,128.96515,73,13395,0:09:45,5.98305098
2018-01-03 6:35,35.19619,128.96474,73,13395,0:09:42,6.046349903
2018-01-03 6:35,35.19573,128.96434,72,13395,0:09:39,6.109118107
2018-01-03 6:35,35.19528,128.96397,66,13395,0:09:36,6.169420864
2018-01-03 6:35,35.19485,128.96364,66,13395,0:09:33,6.225877447
2018-01-03 6:35,35.1944,128.96332,68,13395,0:09:30,6.28376872
2018-01-03 6:35,35.19393,128.963,71,13395,0:09:27,6.343593926
