get_date,lat,lng,speed,line_no,time
2018-07-02 16:27:50,35.18336,128.92786,0,13471,0:54:30
2018-07-02 16:27:53,35.18337,128.92786,0,13471,0:54:27
2018-07-02 16:27:56,35.18337,128.92786,0,13471,0:54:24
2018-07-02 16:27:59,35.18337,128.92786,0,13471,0:54:21
2018-07-02 16:28:02,35.18337,128.92786,0,13471,0:54:18
2018-07-02 16:28:05,35.18337,128.92786,0,13471,0:54:15
2018-07-02 16:28:08,35.18337,128.92786,0,13471,0:54:12
2018-07-02 16:28:11,35.18338,128.92786,0,13471,0:54:09
2018-07-02 16:28:14,35.18338,128.92787,0,13471,0:54:06
2018-07-02 16:28:17,35.18338,128.92787,0,13471,0:54:03
2018-07-02 16:28:20,35.18338,128.92787,0,13471,0:54:00
2018-07-02 16:28:23,35.18338,128.92787,0,13471,0:53:57
2018-07-02 16:28:26,35.18338,128.92787,0,13471,0:53:54
2018-07-02 16:28:29,35.18337,128.92787,0,13471,0:53:51
2018-07-02 16:28:32,35.18337,128.92789,0,13471,0:53:48
2018-07-02 16:28:35,35.18337,128.92789,0,13471,0:53:45
2018-07-02 16:28:38,35.18337,128.92789,0,13471,0:53:42
2018-07-02 16:28:41,35.18337,128.92789,0,13471,0:53:39
2018-07-02 16:28:44,35.18337,128.92789,0,13471,0:53:36
2018-07-02 16:28:47,35.18337,128.92789,0,13471,0:53:33
2018-07-02 16:28:50,35.18337,128.92789,0,13471,0:53:30
2018-07-02 16:28:53,35.18337,128.92789,0,13471,0:53:27
2018-07-02 16:28:56,35.18337,128.92789,0,13471,0:53:24
2018-07-02 16:28:59,35.18338,128.92789,0,13471,0:53:21
2018-07-02 16:29:02,35.18338,128.92789,0,13471,0:53:18
2018-07-02 16:29:05,35.18338,128.92789,0,13471,0:53:15
2018-07-02 16:29:08,35.18338,128.92789,0,13471,0:53:12
2018-07-02 16:29:11,35.18338,128.92789,0,13471,0:53:09
2018-07-02 16:29:14,35.18338,128.92789,0,13471,0:53:06
2018-07-02 16:29:17,35.18338,128.9279,0,13471,0:53:03
2018-07-02 16:29:20,35.18338,128.9279,0,13471,0:53:00
2018-07-02 16:29:23,35.18338,128.9279,0,13471,0:52:57
2018-07-02 16:29:26,35.18337,128.9279,0,13471,0:52:54
2018-07-02 16:29:29,35.18337,128.9279,0,13471,0:52:51
2018-07-02 16:29:32,35.18337,128.9279,0,13471,0:52:48
2018-07-02 16:29:35,35.18337,128.9279,0,13471,0:52:45
2018-07-02 16:29:38,35.18337,128.9279,0,13471,0:52:42
2018-07-02 16:29:41,35.18337,128.9279,0,13471,0:52:39
2018-07-02 16:29:44,35.18337,128.9279,0,13471,0:52:36
2018-07-02 16:29:47,35.18337,128.92789,0,13471,0:52:33
2018-07-02 16:29:50,35.18337,128.92789,0,13471,0:52:30
2018-07-02 16:29:53,35.18337,128.92789,0,13471,0:52:27
2018-07-02 16:29:56,35.18337,128.92789,0,13471,0:52:24
2018-07-02 16:29:59,35.18337,128.92789,0,13471,0:52:21
2018-07-02 16:30:02,35.18337,128.92789,0,13471,0:52:18
2018-07-02 16:30:05,35.18336,128.92789,0,13471,0:52:15
2018-07-02 16:30:08,35.18336,128.92787,0,13471,0:52:12
2018-07-02 16:30:11,35.18336,128.92787,0,13471,0:52:09
2018-07-02 16:30:14,35.18336,128.92787,0,13471,0:52:06
2018-07-02 16:30:17,35.18336,128.92787,0,13471,0:52:03
2018-07-02 16:30:20,35.18337,128.92786,0,13471,0:52:00
2018-07-02 16:30:23,35.18337,128.92786,0,13471,0:51:57
2018-07-02 16:30:26,35.18337,128.92786,0,13471,0:51:54
2018-07-02 16:30:29,35.18337,128.92786,0,13471,0:51:51
2018-07-02 16:30:32,35.18337,128.92784,0,13471,0:51:48
2018-07-02 16:30:35,35.18337,128.92784,0,13471,0:51:45
2018-07-02 16:30:38,35.18337,128.92784,0,13471,0:51:42
2018-07-02 16:30:41,35.18337,128.92784,0,13471,0:51:39
2018-07-02 16:30:44,35.18336,128.92784,0,13471,0:51:36
2018-07-02 16:30:47,35.18336,128.92784,0,13471,0:51:33
2018-07-02 16:30:50,35.18336,128.92784,0,13471,0:51:30
2018-07-02 16:30:53,35.18336,128.92784,0,13471,0:51:27
2018-07-02 16:30:56,35.18336,128.92784,0,13471,0:51:24
2018-07-02 16:30:59,35.18336,128.92784,0,13471,0:51:21
2018-07-02 16:31:02,35.18335,128.92784,0,13471,0:51:18
2018-07-02 16:31:05,35.18335,128.92784,0,13471,0:51:15
2018-07-02 16:31:08,35.18335,128.92784,0,13471,0:51:12
2018-07-02 16:31:11,35.18335,128.92784,0,13471,0:51:09
2018-07-02 16:31:14,35.18335,128.92784,0,13471,0:51:06
2018-07-02 16:31:17,35.18335,128.92784,0,13471,0:51:03
2018-07-02 16:31:20,35.18335,128.92783,0,13471,0:51:00
2018-07-02 16:31:23,35.18335,128.92783,0,13471,0:50:57
2018-07-02 16:31:26,35.18334,128.92783,0,13471,0:50:54
2018-07-02 16:31:29,35.18334,128.92783,0,13471,0:50:51
2018-07-02 16:31:32,35.18334,128.92783,0,13471,0:50:48
2018-07-02 16:31:35,35.18334,128.92783,0,13471,0:50:45
2018-07-02 16:31:38,35.18335,128.92784,0,13471,0:50:42
2018-07-02 16:31:41,35.18335,128.92784,0,13471,0:50:39
2018-07-02 16:31:44,35.18335,128.92784,0,13471,0:50:36
2018-07-02 16:31:47,35.18335,128.92784,0,13471,0:50:33
2018-07-02 16:31:50,35.18335,128.92784,0,13471,0:50:30
2018-07-02 16:31:53,35.18336,128.92784,0,13471,0:50:27
2018-07-02 16:31:56,35.18336,128.92784,0,13471,0:50:24
2018-07-02 16:31:59,35.18336,128.92784,0,13471,0:50:21
2018-07-02 16:32:02,35.18336,128.92784,0,13471,0:50:18
2018-07-02 16:32:05,35.18337,128.92784,0,13471,0:50:15
2018-07-02 16:32:08,35.18337,128.92784,0,13471,0:50:12
2018-07-02 16:32:11,35.18337,128.92784,0,13471,0:50:09
2018-07-02 16:32:14,35.18337,128.92784,0,13471,0:50:06
2018-07-02 16:32:17,35.18338,128.92784,0,13471,0:50:03
2018-07-02 16:32:20,35.18338,128.92784,0,13471,0:50:00
2018-07-02 16:32:23,35.18338,128.92784,0,13471,0:49:57
2018-07-02 16:32:26,35.18339,128.92784,0,13471,0:49:54
2018-07-02 16:32:29,35.18339,128.92784,0,13471,0:49:51
2018-07-02 16:32:32,35.18339,128.92784,0,13471,0:49:48
2018-07-02 16:32:35,35.18339,128.92784,0,13471,0:49:45
2018-07-02 16:32:38,35.1834,128.92784,0,13471,0:49:42
2018-07-02 16:32:41,35.1834,128.92786,0,13471,0:49:39
2018-07-02 16:32:44,35.1834,128.92786,0,13471,0:49:36
2018-07-02 16:32:47,35.1834,128.92786,0,13471,0:49:33
2018-07-02 16:32:50,35.1834,128.92787,0,13471,0:49:30
2018-07-02 16:32:53,35.1834,128.92787,0,13471,0:49:27
2018-07-02 16:32:56,35.1834,128.92787,0,13471,0:49:24
2018-07-02 16:32:59,35.1834,128.92789,0,13471,0:49:21
2018-07-02 16:33:02,35.1834,128.92789,0,13471,0:49:18
2018-07-02 16:33:05,35.1834,128.92789,0,13471,0:49:15
2018-07-02 16:33:08,35.1834,128.92789,0,13471,0:49:12
2018-07-02 16:33:11,35.1834,128.92789,0,13471,0:49:09
2018-07-02 16:33:14,35.1834,128.92789,0,13471,0:49:06
2018-07-02 16:33:17,35.1834,128.92789,0,13471,0:49:03
2018-07-02 16:33:20,35.1834,128.92789,0,13471,0:49:00
2018-07-02 16:33:23,35.1834,128.92789,0,13471,0:48:57
2018-07-02 16:33:26,35.1834,128.9279,0,13471,0:48:54
2018-07-02 16:33:29,35.1834,128.9279,0,13471,0:48:51
2018-07-02 16:33:32,35.1834,128.92789,0,13471,0:48:48
2018-07-02 16:33:35,35.18339,128.92789,0,13471,0:48:45
2018-07-02 16:33:38,35.18339,128.92789,0,13471,0:48:42
