get_date,lat,lng,speed,line_no,time
2018-08-01 05:50:02,35.19084,129.06059,0,13395,0:54:18
2018-08-01 05:50:05,35.19084,129.06059,0,13395,0:54:15
2018-08-01 05:50:08,35.19084,129.06058,0,13395,0:54:12
2018-08-01 05:50:11,35.19084,129.06058,0,13395,0:54:09
2018-08-01 05:50:14,35.19084,129.06058,0,13395,0:54:06
2018-08-01 05:50:17,35.19083,129.06058,0,13395,0:54:03
2018-08-01 05:50:20,35.19083,129.06058,0,13395,0:54:00
2018-08-01 05:50:23,35.19083,129.06056,0,13395,0:53:57
2018-08-01 05:50:26,35.19083,129.06056,0,13395,0:53:54
2018-08-01 05:50:29,35.19083,129.06056,0,13395,0:53:51
2018-08-01 05:50:32,35.19083,129.06056,0,13395,0:53:48
2018-08-01 05:50:35,35.19083,129.06056,0,13395,0:53:45
2018-08-01 05:50:38,35.19083,129.06058,0,13395,0:53:42
2018-08-01 05:50:41,35.19083,129.06058,0,13395,0:53:39
2018-08-01 05:50:44,35.19083,129.06058,0,13395,0:53:36
2018-08-01 05:50:47,35.19083,129.06058,0,13395,0:53:33
2018-08-01 05:50:50,35.19083,129.06059,0,13395,0:53:30
2018-08-01 05:50:53,35.19083,129.06059,0,13395,0:53:27
2018-08-01 05:50:56,35.19083,129.06061,0,13395,0:53:24
2018-08-01 05:50:59,35.19083,129.06061,0,13395,0:53:21
2018-08-01 05:51:02,35.19083,129.06061,0,13395,0:53:18
2018-08-01 05:51:05,35.19083,129.06061,0,13395,0:53:15
2018-08-01 05:51:08,35.19083,129.06062,0,13395,0:53:12
2018-08-01 05:51:11,35.19083,129.06061,0,13395,0:53:09
2018-08-01 05:51:14,35.19083,129.06062,2,13395,0:53:06
2018-08-01 05:51:17,35.19085,129.06067,7,13395,0:53:03
2018-08-01 05:51:20,35.19086,129.06075,10,13395,0:53:00
2018-08-01 05:51:23,35.19091,129.06082,13,13395,0:52:57
2018-08-01 05:51:26,35.19102,129.06081,12,13395,0:52:54
2018-08-01 05:51:29,35.19111,129.06078,10,13395,0:52:51
2018-08-01 05:51:32,35.19117,129.06076,3,13395,0:52:48
2018-08-01 05:51:35,35.1912,129.06075,5,13395,0:52:45
2018-08-01 05:51:38,35.19124,129.06071,6,13395,0:52:42
2018-08-01 05:51:41,35.1913,129.0607,9,13395,0:52:39
2018-08-01 05:51:44,35.19137,129.06073,8,13395,0:52:36
2018-08-01 05:51:47,35.19141,129.06085,15,13395,0:52:33
2018-08-01 05:51:50,35.19144,129.061,19,13395,0:52:30
2018-08-01 05:51:53,35.19148,129.0612,25,13395,0:52:27
2018-08-01 05:51:56,35.19154,129.06148,33,13395,0:52:24
2018-08-01 05:51:59,35.1916,129.06181,38,13395,0:52:21
2018-08-01 05:52:02,35.19168,129.06218,40,13395,0:52:18
2018-08-01 05:52:05,35.19175,129.06253,37,13395,0:52:15
2018-08-01 05:52:08,35.1918,129.06282,29,13395,0:52:12
2018-08-01 05:52:11,35.19186,129.06311,30,13395,0:52:09
2018-08-01 05:52:14,35.19191,129.06339,32,13395,0:52:06
2018-08-01 05:52:17,35.19196,129.06366,28,13395,0:52:03
2018-08-01 05:52:20,35.19198,129.06386,22,13395,0:52:00
2018-08-01 05:52:23,35.19201,129.06403,14,13395,0:51:57
2018-08-01 05:52:26,35.19203,129.06413,9,13395,0:51:54
2018-08-01 05:52:29,35.19205,129.06419,6,13395,0:51:51
2018-08-01 05:52:32,35.19206,129.0643,13,13395,0:51:48
2018-08-01 05:52:35,35.1921,129.06444,17,13395,0:51:45
2018-08-01 05:52:38,35.19223,129.06462,25,13395,0:51:42
2018-08-01 05:52:41,35.19242,129.06468,26,13395,0:51:39
2018-08-01 05:52:44,35.19264,129.06465,29,13395,0:51:36
2018-08-01 05:52:47,35.19287,129.06458,33,13395,0:51:33
2018-08-01 05:52:50,35.19314,129.06448,36,13395,0:51:30
2018-08-01 05:52:53,35.19342,129.06439,38,13395,0:51:27
2018-08-01 05:52:56,35.1937,129.0643,36,13395,0:51:24
2018-08-01 05:52:59,35.19398,129.06422,36,13395,0:51:21
2018-08-01 05:53:02,35.19424,129.06419,33,13395,0:51:18
2018-08-01 05:53:05,35.19445,129.06424,18,13395,0:51:15
2018-08-01 05:53:08,35.19449,129.06427,0,13395,0:51:12
2018-08-01 05:53:11,35.1945,129.06425,0,13395,0:51:09
