get_date,lat,lng,speed,line_no,time
2018-03-01 05:48:18,35.19097,129.06064,0,13395,1:07:15
2018-03-01 05:48:21,35.19097,129.06064,0,13395,1:07:12
2018-03-01 05:48:24,35.19098,129.06064,0,13395,1:07:09
2018-03-01 05:48:27,35.19098,129.06064,0,13395,1:07:06
2018-03-01 05:48:30,35.19098,129.06064,0,13395,1:07:03
2018-03-01 05:48:33,35.19098,129.06064,0,13395,1:07:00
2018-03-01 05:48:36,35.19098,129.06064,0,13395,1:06:57
2018-03-01 05:48:39,35.19098,129.06064,0,13395,1:06:54
2018-03-01 05:48:42,35.19098,129.06064,0,13395,1:06:51
2018-03-01 05:48:45,35.19098,129.06064,0,13395,1:06:48
2018-03-01 05:48:48,35.19098,129.06062,0,13395,1:06:45
2018-03-01 05:48:51,35.19098,129.06062,0,13395,1:06:42
2018-03-01 05:48:54,35.19098,129.06062,0,13395,1:06:39
2018-03-01 05:48:57,35.19098,129.06062,0,13395,1:06:36
2018-03-01 05:49:00,35.19098,129.06061,0,13395,1:06:33
2018-03-01 05:49:03,35.19098,129.06061,0,13395,1:06:30
2018-03-01 05:49:06,35.19097,129.06061,0,13395,1:06:27
2018-03-01 05:49:09,35.19097,129.06061,0,13395,1:06:24
2018-03-01 05:49:12,35.19097,129.06061,0,13395,1:06:21
2018-03-01 05:49:15,35.19096,129.06061,0,13395,1:06:18
2018-03-01 05:49:18,35.19096,129.06061,0,13395,1:06:15
2018-03-01 05:49:21,35.19096,129.06061,0,13395,1:06:12
2018-03-01 05:49:24,35.19096,129.06059,0,13395,1:06:09
2018-03-01 05:49:27,35.19095,129.06059,0,13395,1:06:06
2018-03-01 05:49:30,35.19095,129.06059,0,13395,1:06:03
2018-03-01 05:49:33,35.19095,129.06059,0,13395,1:06:00
2018-03-01 05:49:36,35.19094,129.06059,0,13395,1:05:57
2018-03-01 05:49:39,35.19094,129.06058,0,13395,1:05:54
2018-03-01 05:49:42,35.19094,129.06058,0,13395,1:05:51
2018-03-01 05:49:45,35.19094,129.06058,0,13395,1:05:48
2018-03-01 05:49:48,35.19094,129.06058,0,13395,1:05:45
2018-03-01 05:49:51,35.19094,129.06059,0,13395,1:05:42
2018-03-01 05:49:54,35.19094,129.06059,0,13395,1:05:39
2018-03-01 05:49:57,35.19094,129.06059,0,13395,1:05:36
2018-03-01 05:50:00,35.19094,129.06059,0,13395,1:05:33
2018-03-01 05:50:03,35.19094,129.06059,0,13395,1:05:30
2018-03-01 05:50:06,35.19094,129.06059,0,13395,1:05:27
2018-03-01 05:50:09,35.19094,129.06061,0,13395,1:05:24
2018-03-01 05:50:12,35.19094,129.06061,0,13395,1:05:21
2018-03-01 05:50:15,35.19094,129.06061,0,13395,1:05:18
2018-03-01 05:50:18,35.19094,129.06061,0,13395,1:05:15
2018-03-01 05:50:21,35.19094,129.06059,0,13395,1:05:12
2018-03-01 05:50:24,35.19094,129.06059,0,13395,1:05:09
2018-03-01 05:50:27,35.19094,129.06059,0,13395,1:05:06
2018-03-01 05:50:30,35.19094,129.06059,0,13395,1:05:03
2018-03-01 05:50:33,35.19095,129.06059,0,13395,1:05:00
2018-03-01 05:50:36,35.19095,129.06059,0,13395,1:04:57
2018-03-01 05:50:39,35.19095,129.06059,0,13395,1:04:54
2018-03-01 05:50:42,35.19095,129.06059,0,13395,1:04:51
2018-03-01 05:50:45,35.19095,129.06059,0,13395,1:04:48
2018-03-01 05:50:48,35.19095,129.06059,0,13395,1:04:45
