speed,time,distance,traffic,
0,0:13:45,9.96610536,1322,825
0,0:13:42,9.964993062,1322,822
0,0:13:39,9.963175506,1322,819
0,0:13:36,9.963175506,1322,816
0,0:13:33,9.963175506,1322,813
0,0:13:30,9.962063207,1322,810
0,0:13:27,9.962063207,1322,807
0,0:13:24,9.962063207,1322,804
0,0:13:21,9.961154429,1322,801
0,0:13:18,9.961154429,1322,798
0,0:13:15,9.961154429,1322,795
1,0:13:12,9.959023533,1322,792
5,0:13:09,9.956297199,1322,789
14,0:13:06,9.944519178,1322,786
17,0:13:03,9.932741151,1322,783
26,0:13:00,9.910035864,1322,780
32,0:12:57,9.88221356,1322,777
44,0:12:54,9.845328152,1322,774
50,0:12:51,9.803051046,1322,771
54,0:12:48,9.757446815,1322,768
53,0:12:45,9.708471948,1322,765
45,0:12:42,9.665082795,1322,762
36,0:12:39,9.629489248,1322,759
33,0:12:36,9.597181427,1322,756
27,0:12:33,9.570486267,1322,753
20,0:12:30,9.549333066,1322,750
11,0:12:27,9.533524011,1322,747
6,0:12:24,9.525737922,1322,744
14,0:12:21,9.515727237,1322,741
27,0:12:18,9.494418423,1322,738
37,0:12:15,9.46327407,1322,735
42,0:12:12,9.427634142,1322,732
48,0:12:09,9.38646907,1322,729
51,0:12:06,9.340828629,1322,726
52,0:12:03,9.295224398,1322,723
50,0:12:00,9.250648999,1322,720
47,0:11:57,9.208381663,1322,717
45,0:11:54,9.16721659,1322,714
47,0:11:51,9.126346933,1322,711
48,0:11:48,9.084118826,1322,708
52,0:11:45,9.03872365,1322,705
59,0:11:42,8.988703,1322,702
64,0:11:39,8.935166729,1322,699
65,0:11:36,8.878845534,1322,696
64,0:11:33,8.823237938,1322,693
67,0:11:30,8.768340372,1322,690
65,0:11:27,8.709923699,1322,687
54,0:11:24,8.659249083,1322,684
46,0:11:21,8.615612308,1322,681
33,0:11:18,8.58390947,1322,678
22,0:11:15,8.559897139,1322,675
6,0:11:12,8.548621093,1322,672
0,0:11:09,8.548621093,1322,669
0,0:11:06,8.548621093,1322,666
0,0:11:03,8.546489991,1322,663
0,0:11:00,8.546489991,1322,660
0,0:10:57,8.544672192,1322,657
0,0:10:54,8.544672192,1322,654
0,0:10:51,8.544672192,1322,651
0,0:10:48,8.544672192,1322,648
0,0:10:45,8.544672192,1322,645
0,0:10:42,8.543559894,1322,642
0,0:10:39,8.543559894,1322,639
0,0:10:36,8.542447596,1322,636
0,0:10:33,8.542447596,1322,633
0,0:10:30,8.542447596,1322,630
0,0:10:27,8.542447596,1322,627
0,0:10:24,8.541335297,1322,624
0,0:10:21,8.540222999,1322,621
0,0:10:18,8.540222999,1322,618
14,0:10:15,8.534477315,1322,615
24,0:10:12,8.518899156,1322,612
34,0:10:09,8.492669521,1322,609
45,0:10:06,8.455937547,1322,606
54,0:10:03,8.411418373,1322,603
61,0:10:00,8.361017654,1322,600
66,0:09:57,8.305062985,1322,597
71,0:09:54,8.245842631,1322,594
76,0:09:51,8.182315392,1322,591
77,0:09:48,8.114223979,1322,588
80,0:09:45,8.047282628,1322,585
82,0:09:42,7.976596614,1322,582
84,0:09:39,7.904690844,1322,579
83,0:09:36,7.833321191,1322,576
84,0:09:33,7.76156903,1322,573
85,0:09:30,7.68897276,1322,570
87,0:09:27,7.61446875,1322,567
89,0:09:24,7.53758295,1322,564
90,0:09:21,7.460453659,1322,561
91,0:09:18,7.382480771,1322,558
91,0:09:15,7.303176999,1322,555
89,0:09:12,7.225245492,1322,552
87,0:09:09,7.149717012,1322,549
87,0:09:06,7.074847753,1322,546
88,0:09:03,6.999839764,1322,543
88,0:09:00,6.923508843,1322,540
89,0:08:57,6.847655711,1322,537
87,0:08:54,6.771356515,1322,534
84,0:08:51,6.69702264,1322,531
81,0:08:48,6.625454258,1322,528
77,0:08:45,6.556517479,1322,525
75,0:08:42,6.49211529,1322,522
67,0:08:39,6.430423417,1322,519
62,0:08:36,6.374022163,1322,516
57,0:08:33,6.322417872,1322,513
55,0:08:30,6.274266115,1322,510
53,0:08:27,6.227731326,1322,507
46,0:08:24,6.185154934,1322,504
47,0:08:21,6.144960615,1322,501
49,0:08:18,6.102608023,1322,498
37,0:08:15,6.065354603,1322,495
15,0:08:12,6.044823706,1322,492
3,0:08:09,6.038149916,1322,489
0,0:08:06,6.03592532,1322,486
0,0:08:03,6.03592532,1322,483
0,0:08:00,6.034813021,1322,480
0,0:07:57,6.033700723,1322,477
0,0:07:54,6.033700723,1322,474
0,0:07:51,6.031882479,1322,471
0,0:07:48,6.031882479,1322,468
0,0:07:45,6.031882479,1322,465
0,0:07:42,6.030770181,1322,462
0,0:07:39,6.030770181,1322,459
0,0:07:36,6.030770181,1322,456
0,0:07:33,6.030770181,1322,453
0,0:07:30,6.029861058,1322,450
0,0:07:27,6.029861058,1322,447
0,0:07:24,6.029861058,1322,444
0,0:07:21,6.02874876,1322,441
1,0:07:18,6.02874876,1322,438
12,0:07:15,6.022013333,1322,435
19,0:07:12,6.009477757,1322,432
27,0:07:09,5.992793282,1322,429
26,0:07:06,5.965546521,1322,426
24,0:07:03,5.943133987,1322,423
30,0:07:00,5.918595964,1322,420
40,0:06:57,5.888508917,1322,417
48,0:06:54,5.849567861,1322,414
52,0:06:51,5.807212618,1322,411
55,0:06:48,5.761283306,1322,408
53,0:06:45,5.712904629,1322,405
47,0:06:42,5.669470287,1322,402
47,0:06:39,5.629040031,1322,399
41,0:06:36,5.591811978,1322,396
37,0:06:33,5.558533683,1322,393
36,0:06:30,5.526880218,1322,390
36,0:06:27,5.496825159,1322,387
42,0:06:24,5.463053716,1322,384
52,0:06:21,5.421303053,1322,381
61,0:06:18,5.371038862,1322,378
66,0:06:15,5.316259138,1322,375
68,0:06:12,5.258536382,1322,372
64,0:06:09,5.201884499,1322,369
61,0:06:06,5.148079146,1322,366
58,0:06:03,5.096649081,1322,363
56,0:06:00,5.048270326,1322,360
60,0:05:57,4.9968146,1322,357
56,0:05:54,4.946555146,1322,354
53,0:05:51,4.898648601,1322,351
52,0:05:48,4.853035306,1322,348
52,0:05:45,4.807422011,1322,345
38,0:05:42,4.769505623,1322,342
30,0:05:39,4.741564697,1322,339
25,0:05:36,4.718902007,1322,336
23,0:05:33,4.698479339,1322,333
27,0:05:30,4.676110691,1322,330
38,0:05:27,4.648166933,1322,327
46,0:05:24,4.612234562,1322,324
51,0:05:21,4.570924877,1322,321
54,0:05:18,4.526305393,1322,318
59,0:05:15,4.476628997,1322,315
55,0:05:12,4.426952508,1322,312
52,0:05:09,4.379818799,1322,309
48,0:05:06,4.336421925,1322,306
41,0:05:03,4.298531657,1322,303
35,0:05:00,4.265223378,1322,300
22,0:04:57,4.24038496,1322,297
3,0:04:54,4.230262078,1322,294
0,0:04:51,4.224370327,1322,291
6,0:04:48,4.219308883,1322,288
16,0:04:45,4.208361956,1322,285
18,0:04:42,4.195298438,1322,282
22,0:04:39,4.177990577,1322,279
24,0:04:36,4.156430807,1322,276
25,0:04:33,4.134061719,1322,273
27,0:04:30,4.111963478,1322,270
32,0:04:27,4.085602541,1322,267
37,0:04:24,4.056047732,1322,264
41,0:04:21,4.02109195,1322,261
47,0:04:18,3.983192313,1322,258
54,0:04:15,3.938940406,1322,255
61,0:04:12,3.888325349,1322,252
66,0:04:09,3.831923481,1322,249
65,0:04:06,3.777187946,1322,246
66,0:04:03,3.720692873,1322,243
65,0:04:00,3.664290642,1322,240
63,0:03:57,3.609093334,1322,237
59,0:03:54,3.55683801,1322,234
49,0:03:51,3.511761608,1322,231
41,0:03:48,3.474304515,1322,228
29,0:03:45,3.443532901,1322,225
19,0:03:42,3.422500905,1322,222
21,0:03:39,3.404187236,1322,219
32,0:03:36,3.381048572,1322,216
40,0:03:33,3.348429829,1322,213
45,0:03:30,3.309271768,1322,210
47,0:03:27,3.267384676,1322,207
48,0:03:24,3.226420767,1322,204
44,0:03:21,3.185212816,1322,201
32,0:03:18,3.153238123,1322,198
25,0:03:15,3.129023264,1322,195
19,0:03:12,3.109435135,1322,192
16,0:03:09,3.09452485,1322,189
14,0:03:06,3.083072261,1322,186
16,0:03:03,3.07083698,1322,183
15,0:03:00,3.055264803,1322,180
15,0:02:57,3.042729131,1322,177
20,0:02:54,3.026534656,1322,174
29,0:02:51,3.005356925,1322,171
32,0:02:48,2.978777824,1322,168
36,0:02:45,2.949186895,1322,165
40,0:02:42,2.915024593,1322,162
35,0:02:39,2.882040502,1322,159
33,0:02:36,2.854227913,1322,156
42,0:02:33,2.821854915,1322,153
46,0:02:30,2.783686355,1322,150
54,0:02:27,2.740325082,1322,147
58,0:02:24,2.692167256,1322,144
58,0:02:21,2.642204324,1322,141
54,0:02:18,2.593787764,1322,138
51,0:02:15,2.548418482,1322,135
50,0:02:12,2.504648956,1322,132
50,0:02:09,2.461680137,1322,129
50,0:02:06,2.418318594,1322,126
47,0:02:03,2.376354827,1322,123
43,0:02:00,2.337371434,1322,120
42,0:01:57,2.301199625,1322,117
42,0:01:54,2.264930783,1322,114
42,0:01:51,2.22748064,1322,111
44,0:01:48,2.191505057,1322,108
47,0:01:45,2.151109618,1322,105
50,0:01:42,2.109044205,1322,102
51,0:01:39,2.065945054,1322,99
52,0:01:36,2.021165956,1322,96
54,0:01:33,1.97457681,1322,93
51,0:01:30,1.930914425,1322,90
50,0:01:27,1.885859861,1322,87
45,0:01:24,1.844888807,1322,84
41,0:01:21,1.808587965,1322,81
44,0:01:18,1.771390575,1322,78
46,0:01:15,1.731790635,1322,75
43,0:01:12,1.69370178,1322,72
36,0:01:09,1.66001416,1322,69
25,0:01:06,1.633179976,1322,66
28,0:01:03,1.610767371,1322,63
38,0:01:00,1.581619778,1322,60
49,0:00:57,1.543410108,1322,57
51,0:00:54,1.50098656,1322,54
52,0:00:51,1.456457474,1322,51
50,0:00:48,1.412804386,1322,48
40,0:00:45,1.374242059,1322,45
38,0:00:42,1.340728274,1322,42
37,0:00:39,1.308356482,1322,39
35,0:00:36,1.276087017,1322,36
33,0:00:33,1.247038892,1322,33
33,0:00:30,1.218062013,1322,30
32,0:00:27,1.1900177,1322,27
36,0:00:24,1.159985645,1322,24
36,0:00:21,1.128032849,1322,21
34,0:00:18,1.097662485,1322,18
31,0:00:15,1.06871864,1322,15
30,0:00:12,1.043189799,1322,12
33,0:00:09,1.015248868,1322,9
39,0:00:06,0.982940996,1322,6
45,0:00:03,0.947162111,1322,3
48,0:00:00,0.906749441,1322,0
40,0:21:12,14,1751,1272
46,0:21:06,13.92450228,1751,1266
46,0:21:03,13.88528485,1751,1263
40,0:21:00,13.84552838,1751,1260
43,0:20:57,13.80924756,1751,1257
43,0:20:54,13.77222408,1751,1254
35,0:20:51,13.73859411,1751,1251
30,0:20:48,13.70936565,1751,1248
21,0:20:45,13.68948731,1751,1245
20,0:20:42,13.67341006,1751,1242
24,0:20:39,13.65404781,1751,1239
15,0:20:36,13.6334361,1751,1236
28,0:20:33,13.60860872,1751,1233
33,0:20:30,13.5805401,1751,1230
36,0:20:27,13.5501279,1751,1227
36,0:20:24,13.51764783,1751,1224
36,0:20:21,13.48603104,1751,1221
31,0:20:18,13.45884419,1751,1218
32,0:20:15,13.43136311,1751,1215
34,0:20:12,13.39708184,1751,1212
31,0:20:09,13.36724446,1751,1209
31,0:20:06,13.34005753,1751,1206
21,0:20:03,13.33000568,1751,1203
18,0:20:00,13.31814468,1751,1200
27,0:19:57,13.29272829,1751,1197
32,0:19:54,13.25399379,1751,1194
27,0:19:51,13.22457389,1751,1191
13,0:19:48,13.2062623,1751,1188
6,0:19:45,13.19258502,1751,1185
2,0:19:42,13.17943153,1751,1182
0,0:19:39,13.17095522,1751,1179
0,0:19:36,13.16664614,1751,1176
0,0:19:33,13.16370158,1751,1173
0,0:19:30,13.16075702,1751,1170
0,0:19:27,13.15781245,1751,1167
0,0:19:24,13.15599485,1751,1164
0,0:19:21,13.15326845,1751,1161
0,0:19:18,13.15235965,1751,1158
0,0:19:15,13.14941509,1751,1155
0,0:19:12,13.14647053,1751,1152
5,0:19:09,13.14179237,1751,1149
14,0:19:06,13.12887615,1751,1146
21,0:19:03,13.11236718,1751,1143
31,0:19:00,13.08742946,1751,1140
33,0:18:57,13.05815701,1751,1137
39,0:18:54,13.0243662,1751,1134
49,0:18:51,12.98163805,1751,1131
51,0:18:48,12.93516919,1751,1128
53,0:18:45,12.88960673,1751,1125
53,0:18:42,12.84330352,1751,1122
54,0:18:39,12.79324572,1751,1119
54,0:18:36,12.744234,1751,1116
57,0:18:33,12.69495026,1751,1113
63,0:18:30,12.63893197,1751,1110
64,0:18:27,12.58318212,1751,1107
60,0:18:24,12.52917043,1751,1104
59,0:18:21,12.47715559,1751,1101
62,0:18:18,12.42342998,1751,1098
56,0:18:15,12.37198735,1751,1095
52,0:18:12,12.32802891,1751,1092
53,0:18:09,12.28219493,1751,1089
59,0:18:06,12.23116884,1751,1086
56,0:18:03,12.18014265,1751,1083
52,0:18:00,12.13444273,1751,1080
47,0:17:57,12.08977319,1751,1077
37,0:17:54,12.0558943,1751,1074
28,0:17:51,12.02928424,1751,1071
25,0:17:48,12.0056277,1751,1068
19,0:17:45,11.98834873,1751,1065
14,0:17:42,11.97277977,1751,1062
17,0:17:39,11.96081208,1751,1059
30,0:17:36,11.93890064,1751,1056
38,0:17:33,11.90997381,1751,1053
48,0:17:30,11.86984056,1751,1050
55,0:17:27,11.82550079,1751,1047
59,0:17:24,11.77552514,1751,1044
62,0:17:21,11.72274127,1751,1041
66,0:17:18,11.6685494,1751,1038
72,0:17:15,11.60942935,1751,1035
73,0:17:12,11.54608917,1751,1032
75,0:17:09,11.48134117,1751,1029
76,0:17:06,11.41659334,1751,1026
76,0:17:03,11.35043648,1751,1023
71,0:17:00,11.28568901,1751,1020
63,0:16:57,11.23008858,1751,1017
66,0:16:54,11.17308004,1751,1014
64,0:16:51,11.11677869,1751,1011
66,0:16:48,11.06182586,1751,1008
67,0:16:45,11.00340295,1751,1005
67,0:16:42,10.94569396,1751,1002
70,0:16:39,10.88660117,1751,999
71,0:16:36,10.82476591,1751,996
64,0:16:33,10.76747505,1751,993
66,0:16:30,10.71163879,1751,990
70,0:16:27,10.65100245,1751,987
67,0:16:24,10.59245858,1751,984
65,0:16:21,10.53557853,1751,981
63,0:16:18,10.47986445,1751,978
58,0:16:15,10.42763568,1751,975
56,0:16:12,10.37915019,1751,972
53,0:16:09,10.3315674,1751,969
42,0:16:06,10.29209604,1751,966
35,0:16:03,10.2592102,1751,963
27,0:16:00,10.23354648,1751,960
21,0:15:57,10.21148197,1751,957
11,0:15:54,10.19871053,1751,954
4,0:15:51,10.19135569,1751,951
0,0:15:48,10.18862935,1751,948
0,0:15:45,10.18862935,1751,945
0,0:15:42,10.18862935,1751,942
0,0:15:39,10.18772057,1751,939
0,0:15:36,10.18772057,1751,936
0,0:15:33,10.18772057,1751,933
0,0:15:30,10.18590301,1751,930
0,0:15:27,10.18590301,1751,927
0,0:15:24,10.18590301,1751,924
0,0:15:21,10.18499423,1751,921
0,0:15:18,10.18499423,1751,918
0,0:15:15,10.18499423,1751,915
0,0:15:12,10.18499423,1751,912
0,0:15:09,10.18499423,1751,909
0,0:15:06,10.18388194,1751,906
1,0:15:03,10.18388194,1751,903
9,0:15:00,10.17920388,1751,900
14,0:14:57,10.16824195,1751,897
18,0:14:54,10.15263336,1751,894
26,0:14:51,10.13161339,1751,891
25,0:14:48,10.10954891,1751,888
21,0:14:45,10.0894324,1751,885
18,0:14:42,10.07484947,1751,882
17,0:14:39,10.0592409,1751,879
17,0:14:36,10.04375168,1751,876
17,0:14:33,10.03007471,1751,873
17,0:14:30,10.01462548,1751,870
14,0:14:27,9.99917626,1751,867
1,0:14:24,9.992718304,1751,864
0,0:14:21,9.991606006,1751,861
0,0:14:18,9.98947511,1751,858
0,0:14:15,9.988362811,1751,855
0,0:14:12,9.988362811,1751,852
0,0:14:09,9.988362811,1751,849
0,0:14:06,9.987454033,1751,846
0,0:14:03,9.985636476,1751,843
0,0:14:00,9.984727698,1751,840
0,0:13:57,9.984727698,1751,837
0,0:13:54,9.982910142,1751,834
0,0:13:51,9.982910142,1751,831
0,0:13:48,9.982910142,1751,828
0,0:13:45,9.982910142,1751,825
0,0:13:42,9.981797843,1751,822
0,0:13:39,9.979666947,1751,819
0,0:13:36,9.978758168,1751,816
0,0:13:33,9.978758168,1751,813
0,0:13:30,9.977849389,1751,810
0,0:13:27,9.977849389,1751,807
0,0:13:24,9.977849389,1751,804
0,0:13:21,9.977849389,1751,801
0,0:13:18,9.976737091,1751,798
0,0:13:15,9.976737091,1751,795
0,0:13:12,9.975624793,1751,792
0,0:13:09,9.975624793,1751,789
0,0:13:06,9.975624793,1751,786
0,0:13:03,9.974512494,1751,783
0,0:13:00,9.974512494,1751,780
0,0:12:57,9.974512494,1751,777
0,0:12:54,9.973400196,1751,774
0,0:12:51,9.973400196,1751,771
0,0:12:48,9.973400196,1751,768
0,0:12:45,9.972491418,1751,765
0,0:12:42,9.972491418,1751,762
0,0:12:39,9.972491418,1751,759
3,0:12:36,9.971055073,1751,756
13,0:12:33,9.961899472,1751,753
5,0:12:30,9.95601046,1751,750
7,0:12:27,9.948801272,1751,747
23,0:12:24,9.926555306,1751,744
26,0:12:21,9.90166644,1751,741
33,0:12:18,9.877044469,1751,738
36,0:12:15,9.851636953,1751,735
33,0:12:12,9.823299925,1751,732
35,0:12:09,9.792060042,1751,729
35,0:12:06,9.758417076,1751,726
32,0:12:03,9.726822268,1751,723
27,0:12:00,9.699963705,1751,720
18,0:11:57,9.679433157,1751,717
14,0:11:54,9.660436929,1751,714
11,0:11:51,9.648421562,1751,711
22,0:11:48,9.625880533,1751,708
32,0:11:45,9.594617068,1751,705
37,0:11:42,9.558919252,1751,702
43,0:11:39,9.51419587,1751,699
45,0:11:36,9.46747934,1751,696
50,0:11:33,9.419641878,1751,693
50,0:11:30,9.356405622,1751,690
52,0:11:27,9.291375847,1751,687
48,0:11:24,9.234583145,1751,684
49,0:11:21,9.151961321,1751,681
53,0:11:18,9.077726138,1751,678
62,0:11:15,9.008686637,1751,675
68,0:11:12,8.94595649,1751,672
71,0:11:09,8.881871309,1751,669
72,0:11:06,8.817100013,1751,666
68,0:11:03,8.75579008,1751,663
63,0:11:00,8.697363893,1751,660
49,0:10:57,8.648798326,1751,657
37,0:10:54,8.612832403,1751,654
25,0:10:51,8.586085933,1751,651
16,0:10:48,8.568433273,1751,648
3,0:10:45,8.560644203,1751,645
0,0:10:42,8.559207783,1751,642
0,0:10:39,8.559207783,1751,639
0,0:10:36,8.559207783,1751,636
0,0:10:33,8.559207783,1751,633
0,0:10:30,8.559207783,1751,630
0,0:10:27,8.559207783,1751,627
0,0:10:24,8.559207783,1751,624
0,0:10:21,8.559207783,1751,621
0,0:10:18,8.559207783,1751,618
0,0:10:15,8.559207783,1751,615
0,0:10:12,8.558095485,1751,612
0,0:10:09,8.558095485,1751,609
0,0:10:06,8.558095485,1751,606
0,0:10:03,8.558095485,1751,603
0,0:10:00,8.556983186,1751,600
0,0:09:57,8.556074288,1751,597
11,0:09:54,8.550328606,1751,594
18,0:09:51,8.53552415,1751,591
33,0:09:48,8.511588137,1751,588
43,0:09:45,8.479133105,1751,585
53,0:09:42,8.436041278,1751,582
59,0:09:39,8.386444809,1751,579
68,0:09:36,8.332553353,1751,576
71,0:09:33,8.270683855,1751,573
76,0:09:30,8.207380051,1751,570
79,0:09:27,8.1401389,1751,567
84,0:09:24,8.070010462,1751,564
82,0:09:21,7.997888327,1751,561
84,0:09:18,7.924887917,1751,558
87,0:09:15,7.852084316,1751,555
87,0:09:12,7.776553159,1751,552
89,0:09:09,7.700606152,1751,549
92,0:09:06,7.621851894,1751,546
94,0:09:03,7.541073927,1751,543
97,0:09:00,7.459313894,1751,540
100,0:08:57,7.374773437,1751,537
101,0:08:54,7.287912309,1751,534
96,0:08:51,7.201738707,1751,531
91,0:08:48,7.122774082,1751,528
83,0:08:45,7.047173585,1751,525
85,0:08:42,6.973781192,1751,522
89,0:08:39,6.898261818,1751,519
94,0:08:36,6.817873548,1751,516
95,0:08:33,6.73575027,1751,513
96,0:08:30,6.652735785,1751,510
84,0:08:27,6.574944987,1751,507
81,0:08:24,6.50470102,1751,504
85,0:08:21,6.431573347,1751,501
88,0:08:18,6.355508407,1751,498
88,0:08:15,6.280208432,1751,495
85,0:08:12,6.205481307,1751,492
77,0:08:09,6.135237155,1751,489
69,0:08:06,6.072929614,1751,486
50,0:08:03,6.022350553,1751,483
44,0:08:00,5.979995313,1751,480
29,0:07:57,5.949908267,1751,477
19,0:07:54,5.928755053,1751,474
4,0:07:51,5.918744368,1751,471
0,0:07:48,5.916926101,1751,468
0,0:07:45,5.916926101,1751,465
0,0:07:42,5.915813802,1751,462
0,0:07:39,5.914904669,1751,459
0,0:07:36,5.91379237,1751,456
0,0:07:33,5.912680072,1751,453
0,0:07:30,5.912680072,1751,450
0,0:07:27,5.911567774,1751,447
0,0:07:24,5.91065864,1751,444
0,0:07:21,5.909749507,1751,441
0,0:07:18,5.909749507,1751,438
0,0:07:15,5.908637208,1751,435
0,0:07:12,5.908637208,1751,432
0,0:07:09,5.908637208,1751,429
0,0:07:06,5.908637208,1751,426
0,0:07:03,5.908637208,1751,423
0,0:07:00,5.906818941,1751,420
0,0:06:57,5.905706643,1751,417
8,0:06:54,5.902369748,1751,414
15,0:06:51,5.890134466,1751,411
25,0:06:48,5.873351206,1751,408
30,0:06:45,5.848863761,1751,405
38,0:06:42,5.818708112,1751,402
43,0:06:39,5.782550109,1751,399
48,0:06:36,5.744200234,1751,396
51,0:06:33,5.700055655,1751,393
54,0:06:30,5.655094759,1751,390
57,0:06:27,5.606906326,1751,387
60,0:06:24,5.555849114,1751,384
59,0:06:21,5.504244373,1751,381
57,0:06:18,5.452920682,1751,378
59,0:06:15,5.402928596,1751,375
59,0:06:12,5.352664401,1751,372
60,0:06:09,5.301340636,1751,369
59,0:06:06,5.250534861,1751,366
60,0:06:03,5.198410334,1751,363
61,0:06:00,5.145897139,1751,360
60,0:05:57,5.094250539,1751,357
61,0:05:54,5.041024428,1751,354
60,0:05:51,4.988620054,1751,351
60,0:05:48,4.937381675,1751,348
51,0:05:45,4.888406776,1751,345
51,0:05:42,4.843877696,1751,342
47,0:05:39,4.801522435,1751,339
34,0:05:36,4.7670292,1751,336
28,0:05:33,4.741301329,1751,333
29,0:05:30,4.716836671,1751,330
28,0:05:27,4.692157394,1751,327
23,0:05:24,4.668148729,1751,324
24,0:05:21,4.649732916,1751,321
32,0:05:18,4.625239548,1751,318
44,0:05:15,4.591110287,1751,315
48,0:05:12,4.551095667,1751,312
50,0:05:09,4.506844734,1751,309
49,0:05:06,4.463886662,1751,306
50,0:05:03,4.421272632,1751,303
50,0:05:00,4.377346116,1751,300
47,0:04:57,4.33438782,1751,297
39,0:04:54,4.298138888,1751,294
32,0:04:51,4.266950984,1751,291
27,0:04:48,4.24082399,1751,288
17,0:04:45,4.222699465,1751,285
6,0:04:42,4.212155518,1751,282
0,0:04:39,4.211246245,1751,279
0,0:04:36,4.211246245,1751,276
0,0:04:33,4.211246245,1751,273
0,0:04:30,4.2094277,1751,270
0,0:04:27,4.2094277,1751,267
0,0:04:24,4.207609154,1751,264
0,0:04:21,4.207609154,1751,261
9,0:04:18,4.204663276,1751,258
17,0:04:15,4.190771603,1751,255
32,0:04:12,4.167585834,1751,252
42,0:04:09,4.135094112,1751,249
49,0:04:06,4.094101335,1751,246
47,0:04:03,4.051591316,1751,243
39,0:04:00,4.015341998,1751,240
46,0:03:57,3.978722769,1751,237
53,0:03:54,3.934934615,1751,234
60,0:03:51,3.885621555,1751,231
61,0:03:48,3.832999097,1751,228
61,0:03:45,3.781207986,1751,225
60,0:03:42,3.727301911,1751,222
61,0:03:39,3.676339389,1751,219
60,0:03:36,3.624547971,1751,216
57,0:03:33,3.573114032,1751,213
56,0:03:30,3.525547634,1751,210
48,0:03:27,3.480926378,1751,207
36,0:03:24,3.445140013,1751,204
25,0:03:21,3.419878937,1751,201
20,0:03:18,3.401729064,1751,198
28,0:03:15,3.378590399,1751,195
38,0:03:12,3.348718705,1751,192
44,0:03:09,3.311943188,1751,189
46,0:03:06,3.272378288,1751,186
45,0:03:03,3.233926188,1751,183
43,0:03:00,3.196138587,1751,180
42,0:02:57,3.158971812,1751,177
41,0:02:54,3.12320263,1751,174
34,0:02:51,3.092230359,1751,171
27,0:02:48,3.066502478,1751,168
19,0:02:45,3.047397663,1751,165
18,0:02:42,3.032682737,1751,162
24,0:02:39,3.01367338,1751,159
29,0:02:36,2.989927948,1751,156
35,0:02:33,2.961845336,1751,153
38,0:02:30,2.930135232,1751,150
39,0:02:27,2.895932888,1751,147
35,0:02:24,2.863314275,1751,144
39,0:02:21,2.832341994,1751,141
48,0:02:18,2.792777195,1751,138
49,0:02:15,2.750813729,1751,135
53,0:02:12,2.70605218,1751,132
56,0:02:09,2.658893795,1751,129
59,0:02:06,2.60872273,1751,126
61,0:02:03,2.556768862,1751,123
63,0:02:00,2.503415875,1751,120
61,0:01:57,2.449063466,1751,117
58,0:01:54,2.398506405,1751,114
46,0:01:51,2.354143481,1751,111
42,0:01:48,2.317367767,1751,108
43,0:01:45,2.280835257,1751,105
46,0:01:42,2.240671736,1751,102
49,0:01:39,2.198868001,1751,99
54,0:01:36,2.152739375,1751,96
55,0:01:33,2.105127968,1751,93
54,0:01:30,2.057633613,1751,90
56,0:01:27,2.010022154,1751,87
56,0:01:24,1.961507437,1751,84
54,0:01:21,1.914208785,1751,81
52,0:01:18,1.8676529,1751,78
51,0:01:15,1.82374547,1751,75
49,0:01:12,1.780462442,1751,72
40,0:01:09,1.742132549,1751,69
40,0:01:06,1.708000912,1751,66
37,0:01:03,1.67476567,1751,63
33,0:01:00,1.644893857,1751,60
27,0:00:57,1.61916596,1751,57
32,0:00:54,1.594426551,1751,54
43,0:00:51,1.560749283,1751,51
48,0:00:48,1.520449252,1751,48
51,0:00:45,1.476917398,1751,45
50,0:00:42,1.432341915,1751,42
49,0:00:39,1.390839084,1751,39
51,0:00:36,1.347482735,1751,36
50,0:00:33,1.304593993,1751,33
48,0:00:30,1.262287552,1751,30
45,0:00:27,1.222079967,1751,27
44,0:00:24,1.183870327,1751,24
45,0:00:21,1.144929268,1751,21
43,0:00:18,1.106362121,1751,18
34,0:00:15,1.07362497,1751,15
28,0:00:12,1.046449008,1751,12
32,0:00:09,1.021377668,1751,9
37,0:00:06,0.990233315,1751,6
39,0:00:03,0.957861531,1751,3
49,0:00:00,0.91744886,1751,0
32,0:18:06,14,1850,1086
31,0:18:00,13.94865211,1850,1080
31,0:17:57,13.92083586,1850,1077
32,0:17:54,13.89387904,1850,1074
31,0:17:51,13.86669257,1850,1071
32,0:17:48,13.83833915,1850,1068
34,0:17:45,13.80844121,1850,1065
36,0:17:42,13.77715911,1850,1062
37,0:17:39,13.7446793,1850,1059
38,0:17:36,13.71133373,1850,1056
31,0:17:33,13.68265478,1850,1053
27,0:17:30,13.65604422,1850,1050
20,0:17:27,13.636271,1850,1047
19,0:17:24,13.6232132,1850,1044
25,0:17:21,13.59953359,1850,1041
30,0:17:18,13.57303279,1850,1038
28,0:17:15,13.54466339,1850,1035
19,0:17:12,13.5254496,1850,1032
25,0:17:09,13.50176994,1850,1029
31,0:17:06,13.47341623,1850,1026
37,0:17:03,13.4376341,1850,1023
35,0:17:00,13.40460513,1850,1020
32,0:16:57,13.37428673,1850,1017
33,0:16:54,13.34242185,1850,1014
26,0:16:51,13.316115,1850,1011
25,0:16:48,13.292098,1850,1008
16,0:16:45,13.27629222,1850,1005
14,0:16:42,13.26352055,1850,1002
5,0:16:39,13.25552099,1850,999
3,0:16:36,13.25058647,1850,996
