19	14	1659	1221
22	13.98304772	1659	1218
23	13.96697059	1659	1215
20	13.94775702	1659	1212
12	13.93597899	1659	1209
6	13.92325608	1659	1206
3	13.9132595	1659	1203
3	13.90478335	1659	1200
10	13.89594982	1659	1197
18	13.88393021	1659	1194
25	13.85937748	1659	1191
36	13.82568135	1659	1188
40	13.78940049	1659	1185
42	13.74877059	1659	1182
45	13.70695401	1659	1179
40	13.66859869	1659	1176
26	13.64317003	1659	1173
12	13.62747131	1659	1170
0	13.62201858	1659	1167
0	13.61747463	1659	1164
0	13.61565706	1659	1161
0	13.61213826	1659	1158
0	13.61122948	1659	1155
3	13.61032069	1659	1152
8	13.60392795	1659	1149
13	13.59477224	1659	1146
21	13.57629269	1659	1143
38	13.54087773	1659	1140
40	13.50593753	1659	1137
48	13.46267861	1659	1134
48	13.41836709	1659	1131
46	13.37568026	1659	1128
43	13.33732458	1659	1125
42	13.29843912	1659	1122
43	13.25955362	1659	1119
41	13.22237716	1659	1116
46	13.18163898	1659	1113
50	13.13688605	1659	1110
52	13.09132364	1659	1107
58	13.03480257	1659	1104
55	12.98380039	1659	1101
41	12.94356634	1659	1098
21	12.91700066	1659	1095
2	12.90852431	1659	1092
0	12.90557973	1659	1089
0	12.90263516	1659	1086
0	12.90263516	1659	1083
0	12.90081755	1659	1080
0	12.89899995	1659	1077
0	12.89605537	1659	1074
0	12.89514657	1659	1071
0	12.89332896	1659	1068
0	12.89242016	1659	1065
0	12.89028922	1659	1062
1	12.88938042	1659	1059
6	12.88374278	1659	1056
7	12.8794809	1659	1053
2	12.87391579	1659	1050
0	12.87280349	1659	1047
10	12.86634536	1659	1044
15	12.85456705	1659	1041
22	12.8372663	1659	1038
29	12.81490645	1659	1035
38	12.78310499	1659	1032
41	12.74780144	1659	1029
51	12.70556594	1659	1026
52	12.65960216	1659	1023
42	12.61938379	1659	1020
28	12.59065636	1659	1017
32	12.56357157	1659	1014
38	12.53083889	1659	1011
44	12.49349309	1659	1008
47	12.45353599	1659	1005
52	12.4092721	1659	1002
52	12.36297093	1659	999
53	12.31845337	1659	996
53	12.27028958	1659	993
52	12.22337674	1659	990
51	12.17933109	1659	987
46	12.13466154	1659	984
37	12.09944373	1659	981
32	12.06960433	1659	978
28	12.04472428	1659	975
37	12.01518034	1659	972
46	11.97856439	1659	969
53	11.93491351	1659	966
61	11.88494087	1659	963
66	11.83004458	1659	960
68	11.77233374	1659	957
72	11.71180529	1659	954
75	11.64775824	1659	951
77	11.58230595	1659	948
79	11.51473845	1659	945
77	11.44858149	1659	942
77	11.38242061	1659	939
76	11.31626402	1659	936
75	11.25081265	1659	933
75	11.18606561	1659	930
73	11.12131875	1659	927
71	11.06009084	1659	924
66	11.00165206	1659	921
67	10.9446899	1659	918
69	10.88579916	1659	915
65	10.8264656	1659	912
64	10.773184	1659	909
69	10.71630385	1659	906
68	10.65775996	1659	903
64	10.60192382	1659	900
61	10.54698989	1659	897
51	10.50121164	1659	894
50	10.45826775	1659	891
45	10.41622767	1659	888
30	10.3850104	1659	885
21	10.36399038	1659	882
13	10.34928069	1659	879
8	10.34019287	1659	876
12	10.33193856	1659	873
19	10.31812652	1659	870
25	10.2989129	1659	867
27	10.27505015	1659	864
25	10.2520869	1659	861
24	10.23016303	1659	858
25	10.20914305	1659	855
21	10.18976915	1659	852
18	10.17427991	1659	849
15	10.1604679	1659	846
14	10.14769647	1659	843
12	10.13673455	1659	840
10	10.12486818	1659	837
10	10.11661389	1659	834
7	10.11015593	1659	831
0	10.10742959	1659	828
0	10.10742959	1659	825
0	10.10742959	1659	822
0	10.1063173	1659	819
0	10.1063173	1659	816
0	10.105205	1659	813
0	10.105205	1659	810
0	10.10338744	1659	807
0	10.10338744	1659	804
0	10.10247866	1659	801
0	10.10247866	1659	798
0	10.10066111	1659	795
0	10.10066111	1659	792
0	10.09954881	1659	789
0	10.09811246	1659	786
0	10.09811246	1659	783
0	10.09629491	1659	780
0	10.09629491	1659	777
0	10.09518261	1659	774
0	10.09518261	1659	771
0	10.09407031	1659	768
0	10.09193941	1659	765
0	10.09193941	1659	762
0	10.09050307	1659	759
0	10.09050307	1659	756
0	10.08868551	1659	753
2	10.08777673	1659	750
2	10.08595918	1659	747
3	10.08323284	1659	744
9	10.07959773	1659	741
16	10.06863581	1659	738
27	10.04851931	1659	735
23	10.02746239	1659	732
26	10.00563397	1659	729
39	9.97493555	1659	726
43	9.93701926	1659	723
52	9.892490217	1659	720
60	9.843540653	1659	717
62	9.790080766	1659	714
63	9.735509998	1659	711
62	9.682088747	1659	708
62	9.629613608	1659	705
61	9.577335587	1659	702
58	9.526161792	1659	699
62	9.474923477	1659	696
65	9.419189872	1659	693
62	9.364687253	1659	690
60	9.313513459	1659	687
50	9.26979242	1659	684
45	9.232539312	1659	681
42	9.199922972	1659	678
43	9.159552719	1659	675
44	9.120608024	1659	672
46	9.080490835	1659	669
47	9.038263002	1659	666
42	8.998845678	1659	663
41	8.963655703	1659	660
37	8.929165118	1659	657
31	8.899604274	1659	654
28	8.874971193	1659	651
32	8.847517291	1659	648
31	8.81864911	1659	645
22	8.795421561	1659	642
16	8.779231272	1659	639
18	8.76584706	1659	636
26	8.746767577	1659	633
30	8.721416527	1659	630
36	8.691131857	1659	627
38	8.65800928	1659	624
37	8.626306381	1659	621
38	8.593079086	1659	618
38	8.559851748	1659	615
46	8.522336546	1659	612
50	8.48033812	1659	609
56	8.433423778	1659	606
63	8.381380444	1659	603
68	8.32299108	1659	600
68	8.263517859	1659	597
69	8.205480854	1659	594
72	8.144284904	1659	591
75	8.081334856	1659	588
73	8.01694902	1659	585
73	7.953650097	1659	582
72	7.890881893	1659	579
66	7.830579136	1659	576
66	7.774122553	1659	573
68	7.71623128	1659	570
71	7.656406074	1659	567
73	7.594627363	1659	564
73	7.531064095	1659	561
73	7.466852666	1659	558
72	7.404370896	1659	555
72	7.342553827	1659	552
73	7.280071943	1659	549
76	7.21448889	1659	546
80	7.146825909	1659	543
84	7.075827469	1659	540
84	7.003199001	1659	537
86	6.929256058	1659	534
86	6.855508159	1659	531
87	6.780091977	1659	528
87	6.705964018	1659	525
85	6.632491806	1659	522
81	6.560935687	1659	519
78	6.491486129	1659	516
69	6.428179754	1659	513
58	6.372830192	1659	510
52	6.326020928	1659	507
45	6.283202578	1659	504
27	6.252602638	1659	501
17	6.235310045	1659	498
14	6.221475968	1659	495
11	6.210205355	1659	492
12	6.201260649	1659	489
4	6.193265079	1659	486
1	6.192152781	1659	483
0	6.189928184	1659	480
0	6.188491625	1659	477
0	6.188491625	1659	474
0	6.188491625	1659	471
0	6.187379327	1659	468
0	6.187379327	1659	465
0	6.187379327	1659	462
0	6.186267029	1659	459
3	6.18515473	1659	456
9	6.179303562	1659	453
17	6.167034552	1659	450
28	6.147929802	1659	447
32	6.123307718	1659	444
45	6.087702563	1659	441
52	6.044237274	1659	438
52	5.999736053	1659	435
58	5.951898585	1659	432
64	5.898315101	1659	429
65	5.842101494	1659	426
65	5.786132382	1659	423
62	5.731027893	1659	420
63	5.676513001	1659	417
64	5.621176454	1659	414
64	5.566118356	1659	411
67	5.509211792	1659	408
67	5.450171112	1659	405
62	5.395112916	1659	402
58	5.344764768	1659	399
52	5.297417446	1659	396
54	5.251607287	1659	393
58	5.202743976	1659	390
59	5.150928034	1659	387
58	5.100668583	1659	384
61	5.048264207	1659	381
59	4.995954568	1659	378
55	4.947013441	1659	375
46	4.903548131	1659	372
28	4.872284553	1659	369
27	4.849871976	1659	366
25	4.826491067	1659	363
22	4.808168452	1659	360
20	4.787923024	1659	357
24	4.770615467	1659	354
32	4.745597346	1659	351
41	4.713106178	1659	348
47	4.675207393	1659	345
52	4.631776791	1659	342
56	4.584212127	1659	339
56	4.537480305	1659	336
52	4.489079797	1659	333
43	4.447405031	1659	330
40	4.410332957	1659	327
30	4.380030356	1659	324
23	4.357661363	1659	321
9	4.344597863	1659	318
1	4.338202648	1659	315
5	4.333939171	1659	312
16	4.322992242	1659	309
21	4.30861908	1659	306
20	4.291565147	1659	303
21	4.272131955	1659	300
27	4.248946152	1659	297
30	4.222326458	1659	294
37	4.186077209	1659	291
35	4.151947214	1659	288
36	4.118638589	1659	285
34	4.085636613	1659	282
44	4.049387167	1659	279
50	4.008543278	1659	276
53	3.964291215	1659	273
53	3.918835204	1659	270
53	3.87293222	1659	267
50	3.829143676	1659	264
48	3.786633015	1659	261
45	3.748262456	1659	258
42	3.711521003	1659	255
37	3.674901162	1659	252
25	3.649640184	1659	249
24	3.629018472	1659	246
22	3.609235763	1659	243
16	3.592398482	1659	240
12	3.580614624	1659	237
14	3.5691701	1659	234
12	3.55738623	1659	231
14	3.544607459	1659	228
20	3.52629379	1659	225
29	3.503943194	1659	222
38	3.473342566	1659	219
43	3.436891375	1659	216
43	3.398439259	1659	213
41	3.361988098	1659	210
41	3.322607071	1659	207
38	3.288961524	1659	204
28	3.259521943	1659	201
17	3.239536852	1659	198
12	3.227147945	1659	195
16	3.213356118	1659	192
16	3.197133844	1659	189
19	3.182673965	1659	186
19	3.16598949	1659	183
20	3.150186278	1659	180
24	3.130580128	1659	177
30	3.106939134	1659	174
31	3.08167892	1659	171
34	3.053196661	1659	168
35	3.022349126	1659	165
27	2.994765473	1659	162
23	2.975177343	1659	159
34	2.950505845	1659	156
45	2.914334404	1659	153
48	2.87414482	1659	150
53	2.830375488	1659	147
57	2.782605502	1659	144
60	2.731649532	1659	141
61	2.68008705	1659	138
59	2.628133131	1659	135
57	2.577576122	1659	132
53	2.531195395	1659	129
46	2.48742575	1659	126
39	2.452242274	1659	123
42	2.416070466	1659	120
41	2.380410909	1659	117
40	2.345179246	1659	114
41	2.309742927	1659	111
42	2.274743484	1659	108
43	2.237196168	1659	105
46	2.199648834	1659	102
49	2.15758338	1659	99
50	2.115385759	1659	96
49	2.072415914	1659	93
47	2.032389579	1659	90
44	1.994059542	1659	87
37	1.957209598	1659	84
35	1.928514937	1659	81
39	1.895467677	1659	78
39	1.862420448	1659	75
38	1.827802925	1659	72
36	1.796449627	1659	69
30	1.768636802	1659	66
23	1.746224196	1659	63
27	1.724915189	1659	60
40	1.693651592	1659	57
48	1.653351561	1659	54
52	1.609819707	1659	51
52	1.565327773	1659	48
54	1.519050439	1659	45
51	1.474089051	1659	42
51	1.429944232	1659	39
48	1.38758896	1659	36
37	1.349672563	1659	33
36	1.319421066	1659	30
40	1.284891895	1659	27
42	1.250534124	1659	24
24	1.188366209	1659	18
17	1.171178828	1659	15
27	1.152074015	1659	12
37	1.123154258	1659	9
45	1.087514286	1659	6
47	1.045999226	1659	3
41	14	1687	1233
36	13.96592064	1687	1230
19	13.94274512	1687	1227
12	13.92840571	1687	1224
4	13.9201514	1687	1221
0	13.91833384	1687	1218
0	13.91742506	1687	1215
0	13.9156075	1687	1212
0	13.91469871	1687	1209
0	13.91288115	1687	1206
0	13.91288115	1687	1203
0	13.91288115	1687	1200
0	13.91197237	1687	1197
0	13.91197237	1687	1194
0	13.91015481	1687	1191
0	13.90924603	1687	1188
0	13.90924603	1687	1185
0	13.90742847	1687	1182
0	13.90742847	1687	1179
0	13.90631617	1687	1176
0	13.90540739	1687	1173
