6,10.14896478,1633,837
3,10.14532966,1633,834
3,10.14078577,1633,831
0,10.13805943,1633,828
0,10.13662309,1633,825
0,10.13480553,1633,822
0,10.13389675,1633,819
0,10.13389675,1633,816
0,10.13389675,1633,813
0,10.13278445,1633,810
0,10.13167216,1633,807
0,10.13076338,1633,804
0,10.13076338,1633,801
0,10.12965108,1633,798
0,10.1287423,1633,795
0,10.12692474,1633,792
0,10.12601597,1633,789
0,10.12419841,1633,786
0,10.12328963,1633,783
0,10.12217733,1633,780
0,10.12004643,1633,777
0,10.11893414,1633,774
0,10.11680324,1633,771
0,10.11498568,1633,768
0,10.11498568,1633,765
0,10.11285478,1633,762
0,10.11285478,1633,759
6,10.10921967,1633,756
17,10.09808974,1633,753
23,10.08158115,1633,750
28,10.05792675,1633,747
33,10.03316387,1633,744
28,10.00623316,1633,741
33,9.981162454,1633,738
49,9.944833988,1633,735
52,9.9002586,1633,732
57,9.854645315,1633,729
62,9.802296248,1633,726
66,9.746651638,1633,723
60,9.694342028,1633,720
54,9.6465132,1633,717
54,9.601984154,1633,714
52,9.557482939,1633,711
40,9.51962114,1633,708
39,9.486202722,1633,705
42,9.451673598,1633,702
44,9.412647796,1633,699
46,9.373717355,1633,696
49,9.332552282,1633,693
49,9.291236991,1633,690
45,9.253407928,1633,687
38,9.222884805,1633,684
37,9.190268465,1633,681
40,9.153741064,1633,678
42,9.118089514,1633,675
41,9.080771486,1633,672
44,9.044868135,1633,669
49,9.003340501,1633,666
51,8.95970421,1633,663
56,8.912548904,1633,660
60,8.861861265,1633,657
60,8.80977706,1633,654
52,8.76049085,1633,651
42,8.720373069,1633,648
29,8.691504748,1633,645
18,8.671086661,1633,642
9,8.659793445,1633,639
0,8.656274399,1633,636
0,8.654456605,1633,633
0,8.654456605,1633,630
0,8.653547707,1633,627
0,8.653547707,1633,624
0,8.653547707,1633,621
0,8.651729913,1633,618
0,8.650617614,1633,615
0,8.650617614,1633,612
6,8.647098569,1633,609
16,8.635805345,1633,606
24,8.618152664,1633,603
31,8.593978679,1633,600
43,8.56282232,1633,597
50,8.52244606,1633,594
55,8.479012983,1633,591
62,8.426705937,1633,588
68,8.369138261,1633,585
72,8.308482312,1633,582
74,8.246136409,1633,579
76,8.180060158,1633,576
75,8.115118787,1633,573
73,8.050478684,1633,570
73,7.989143813,1633,567
73,7.925305498,1633,564
72,7.863059369,1633,561
73,7.79938107,1633,558
73,7.737230898,1633,555
72,7.675080629,1633,552
76,7.609502119,1633,549
77,7.543764799,1633,546
80,7.476025273,1633,543
81,7.407362461,1633,540
84,7.336254741,1633,537
83,7.263463504,1633,534
83,7.192036809,1633,531
86,7.118644456,1633,528
89,7.042313553,1633,525
85,6.968611306,1633,522
88,6.893195179,1633,519
92,6.814527103,1633,516
94,6.734571663,1633,513
94,6.651801795,1633,510
95,6.571182371,1633,507
95,6.489266321,1633,504
93,6.407816055,1633,501
85,6.331166555,1633,498
78,6.26115223,1633,495
61,6.199351931,1633,492
42,6.157391436,1633,489
20,6.132652147,1633,486
0,6.125735104,1633,483
0,6.124622806,1633,480
0,6.124622806,1633,477
0,6.123510508,1633,474
0,6.121692264,1633,471
0,6.121692264,1633,468
0,6.119467667,1633,465
0,6.117336184,1633,462
0,6.113877663,1633,459
0,6.112765364,1633,456
0,6.10989224,1633,453
0,6.108455677,1633,450
0,6.106324193,1633,447
0,6.10337873,1633,444
0,6.098317954,1633,441
0,6.098317954,1633,438
1,6.098317954,1633,435
5,6.094798384,1633,432
8,6.088062957,1633,429
31,6.066929289,1633,426
36,6.034557539,1633,423
42,5.998963992,1633,420
38,5.963266103,1633,417
43,5.92651525,1633,414
49,5.886307718,1633,411
53,5.84258646,1633,408
59,5.792966052,1633,405
63,5.740453,1633,402
66,5.684270133,1633,399
68,5.626297448,1633,396
70,5.566727197,1633,393
69,5.506096749,1633,390
71,5.445466266,1633,387
72,5.384035588,1633,384
67,5.324166503,1633,381
67,5.266443717,1633,378
69,5.207018072,1633,375
67,5.149072547,1633,372
68,5.089778169,1633,369
65,5.03176027,1633,366
60,4.977189438,1633,363
51,4.92936061,1633,360
46,4.888115275,1633,357
36,4.852475305,1633,354
28,4.826747434,1633,351
24,4.803608873,1633,348
19,4.787378059,1633,345
17,4.771673301,1633,342
16,4.75730039,1633,339
25,4.739640841,1633,336
34,4.712700108,1633,333
46,4.677745099,1633,330
51,4.636435402,1633,327
55,4.590533744,1633,324
56,4.541221733,1633,321
52,4.495766815,1633,318
47,4.451979385,1633,315
42,4.413249495,1633,312
40,4.377899097,1633,309
39,4.34338891,1633,306
36,4.311376812,1633,303
33,4.281480311,1633,300
25,4.255353257,1633,297
23,4.235107433,1633,294
23,4.214861593,1633,291
26,4.194102806,1633,288
26,4.172004544,1633,285
31,4.144221055,1633,282
34,4.113852178,1633,279
44,4.079236217,1633,276
49,4.037434346,1633,273
50,3.993646129,1633,270
52,3.94971877,1633,267
59,3.9008719,1633,264
53,3.85036064,1633,261
45,3.807850064,1633,258
44,3.769949997,1633,255
43,3.730384824,1633,252
41,3.693765063,1633,249
38,3.66045591,1633,246
37,3.626781443,1633,243
36,3.594375903,1633,240
33,3.565305861,1633,237
26,3.537948025,1633,234
21,3.516881093,1633,231
18,3.503196238,1633,228
21,3.486516763,1633,225
27,3.464887417,1633,222
39,3.433977622,1633,219
39,3.39859178,1633,216
39,3.364591717,1633,213
39,3.330591673,1633,210
39,3.296216789,1633,207
40,3.262216783,1633,204
39,3.228216796,1633,201
34,3.195232687,1633,198
26,3.170161336,1633,195
17,3.152271891,1633,192
10,3.142261206,1633,189
13,3.132250521,1633,186
19,3.117291905,1633,183
25,3.099452075,1633,180
31,3.073083271,1633,177
34,3.044836308,1633,174
40,3.012014984,1633,171
35,2.978644637,1633,168
24,2.954860421,1633,165
31,2.931853665,1633,162
43,2.898076933,1633,159
46,2.859908367,1633,156
50,2.817125356,1633,153
49,2.774156712,1633,150
49,2.732193157,1633,147
48,2.688831769,1633,144
49,2.647867729,1633,141
48,2.604898954,1633,138
45,2.565333913,1633,135
47,2.524765287,1633,132
47,2.483801114,1633,129
39,2.446634035,1633,126
39,2.412856962,1633,123
40,2.379169346,1633,120
41,2.343075587,1633,117
40,2.308966089,1633,114
40,2.27386301,1633,111
41,2.239023,1633,108
41,2.204307486,1633,105
43,2.16778129,1633,102
44,2.130349454,1633,99
45,2.091899016,1633,96
45,2.052655379,1633,93
43,2.015355945,1633,90
42,1.978559728,1633,87
38,1.943757455,1633,84
35,1.913328548,1633,81
30,1.884959123,1633,78
33,1.858008357,1633,75
29,1.830176832,1633,72
25,1.807447909,1633,69
27,1.785607614,1633,66
29,1.759949996,1633,63
27,1.736246409,1633,60
24,1.714937402,1633,57
35,1.689209506,1633,54
47,1.652223149,1633,51
51,1.610907693,1633,48
54,1.565077385,1633,45
57,1.516938388,1633,42
57,1.468008819,1633,39
55,1.418740881,1633,36
52,1.373100403,1633,33
47,1.329483172,1633,30
40,1.293785249,1633,27
42,1.258087326,1633,24
28,1.159973545,1633,15
20,1.140293181,1633,12
29,1.119944139,1633,9
36,1.091010092,1633,6
45,1.055312173,1633,3
44,14,1442,1245
47,13.9584955,1442,1242
43,13.91786576,1442,1239
42,13.88191037,1442,1236
43,13.84562953,1442,1233
38,13.81141602,1442,1230
29,13.78131065,1442,1227
25,13.75850161,1442,1224
23,13.7368723,1442,1221
26,13.71550194,1442,1218
19,13.69528416,1442,1215
15,13.68091702,1442,1212
16,13.66530828,1442,1209
21,13.64414147,1442,1206
32,13.61631635,1442,1203
37,13.58220145,1442,1200
36,13.54726125,1442,1197
37,13.51318143,1442,1194
36,13.48189897,1442,1191
35,13.44761769,1442,1188
24,13.42273924,1442,1185
16,13.40002167,1442,1182
4,13.38101392,1442,1179
8,13.37218025,1442,1176
12,13.35926407,1442,1173
17,13.34454129,1442,1170
18,13.32532732,1442,1167
19,13.30802667,1442,1164
21,13.28780866,1442,1161
19,13.26949704,1442,1158
15,13.25341956,1442,1155
12,13.24026605,1442,1152
8,13.23143236,1442,1149
2,13.22586726,1442,1146
2,13.22132326,1442,1143
2,13.21752169,1442,1140
0,13.21539076,1442,1137
0,13.2139544,1442,1134
1,13.2121368,1442,1131
4,13.20919223,1442,1128
6,13.20330309,1442,1125
10,13.19482675,1442,1122
19,13.18079226,1442,1119
26,13.15782847,1442,1116
31,13.13137948,1442,1113
34,13.1022978,1442,1110
37,13.07041201,1442,1107
43,13.03399189,1442,1104
45,12.99394273,1442,1101
45,12.95551455,1442,1098
48,12.91341097,1442,1095
52,12.87008238,1442,1092
57,12.82048094,1442,1089
60,12.76971327,1442,1086
61,12.71683527,1442,1083
60,12.66395716,1442,1080
59,12.61281794,1442,1077
54,12.56398119,1442,1074
47,12.51971741,1442,1071
40,12.4832261,1442,1068
34,12.45535094,1442,1065
34,12.42482505,1442,1062
43,12.38856517,1442,1059
51,12.34404759,1442,1056
53,12.29713481,1442,1053
53,12.25083339,1442,1050
53,12.20309694,1442,1047
47,12.15922382,1442,1044
39,12.12376829,1442,1041
39,12.09012207,1442,1038
45,12.05339469,1442,1035
53,12.00974372,1442,1032
62,11.95765558,1442,1029
65,11.90274895,1442,1026
69,11.84433382,1442,1023
72,11.78239098,1442,1020
74,11.71975214,1442,1017
76,11.6542913,1442,1014
76,11.58743237,1442,1011
74,11.52338352,1442,1008
72,11.46004383,1442,1005
72,11.39881514,1442,1002
72,11.33688246,1442,999
69,11.27565409,1442,996
68,11.21653524,1442,993
66,11.15882596,1442,990
64,11.10252487,1442,987
62,11.04832225,1442,984
60,10.99673954,1442,981
60,10.94402482,1442,978
57,10.89340431,1442,975
46,10.84864859,1442,972
47,10.80990051,1442,969
50,10.76772804,1442,966
48,10.72735659,1442,963
47,10.6853164,1442,960
43,10.64764348,1442,957
43,10.60932898,1442,954
43,10.57180416,1442,951
44,10.53518158,1442,948
50,10.49390994,1442,945
49,10.4500621,1442,942
39,10.41253737,1442,939
36,10.38055547,1442,936
35,10.35023747,1442,933
26,10.32457376,1442,930
18,10.30636416,1442,927
12,10.29255213,1442,924
9,10.28429783,1442,921
2,10.27961977,1442,918
0,10.27871099,1442,915
0,10.27871099,1442,912
0,10.2775987,1442,909
0,10.27578114,1442,906
0,10.27578114,1442,903
0,10.27466884,1442,900
0,10.27285128,1442,897
0,10.27285128,1442,894
0,10.27285128,1442,891
0,10.27173898,1442,888
0,10.2708302,1442,885
0,10.2708302,1442,882
0,10.2708302,1442,879
6,10.26810386,1442,876
15,10.25894825,1442,873
19,10.2443653,1442,870
30,10.22244145,1442,867
29,10.19587645,1442,864
26,10.17214372,1442,861
20,10.15112377,1442,858
17,10.1355152,1442,855
15,10.12183823,1442,852
12,10.10911534,1442,849
11,10.09995974,1442,846
8,10.09260493,1442,843
4,10.08715226,1442,840
0,10.08442593,1442,837
0,10.08260837,1442,834
0,10.08260837,1442,831
0,10.08260837,1442,828
0,10.08260837,1442,825
0,10.08149607,1442,822
0,10.08058729,1442,819
0,10.08058729,1442,816
0,10.08058729,1442,813
0,10.0784564,1442,810
0,10.0784564,1442,807
0,10.0773441,1442,804
0,10.0773441,1442,801
0,10.0762318,1442,798
0,10.0762318,1442,795
0,10.07532302,1442,792
0,10.07421072,1442,789
0,10.07421072,1442,786
0,10.07239317,1442,783
0,10.07239317,1442,780
0,10.07239317,1442,777
0,10.07148439,1442,774
0,10.07148439,1442,771
0,10.07148439,1442,768
0,10.06966683,1442,765
0,10.06966683,1442,762
0,10.06855454,1442,759
0,10.06764576,1442,756
0,10.06653346,1442,753
0,10.0647159,1442,750
0,10.06327956,1442,747
0,10.06327956,1442,744
0,10.06327956,1442,741
0,10.06237078,1442,738
1,10.06237078,1442,735
5,10.061462,1442,732
11,10.05419178,1442,729
14,10.04363547,1442,726
18,10.02818167,1442,723
32,10.00397265,1442,720
39,9.971990972,1442,717
49,9.935184015,1442,714
47,9.895048568,1442,711
53,9.849362912,1442,708
52,9.803749626,1442,705
48,9.762584555,1442,702
46,9.722541815,1442,699
41,9.685824721,1442,696
26,9.661286745,1442,693
15,9.645608847,1442,690
15,9.633339859,1442,687
29,9.608852425,1442,684
40,9.576480751,1442,681
47,9.538618952,1442,678
53,9.494127019,1442,675
57,9.445110004,1442,672
60,9.393912004,1442,669
60,9.341626083,1442,666
56,9.293762727,1442,663
47,9.251970354,1442,660
45,9.212814575,1442,657
50,9.168149945,1442,654
58,9.119346687,1442,651
64,9.064439361,1442,648
66,9.009484143,1442,645
66,8.951058282,1442,642
65,8.894044457,1442,639
61,8.841240728,1442,636
49,8.793369054,1442,633
39,8.757465237,1442,630
35,8.725505334,1442,627
28,8.697984768,1442,624
16,8.679666103,1442,621
5,8.670511849,1442,618
0,8.66939955,1442,615
0,8.66939955,1442,612
0,8.668490652,1442,609
0,8.667378353,1442,606
0,8.666266055,1442,603
0,8.664448257,1442,600
0,8.664448257,1442,597
0,8.664448257,1442,594
0,8.663335958,1442,591
0,8.663335958,1442,588
0,8.663335958,1442,585
0,8.663335958,1442,582
9,8.659816908,1442,579
18,8.646295675,1442,576
30,8.623042388,1442,573
40,8.592670224,1442,570
49,8.551654514,1442,567
56,8.506350181,1442,564
64,8.452614808,1442,561
69,8.39279075,1442,558
74,8.330096725,1442,555
79,8.264291692,1442,552
81,8.195914033,1442,549
80,8.124900112,1442,546
71,8.062267595,1442,543
73,8.0004029,1442,540
71,7.938538086,1442,537
70,7.877202943,1442,534
68,7.817894808,1442,531
69,7.758119872,1442,528
72,7.697847518,1442,525
74,7.634222421,1442,522
79,7.567660703,1442,519
83,7.497521649,1442,516
84,7.426101982,1442,513
86,7.353310801,1442,510
86,7.279481652,1442,507
88,7.204287523,1442,504
91,7.126588651,1442,501
94,7.047345655,1442,498
95,6.964800888,1442,495
94,6.88333479,1442,492
94,6.801594765,1442,489
95,6.720128582,1442,486
95,6.637799176,1442,483
92,6.556429768,1442,480
91,6.478247305,1442,477
88,6.400840845,1442,474
79,6.32822978,1442,471
73,6.262751034,1442,468
66,6.20135324,1442,465
52,6.151732878,1442,462
46,6.109115018,1442,459
36,6.074526073,1442,456
26,6.046659232,1442,453
14,6.029950006,1442,450
2,6.023276216,1442,447
1,6.022163918,1442,444
0,6.020032413,1442,441
0,6.019123277,1442,438
0,6.019123277,1442,435
0,6.019123277,1442,432
0,6.019123277,1442,429
0,6.019123277,1442,426
0,6.019123277,1442,423
0,6.019123277,1442,420
0,6.017305007,1442,417
0,6.017305007,1442,414
0,6.017305007,1442,411
0,6.017305007,1442,408
0,6.016395871,1442,405
0,6.015486736,1442,402
0,6.015486736,1442,399
0,6.015486736,1442,396
0,6.015486736,1442,393
3,6.015486736,1442,390
17,6.005312262,1442,387
26,5.987515488,1442,384
34,5.959574595,1442,381
46,5.924985646,1442,378
51,5.882367769,1442,375
59,5.834940085,1442,372
64,5.780446493,1442,369
69,5.723271946,1442,366
72,5.661579564,1442,363
69,5.601215582,1442,360
73,5.540585129,1442,357
73,5.476763505,1442,354
72,5.413737793,1442,351
71,5.352307078,1442,348
70,5.292196814,1442,345
70,5.230603829,1442,342
70,5.170478763,1442,339
67,5.111275075,1442,336
62,5.055593308,1442,333
57,5.004354928,1442,330
52,4.956448381,1442,327
43,4.916364371,1442,324
27,4.886208694,1442,321
27,4.862832739,1442,318
27,4.839451831,1442,315
28,4.815500222,1442,312
32,4.789139821,1442,309
36,4.758516565,1442,306
44,4.723086964,1442,303
50,4.681777275,1442,300
53,4.635875627,1442,297
54,4.589973899,1442,294
58,4.541128174,1442,291
59,4.490618113,1442,288
56,4.440107958,1442,285
54,4.393375862,1442,282
39,4.353360746,1442,279
36,4.320869097,1442,276
38,4.287867361,1442,273
44,4.252437137,1442,270
49,4.211945393,1442,267
50,4.169330749,1442,264
53,4.123875093,1442,261
53,4.077503182,1442,258
52,4.031600466,1442,255
53,3.986524666,1442,252
49,3.94144879,1442,249
47,3.900604724,1442,246
50,3.859760596,1442,243
50,3.81550828,1442,240
48,3.772548847,1442,237
46,3.731704518,1442,234
42,3.694631404,1442,231
40,3.659674976,1442,228
39,3.62516375,1442,225
37,3.591489186,1442,222
29,3.562419094,1442,219
10,3.547701116,1442,216
11,3.539697843,1442,213
15,3.528296972,1442,210
27,3.5096827,1442,207
31,3.485291528,1442,204
43,3.452672794,1442,201
46,3.414220669,1442,198
51,3.371252032,1442,195
53,3.325492769,1442,192
51,3.280858582,1442,189
41,3.241030689,1442,186
26,3.212287535,1442,183
12,3.196688835,1442,180
7,3.188902746,1442,177
16,3.176667465,1442,174
18,3.16121263,1442,171
22,3.142692269,1442,168
29,3.11894684,1442,165
31,3.093774518,1442,162
34,3.064822523,1442,159
37,3.033974993,1442,156
30,3.004399989,1442,153
25,2.981737209,1442,150
38,2.953162154,1442,147
44,2.916759591,1442,144
48,2.876789334,1442,141
55,2.831420181,1442,138
60,2.781249152,1442,135
63,2.726896892,1442,132
62,2.672544577,1442,129
60,2.620590642,1442,126
59,2.56902805,1442,123
54,2.519865653,1442,120
43,2.478489721,1442,117
42,2.442720206,1442,114
45,2.404161541,1442,111
47,2.365416049,1442,108
48,2.324570339,1442,105
51,2.281128127,1442,102
53,2.235444147,1442,99
54,2.188735696,1442,96
54,2.143051666,1442,93
53,2.097367613,1442,90
52,2.050938052,1442,87
50,2.007681252,1442,84
46,1.966153109,1442,81
38,1.930352042,1442,78
41,1.895817495,1442,75
41,1.859516713,1442,72
39,1.82597417,1442,69
36,1.793783662,1442,66
28,1.766923657,1442,63
20,1.746717294,1442,60
28,1.725408288,1442,57
41,1.69525259,1442,54
47,1.654952559,1442,51
53,1.611231176,1442,48
54,1.565590697,1442,45
52,1.520381714,1442,42
49,1.476492519,1442,39
49,1.433440225,1442,36
47,1.391084953,1442,33
40,1.353168556,1442,30
39,1.320453785,1442,27
32,1.221795964,1442,18
26,1.197581157,1442,15
24,1.175591787,1442,12
33,1.149863909,1442,9
41,1.117594445,1442,6
47,1.077181771,1442,3
49,14,1643,1251
42,13.95937034,1643,1248
31,13.92775933,1643,1245
19,13.9083972,1643,1242
1,13.90283223,1643,1239
0,13.90139588,1643,1236
0,13.89957832,1643,1233
0,13.89866954,1643,1230
0,13.89685198,1643,1227
0,13.89541563,1643,1224
0,13.89430334,1643,1221
0,13.89217244,1643,1218
0,13.89106014,1643,1215
0,13.89106014,1643,1212
0,13.88883554,1643,1209
0,13.88643248,1643,1206
0,13.88430158,1643,1203
0,13.88286523,1643,1200
0,13.88073433,1643,1197
0,13.87929798,1643,1194
0,13.87748042,1643,1191
0,13.87748042,1643,1188
0,13.87748042,1643,1185
3,13.87566285,1643,1182
13,13.86892363,1643,1179
23,13.85420105,1643,1176
31,13.83018434,1643,1173
43,13.79715565,1643,1170
47,13.75793802,1643,1167
50,13.71643323,1643,1164
50,13.67374672,1643,1161
43,13.63416781,1643,1158
25,13.60806683,1643,1155
11,13.59693677,1643,1152
1,13.59019749,1643,1149
0,13.58876114,1643,1146
0,13.5858166,1643,1143
5,13.58287207,1643,1140
17,13.5690599,1643,1137
28,13.54711815,1643,1134
34,13.51977368,1643,1131
40,13.48777551,1643,1128
49,13.4442173,1643,1125
55,13.3991994,1643,1122
53,13.35064757,1643,1119
49,13.3067767,1643,1116
50,13.26234533,1643,1113
45,13.21996372,1643,1110
45,13.1807706,1643,1107
39,13.1441473,1643,1104
44,13.10772724,1643,1101
53,13.06478246,1643,1098
58,13.01468709,1643,1095
60,12.96450533,1643,1092
58,12.9130202,1643,1089
54,12.86590697,1643,1086
56,12.8188101,1643,1083
61,12.76532025,1643,1080
67,12.70813458,1643,1077
65,12.65153678,1643,1074
59,12.59865859,1643,1071
53,12.55067804,1643,1068
52,12.50584196,1643,1065
51,12.45987783,1643,1062
36,12.42482258,1643,1059
22,12.40327684,1643,1056
8,12.39805868,1643,1053
2,12.39565559,1643,1050
0,12.39565559,1643,1047
0,12.39421921,1643,1044
0,12.39310691,1643,1041
0,12.39310691,1643,1038
0,12.39097591,1643,1035
0,12.39097591,1643,1032
0,12.38986361,1643,1029
5,12.3863447,1643,1026
10,12.37930688,1643,1023
18,12.36207027,1643,1020
28,12.33739702,1643,1017
38,12.3049431,1643,1014
44,12.26785657,1643,1011
44,12.22872827,1643,1008
45,12.19041468,1643,1005
47,12.14923547,1643,1002
44,12.11107722,1643,999
41,12.07565758,1643,996
41,12.04175018,1643,993
48,12.00203295,1643,990
57,11.95626303,1643,987
61,11.90488547,1643,984
67,11.84787542,1643,981
73,11.78875509,1643,978
78,11.72259324,1643,975
81,11.65291692,1643,972
85,11.5818325,1643,969
88,11.50722775,1643,966
90,11.43121933,1643,963
92,11.35169232,1643,960
92,11.27286973,1643,957
84,11.19756621,1643,954
80,11.12789142,1643,951
78,11.06032728,1643,948
74,10.99413226,1643,945
67,10.93368948,1643,942
70,10.87436158,1643,939
67,10.81492617,1643,936
74,10.75339068,1643,933
77,10.68735581,1643,930
68,10.62597142,1643,927
51,10.57579065,1643,924
51,10.53271726,1643,921
51,10.48796516,1643,918
49,10.44502127,1643,915
48,10.40464994,1643,912
50,10.36260987,1643,909
49,10.31863527,1643,906
50,10.27556202,1643,903
40,10.2360907,1643,900
27,10.20952567,1643,897
26,10.18656244,1643,894
27,10.16373431,1643,891
33,10.13716931,1643,888
28,10.11072101,1643,885
19,10.09160427,1643,882
11,10.07792729,1643,879
3,10.07146933,1643,876
0,10.07056055,1643,873
0,10.06944826,1643,870
0,10.06944826,1643,867
0,10.0676307,1643,864
0,10.0676307,1643,861
0,10.0665184,1643,858
0,10.0665184,1643,855
0,10.0654061,1643,852
0,10.06358855,1643,849
0,10.06358855,1643,846
0,10.06177099,1643,843
0,10.06177099,1643,840
0,10.06177099,1643,837
0,10.06065869,1643,834
0,10.05954639,1643,831
0,10.05954639,1643,828
0,10.05772883,1643,825
0,10.05591128,1643,822
0,10.05409372,1643,819
0,10.05409372,1643,816
0,10.05409372,1643,813
0,10.05298142,1643,810
0,10.05298142,1643,807
0,10.05298142,1643,804
0,10.05186912,1643,801
0,10.05186912,1643,798
0,10.05186912,1643,795
0,10.05075682,1643,792
0,10.05075682,1643,789
0,10.04964453,1643,786
0,10.04964453,1643,783
0,10.04964453,1643,780
0,10.04964453,1643,777
0,10.04782697,1643,774
0,10.04782697,1643,771
0,10.04782697,1643,768
0,10.04600941,1643,765
0,10.04600941,1643,762
0,10.04600941,1643,759
3,10.04419186,1643,756
10,10.0377339,1643,753
17,10.02481798,1643,750
19,10.00751763,1643,747
23,9.990696189,1643,744
31,9.967179354,1643,741
42,9.934807691,1643,738
50,9.894672244,1643,735
56,9.846834783,1643,732
59,9.794556761,1643,729
52,9.743358764,1643,726
46,9.701091427,1643,723
35,9.66548628,1643,720
21,9.643166181,1643,717
4,9.629818601,1643,714
10,9.621823167,1643,711
17,9.60625099,1643,708
26,9.585039301,1643,705
38,9.552769849,1643,702
44,9.51490805,1643,699
50,9.473662797,1643,696
54,9.425833969,1643,693
53,9.379108599,1643,690
50,9.332392069,1643,687
46,9.292308094,1643,684
45,9.251153056,1643,681
49,9.204262832,1643,678
51,9.157504665,1643,675
55,9.110959475,1643,672
60,9.058098764,1643,669
64,9.002463875,1643,666
66,8.946142668,1643,663
69,8.886303397,1643,660
66,8.827832496,1643,657
62,8.77287682,1643,654
48,8.725721138,1643,651
37,8.687663889,1643,648
26,8.663651576,1643,645
10,8.648859979,1643,642
0,8.647423558,1643,639
0,8.647423558,1643,636
0,8.64631126,1643,633
0,8.64631126,1643,630
0,8.64631126,1643,627
0,8.644493463,1643,624
0,8.643381165,1643,621
0,8.643381165,1643,618
0,8.643381165,1643,615
0,8.641944744,1643,612
0,8.641944744,1643,609
0,8.641944744,1643,606
16,8.634155669,1643,603
24,8.617254897,1643,600
32,8.591158233,1643,597
45,8.557930901,1643,594
51,8.514056603,1643,591
59,8.466681086,1643,588
67,8.41198069,1643,585
72,8.351545217,1643,582
76,8.287176405,1643,579
78,8.220777682,1643,576
82,8.152634417,1643,573
83,8.080512258,1643,570
88,8.006627413,1643,567
92,7.929521275,1643,564
93,7.848263064,1643,561
94,7.768083546,1643,558
95,7.686482251,1643,555
99,7.601904332,1643,552
102,7.515583715,1643,549
103,7.426319615,1643,546
104,7.337403192,1643,543
102,7.248486654,1643,540
95,7.163282027,1643,537
97,7.080025166,1643,534
96,6.996524919,1643,531
95,6.915277232,1643,528
95,6.832947931,1643,525
92,6.751253859,1643,522
86,6.675837638,1643,519
