get_date,lat,lng,speed,line_no,y,dist
2018-01-05 6:27,35.20688,128.99706,49,13395,0:15:48,1.513646533
2018-01-05 6:27,35.20659,128.99675,47,13395,0:15:45,1.556474757
2018-01-05 6:27,35.20624,128.99648,46,13395,0:15:42,1.602493474
2018-01-05 6:27,35.20592,128.99612,52,13395,0:15:39,1.650839992
2018-01-05 6:28,35.20572,128.99571,56,13395,0:15:36,1.694237964
2018-01-05 6:28,35.20543,128.99535,57,13395,0:15:33,1.740183477
2018-01-05 6:28,35.20512,128.995,55,13395,0:15:30,1.787096337
2018-01-05 6:28,35.20481,128.99464,53,13395,0:15:27,1.834630231
2018-01-05 6:28,35.20453,128.99434,44,13395,0:15:24,1.876023336
2018-01-05 6:28,35.20437,128.99399,40,13395,0:15:21,1.912473379
2018-01-05 6:28,35.20439,128.99362,39,13395,0:15:18,1.946174697
2018-01-05 6:28,35.20454,128.9933,43,13395,0:15:15,1.9797041
2018-01-05 6:28,35.20475,128.99294,50,13395,0:15:12,2.01990524
2018-01-05 6:28,35.20501,128.99254,59,13395,0:15:09,2.066359283
2018-01-05 6:28,35.20532,128.99208,64,13395,0:15:06,2.120551481
2018-01-05 6:28,35.20564,128.99159,68,13395,0:15:03,2.177561445
2018-01-05 6:28,35.20598,128.99106,74,13395,0:15:00,2.238802266
2018-01-05 6:28,35.20635,128.99051,77,13395,0:14:57,2.303550678
2018-01-05 6:28,35.20673,128.98991,81,13395,0:14:54,2.372543897
2018-01-05 6:28,35.20713,128.98932,81,13395,0:14:51,2.442219926
2018-01-05 6:28,35.20752,128.98874,79,13395,0:14:48,2.510486636
2018-01-05 6:28,35.2079,128.98816,78,13395,0:14:45,2.578051807
2018-01-05 6:28,35.20827,128.98759,76,13395,0:14:42,2.644212609
2018-01-05 6:28,35.20865,128.98705,76,13395,0:14:39,2.708981262
2018-01-05 6:29,35.20902,128.9865,75,13395,0:14:36,2.773728406
2018-01-05 6:29,35.20938,128.98595,73,13395,0:14:33,2.837774123
2018-01-05 6:29,35.20974,128.98541,74,13395,0:14:30,2.901112946
2018-01-05 6:29,35.21009,128.98488,72,13395,0:14:27,2.963044931
2018-01-05 6:29,35.2104,128.98433,69,13395,0:14:24,3.02376828
2018-01-05 6:29,35.21064,128.98375,69,13395,0:14:21,3.082852659
2018-01-05 6:29,35.21081,128.98312,69,13395,0:14:18,3.143148091
2018-01-05 6:29,35.2109,128.9825,66,13395,0:14:15,3.200375292
2018-01-05 6:29,35.21096,128.98186,69,13395,0:14:12,3.25891927
2018-01-05 6:29,35.21104,128.98122,68,13395,0:14:09,3.317758317
2018-01-05 6:29,35.2111,128.98061,61,13395,0:14:06,3.373594478
2018-01-05 6:29,35.21117,128.98004,58,13395,0:14:03,3.425977072
2018-01-05 6:29,35.21122,128.97955,48,13395,0:14:00,3.470853418
2018-01-05 6:29,35.21127,128.9791,47,13395,0:13:57,3.512125087
2018-01-05 6:29,35.21132,128.97868,40,13395,0:13:54,3.550696999
2018-01-05 6:29,35.21137,128.97832,39,13395,0:13:51,3.583882487
2018-01-05 6:29,35.2114,128.97795,37,13395,0:13:48,3.617672571
2018-01-05 6:29,35.21144,128.97762,32,13395,0:13:45,3.647990586
2018-01-05 6:29,35.21147,128.97736,28,13395,0:13:42,3.671853346
2018-01-05 6:29,35.2115,128.9771,26,13395,0:13:39,3.695716098
2018-01-05 6:30,35.21152,128.97684,25,13395,0:13:36,3.719448872
2018-01-05 6:30,35.21155,128.97659,25,13395,0:13:33,3.742412111
2018-01-05 6:30,35.21157,128.97638,23,13395,0:13:30,3.7616257
2018-01-05 6:30,35.21159,128.97617,21,13395,0:13:27,3.780839285
2018-01-05 6:30,35.21161,128.97598,16,13395,0:13:24,3.798248802
2018-01-05 6:30,35.21162,128.97583,12,13395,0:13:21,3.81192579
2018-01-05 6:30,35.21163,128.97572,10,13395,0:13:18,3.821984048
2018-01-05 6:30,35.21164,128.97562,10,13395,0:13:15,3.831139652
2018-01-05 6:30,35.21164,128.97551,9,13395,0:13:12,3.841136217
2018-01-05 6:30,35.21164,128.97542,8,13395,0:13:09,3.849315225
2018-01-05 6:30,35.21166,128.97534,8,13395,0:13:06,3.856918188
2018-01-05 6:30,35.21167,128.97527,8,13395,0:13:03,3.863376147
2018-01-05 6:30,35.21169,128.9752,5,13395,0:13:00,3.870115349
2018-01-05 6:30,35.2117,128.97514,3,13395,0:12:57,3.87568031
2018-01-05 6:30,35.2117,128.97511,1,13395,0:12:54,3.878406644
2018-01-05 6:30,35.21171,128.97508,0,13395,0:12:51,3.881351148
2018-01-05 6:30,35.21171,128.97505,0,13395,0:12:48,3.884077482
2018-01-05 6:30,35.21171,128.97505,0,13395,0:12:45,3.884077482
2018-01-05 6:30,35.21171,128.97504,0,13395,0:12:42,3.884986259
2018-01-05 6:30,35.21171,128.97504,0,13395,0:12:39,3.884986259
2018-01-05 6:31,35.21171,128.97502,0,13395,0:12:36,3.886803815
2018-01-05 6:31,35.21171,128.97501,0,13395,0:12:33,3.887712593
2018-01-05 6:31,35.21171,128.97499,0,13395,0:12:30,3.889530149
2018-01-05 6:31,35.21171,128.97498,0,13395,0:12:27,3.890438927
2018-01-05 6:31,35.2117,128.97496,0,13395,0:12:24,3.892569822
2018-01-05 6:31,35.2117,128.97495,0,13395,0:12:21,3.8934786
2018-01-05 6:31,35.2117,128.97495,0,13395,0:12:18,3.8934786
2018-01-05 6:31,35.21169,128.97491,0,13395,0:12:15,3.89728008
2018-01-05 6:31,35.21169,128.9749,0,13395,0:12:12,3.898188858
2018-01-05 6:31,35.21169,128.97488,0,13395,0:12:09,3.900006414
2018-01-05 6:31,35.21169,128.97488,0,13395,0:12:06,3.900006414
2018-01-05 6:31,35.21169,128.97488,0,13395,0:12:03,3.900006414
2018-01-05 6:31,35.21169,128.97488,0,13395,0:12:00,3.900006414
2018-01-05 6:31,35.21169,128.97488,0,13395,0:11:57,3.900006414
2018-01-05 6:31,35.21169,128.97488,0,13395,0:11:54,3.900006414
2018-01-05 6:31,35.21169,128.9749,0,13395,0:11:51,3.90182397
2018-01-05 6:31,35.21169,128.9749,0,13395,0:11:48,3.90182397
2018-01-05 6:31,35.21169,128.9749,0,13395,0:11:45,3.90182397
2018-01-05 6:31,35.21169,128.9749,0,13395,0:11:42,3.90182397
2018-01-05 6:31,35.21169,128.97491,0,13395,0:11:39,3.902732748
2018-01-05 6:32,35.2117,128.97485,11,13395,0:11:36,3.90829771
2018-01-05 6:32,35.2117,128.9747,19,13395,0:11:33,3.921929379
2018-01-05 6:32,35.2117,128.97447,27,13395,0:11:30,3.942831272
2018-01-05 6:32,35.21165,128.97423,28,13395,0:11:27,3.965339845
2018-01-05 6:32,35.21132,128.97404,25,13395,0:11:21,4.005904144
2018-01-05 6:32,35.21096,128.97411,46,13395,0:11:18,4.046449053
2018-01-05 6:32,35.21058,128.97412,50,13395,0:11:15,4.088726158
2018-01-05 6:32,35.21017,128.97414,54,13395,0:11:12,4.134366596
2018-01-05 6:32,35.20973,128.97418,57,13395,0:11:09,4.183442542
2018-01-05 6:32,35.20931,128.9742,54,13395,0:11:06,4.230194417
2018-01-05 6:32,35.20893,128.97421,46,13395,0:11:03,4.272471523
2018-01-05 6:32,35.20861,128.97423,39,13395,0:11:00,4.308111449
2018-01-05 6:32,35.20834,128.97424,33,13395,0:10:57,4.338157252
2018-01-05 6:32,35.20805,128.97427,40,13395,0:10:54,4.370528923
2018-01-05 6:32,35.20772,128.9743,43,13395,0:10:51,4.407335888
2018-01-05 6:32,35.2074,128.97433,43,13395,0:10:48,4.443033706
2018-01-05 6:32,35.20709,128.97432,41,13395,0:10:45,4.477526929
2018-01-05 6:32,35.20669,128.97435,51,13395,0:10:42,4.522102325
2018-01-05 6:32,35.20628,128.9744,51,13395,0:10:39,4.567932397
2018-01-05 6:33,35.20586,128.97443,53,13395,0:10:36,4.614728424
2018-01-05 6:33,35.20544,128.97446,54,13395,0:10:33,4.661524451
2018-01-05 6:33,35.20504,128.97447,50,13395,0:10:30,4.706025666
2018-01-05 6:33,35.20469,128.97449,45,13395,0:10:27,4.74499852
2018-01-05 6:33,35.20442,128.97433,40,13395,0:10:24,4.778365962
2018-01-05 6:33,35.20414,128.97412,41,13395,0:10:21,4.814893338
2018-01-05 6:33,35.20385,128.97385,45,13395,0:10:18,4.855423209
2018-01-05 6:33,35.20358,128.97348,53,13395,0:10:15,4.900509492
2018-01-05 6:33,35.20329,128.97307,56,13395,0:10:12,4.94979513
2018-01-05 6:33,35.203,128.97263,61,13395,0:10:09,5.001173404
2018-01-05 6:33,35.20269,128.97217,63,13395,0:10:06,5.055366524
2018-01-05 6:33,35.20237,128.97169,62,13395,0:10:03,5.111670626
2018-01-05 6:33,35.20206,128.97124,62,13395,0:10:00,5.165165943
2018-01-05 6:33,35.20177,128.97081,54,13395,0:09:57,5.215840462
2018-01-05 6:33,35.20152,128.97046,44,13395,0:09:54,5.25809215
2018-01-05 6:33,35.20131,128.97017,36,13395,0:09:51,5.293310716
2018-01-05 6:33,35.20116,128.96997,23,13395,0:09:48,5.317984747
2018-01-05 6:33,35.2011,128.96988,6,13395,0:09:45,5.328541875
2018-01-05 6:33,35.20108,128.96985,2,13395,0:09:42,5.332060919
2018-01-05 6:33,35.20107,128.96983,0,13395,0:09:39,5.334192018
2018-01-05 6:34,35.20107,128.96983,0,13395,0:09:36,5.334192018
2018-01-05 6:34,35.20107,128.96983,0,13395,0:09:33,5.334192018
2018-01-05 6:34,35.20106,128.96982,0,13395,0:09:30,5.335628438
