1229.4,44,1011
1225.2,51,1008
1220.3,59,1005
1214.9,63,1002
1209.8,58,999
1205.1,51,996
1200.7,52,993
1196.3,51,990
1191.9,50,987
1187.8,48,984
1183.5,50,981
1178.9,53,978
1174.3,53,975
1169.6,52,972
1165.1,51,969
1161.1,43,966
1157.5,42,963
1153.9,43,960
1149.8,49,957
1145.2,58,954
1139.9,62,951
1134.6,62,948
1129,65,945
1123.5,66,942
1117.5,73,939
1110.9,77,936
1104.1,78,933
1097.4,77,930
1090.8,77,927
1084.1,76,924
1077.8,72,921
1071.7,68,918
1066,62,915
1060.8,62,912
1055.4,63,909
1050,61,906
1044.8,59,903
1039.8,58,900
1035,54,897
1030.6,51,894
1025.9,56,891
1021.2,52,888
1016.8,51,885
1012.5,46,882
1008.6,44,879
1004.8,44,876
1000.9,44,873
997.1,45,870
993.1,45,867
989.4,40,864
986.2,38,861
982.7,39,858
979.5,37,855
976.5,33,852
973.8,27,849
971.8,22,846
970.4,13,843
969.4,9,840
968.7,7,837
968.2,8,834
967.3,10,831
966.3,11,828
965.3,9,825
964.8,5,822
964.5,0,819
964.5,0,816
964.5,0,813
964.5,0,810
964.4,0,807
964.4,0,804
964.4,0,801
964.4,0,798
964.3,0,795
964.2,0,792
964.2,0,789
964.2,0,786
964,0,783
963.9,0,780
963.9,0,777
963.9,0,774
963.8,0,771
963.7,0,768
963.7,0,765
963.7,0,762
963.6,0,759
963.5,0,756
963.5,0,753
963.5,0,750
963.3,0,747
963.3,0,744
962.8,11,741
961.3,17,738
959.6,24,735
957.3,28,732
954.9,28,729
953,19,726
950.7,27,723
947.9,40,720
944,46,717
939.6,51,714
934.8,55,711
930.1,52,708
925.9,49,705
921.9,46,702
918.8,34,699
916.5,26,696
913.6,35,693
910.3,42,690
906.1,49,687
901.9,49,684
898,45,681
893.9,47,678
889.8,48,675
885.7,47,672
881.7,44,669
878.2,42,666
874.6,40,663
871.1,37,660
866.7,46,657
862.4,49,654
857.8,54,651
852.8,59,648
847.4,61,645
842.1,61,642
836.7,60,639
831.8,56,636
827.1,50,633
823.3,40,630
820.5,26,627
819,13,624
818.3,4,621
818.1,0,618
818,0,615
818,0,612
818,0,609
817.8,0,606
817.8,0,603
817.7,1,600
817,12,597
815.5,19,594
813.1,31,591
810.1,39,588
806.1,48,585
801.7,54,582
796.8,59,579
791.4,64,576
785.6,70,573
779.6,71,570
773.2,75,567
766.6,77,564
759.9,80,561
753.1,78,558
746.3,76,555
739.8,76,552
733.2,74,549
727,70,546
721,70,543
714.8,71,540
708.4,76,537
701.6,81,534
694.3,83,531
687.1,84,528
679.7,86,525
672.3,83,522
665.3,82,519
658.2,84,516
650.7,86,513
643.2,88,510
635.4,90,507
627.8,88,504
620.2,87,501
612.9,85,498
605.6,84,495
598.3,82,492
591.6,76,489
585.3,72,486
579.1,69,483
573.5,62,480
568.3,58,477
563.9,44,474
561.1,27,471
558.5,24,468
556.5,22,465
554.6,23,462
552.5,22,459
550.9,13,456
549.9,2,453
549.7,0,450
549.6,0,447
549.6,0,444
549.6,0,441
549.4,0,438
549.4,0,435
549.4,0,432
549.4,0,429
549.4,0,426
549.4,0,423
549.4,0,420
549.2,0,417
549.2,0,414
549.2,4,411
548.1,17,408
546,30,405
543.2,35,402
539.6,47,399
535.4,52,396
530.5,58,393
525.3,61,390
519.8,64,387
514.1,68,384
508.2,68,381
502.3,69,378
496.4,67,375
490.5,67,372
485,61,369
479.5,63,366
474.2,61,363
468.9,60,360
463.8,60,357
458.5,62,354
453.1,63,351
447.8,58,348
443.3,50,345
439.2,42,342
436.3,29,339
433.8,30,336
431.2,31,333
428.4,35,330
425,44,327
421,48,324
416.4,56,321
411.3,60,318
406.2,59,315
401.6,48,312
397.7,43,309
394,41,306
390.3,39,303
387.4,33,300
384.9,26,297
382.7,27,294
380.2,28,291
378.1,24,288
376,23,285
373.9,23,282
372.2,20,279
370.2,23,276
367.9,30,273
365,33,270
362,36,267
358.2,48,264
353.9,51,261
349.2,58,258
343.9,60,255
338.4,66,252
332.4,69,249
326.6,63,246
321.7,55,243
317,53,240
312.7,46,237
309.5,34,234
306.7,29,231
304.5,24,228
302.9,19,225
301.1,22,222
298.7,30,219
295.9,34,216
292.6,38,213
289.2,40,210
285.7,40,207
282.1,40,204
278.8,38,201
275.6,37,198
272.4,36,195
269.8,26,192
267.9,19,189
266.5,14,186
266,0,183
265.9,2,180
265.3,11,177
263.9,18,174
261.9,25,171
259.6,29,168
256.9,33,165
253.6,39,162
250.4,35,159
247.8,25,156
245.4,33,153
241.8,45,150
237.8,49,147
233.2,55,144
228.3,58,141
223.1,61,138
217.7,64,135
212.1,63,132
206.7,62,129
201.7,50,126
197.6,46,123
193.5,48,120
189.4,49,117
185.1,50,114
180.8,51,111
176.2,54,108
171.5,56,105
166.7,57,102
161.9,56,99
157.1,55,96
152.5,50,93
148.3,51,90
144.5,40,87
140.9,39,84
137.7,37,81
134.5,36,78
131.4,35,75
128.5,34,72
125.7,30,69
123.6,23,66
121.1,33,63
117.7,45,60
113.6,48,57
109.4,51,54
105,51,51
100.6,50,48
96.4,46,45
92.4,47,42
88.4,43,39
85.1,37,36
82.2,34,33
78.9,38,30
75.6,39,27
69.4,30,21
67.2,22,18
65.3,25,15
62.7,31,12
60,32,9
57.1,34,6
54,37,3
1350,48,1050
1345.7,44,1047
1342.4,37,1044
1339.2,38,1041
1335.8,40,1038
1331.9,43,1035
1327.9,45,1032
1324,45,1029
1320.4,41,1026
1317.3,29,1023
1315.6,15,1020
1314.1,15,1017
1312,16,1014
1309.7,24,1011
1307.3,26,1008
1304.5,32,1005
1301.3,35,1002
1297.6,43,999
1292.9,49,996
1288.8,43,993
1285.4,39,990
1281.8,38,987
1279,25,984
1276.9,20,981
1275.3,16,978
1273.9,10,975
1272.9,8,972
1272.3,3,969
1271.8,0,966
1271.7,0,963
1271.7,0,960
1271.7,0,957
1271.5,0,954
1271.4,1,951
1271.2,2,948
1271.1,0,945
1271.1,0,942
1270.9,5,939
1269.9,13,936
1268.5,20,933
1266.3,27,930
1263.4,32,927
1260.2,41,924
1256.2,45,921
1252,46,918
1247.8,49,915
1243.5,49,912
1239.3,52,909
1234.5,54,906
1230,52,903
1225.5,52,900
1221.2,50,897
1217,45,894
1213.3,44,891
1209.5,42,888
1206,39,885
1202.7,38,882
1199.9,30,879
1197.2,32,876
1193.9,39,873
1190.3,43,870
1186.2,49,867
1181.8,50,864
1177.3,50,861
1172.9,50,858
1168.6,49,855
1164.6,43,852
1161.2,39,849
1158,40,846
1154.2,45,843
1150,52,840
1145.2,60,837
1139.5,66,834
1133.9,69,831
1127.6,73,828
1121.1,77,825
1114.6,76,822
1108.2,74,819
1101.9,72,816
1095.8,72,813
1089.5,71,810
1083.7,67,807
1077.7,68,804
1072,68,801
1066.1,68,798
1059.9,70,795
1054.1,66,792
1048.5,66,789
1042.8,67,786
1037.3,63,783
1032,61,780
1026.3,69,777
1020.3,70,774
1014.4,69,771
1008.6,60,768
1003.6,58,765
998.6,58,762
993.9,55,759
989.7,44,756
985.9,43,753
982.2,40,750
979.1,35,747
976.5,23,744
974.8,15,741
973.7,8,738
973.4,0,735
973.3,0,732
973.2,0,729
973.2,0,726
973.1,0,723
973.1,0,720
973.1,0,717
973.1,0,714
973.1,0,711
973.1,0,708
973.1,0,705
972.9,2,702
972.7,5,699
971.7,17,696
969.9,24,693
967.6,27,690
965.7,19,687
964.1,20,684
962,27,681
959.4,31,678
956.8,27,675
955.3,11,672
952.8,34,669
949.1,44,666
944.1,58,663
938.8,60,660
933.7,58,657
928.6,59,654
923.4,61,651
918.1,57,648
913.2,54,645
908.5,56,642
903.4,56,639
898.6,53,636
893.7,56,633
888.8,55,630
884.4,47,627
880.1,45,624
875.2,54,621
870.8,50,618
866.1,52,615
861.2,57,612
856,64,609
850.3,65,606
844.7,65,603
839.2,63,600
833.6,61,597
828.9,48,594
825.5,37,591
822.6,28,588
820.9,14,585
820.5,0,582
820.4,0,579
820.3,0,576
820.3,0,573
820.1,0,570
820.1,0,567
820,1,564
819.1,16,561
817.2,24,558
814.7,32,555
811.3,44,552
807.2,50,549
802.4,57,546
797.1,65,543
791.3,70,540
784.9,76,537
778.4,77,534
771.6,81,531
764.6,80,528
757.6,83,525
750.4,86,522
743,85,519
735.8,85,516
728.5,85,513
721.3,84,510
713.8,88,507
706.3,90,504
698.2,94,501
690.1,94,498
682.1,93,495
674.1,92,492
666.3,91,489
658.3,92,486
650.3,92,483
642.3,93,480
634.3,94,477
626,96,474
617.9,92,471
610.1,90,468
602.4,89,465
594.8,86,462
587.9,78,459
581.6,67,456
576.7,49,453
573.1,37,450
570.8,21,447
569.4,11,444
568.8,0,441
568.8,0,438
568.8,0,435
568.7,0,432
568.7,0,429
568.5,0,426
568.5,0,423
568.3,0,420
568.2,0,417
568,0,414
567.9,0,411
567.7,0,408
567.5,0,405
567.4,0,402
567.3,0,399
567.3,0,396
567.3,2,393
566.7,7,390
564.7,26,387
562.2,33,384
558.6,45,381
554.5,50,378
549.9,52,375
545.4,51,372
541.1,51,369
537.2,40,366
533.7,42,363
529.7,48,360
525.1,56,357
519.9,62,354
514.5,63,351
509,62,348
503.9,58,345
498.8,59,342
493.6,59,339
488.6,56,336
484.3,51,333
479.7,53,330
475,55,327
470.3,54,324
465.7,53,321
461.1,53,318
456.5,54,315
451.9,52,312
447.4,50,309
443.5,41,306
440.6,29,303
438.2,28,300
435.7,28,297
433.1,31,294
430.1,38,291
426.3,47,288
421.9,51,285
417.3,55,282
412.6,55,279
408,53,276
403.4,52,273
399.1,48,270
395.4,43,267
391.9,41,264
388.6,35,261
386,24,258
384,23,255
381.9,27,252
379,33,249
376,38,246
372.4,41,243
368.5,47,240
364.2,50,237
359.6,52,234
355.2,53,231
350.2,58,228
345.2,60,225
339.9,62,222
334.3,66,219
328.6,65,216
323.7,55,213
319,54,210
314.7,45,207
311.2,38,204
308.4,27,201
306.7,19,198
304.7,25,195
302,34,192
298.3,43,189
294.5,46,186
290.2,50,183
285.8,52,180
281.2,51,177
277.1,44,174
274.1,29,171
272.4,18,168
271.2,8,165
270.4,9,162
269,18,159
267.3,20,156
265.2,27,153
262.8,29,150
260,34,147
256.8,39,144
253.5,37,141
250.8,30,138
247.8,39,135
243.8,48,132
239.3,54,129
234.2,62,126
228.5,66,123
222.5,70,120
216.4,70,117
210.4,66,114
205.1,60,111
200.4,49,108
196.3,48,105
192.1,49,102
187.5,53,99
182.8,56,96
177.8,60,93
172.5,60,90
167.4,61,87
162.1,61,84
156.9,58,81
152.2,56,78
147.8,47,75
144.2,42,72
140.3,45,69
136.4,44,66
132.8,41,63
129.8,31,60
127.7,21,57
125.7,28,54
122.7,40,51
118.7,46,48
114.5,52,45
109.9,54,42
105.1,56,39
100.2,57,36
95.4,54,33
90.9,52,30
87,41,27
83.3,43,24
79.5,45,21
72.2,31,15
69.9,24,12
67.5,34,9
64.2,41,6
60.6,43,3
1350,37,1182
1346.7,37,1179
1343.9,29,1176
1341.9,19,1173
1340.6,13,1170
1339.8,4,1167
1339.3,0,1164
1339,0,1161
1338.8,0,1158
1338.8,0,1155
1338.6,0,1152
1338.4,0,1149
1338.3,0,1146
1338,0,1143
1337.7,2,1140
1337.3,4,1137
1336.7,3,1134
1336.4,6,1131
1335.2,16,1128
1333.3,29,1125
1330.3,35,1122
1326.7,45,1119
1322.8,48,1116
1318.6,46,1113
1314.8,40,1110
1311.7,32,1107
1309.6,22,1104
1308.7,4,1101
1308.3,2,1098
1308,2,1095
1307.6,3,1092
1306.8,9,1089
1305.2,18,1086
1302.7,30,1083
1299.5,42,1080
1295.4,50,1077
1290.7,54,1074
1286.1,52,1071
1281.7,50,1068
1278,48,1065
1273.6,45,1062
1270.2,31,1059
1268.4,19,1056
1266.4,25,1053
1263.9,30,1050
1260.4,43,1047
1256.4,50,1044
1251.5,56,1041
1246.4,60,1038
1241.3,58,1035
1236.1,60,1032
1231.2,55,1029
1226.3,55,1026
1221.4,58,1023
1216.2,60,1020
1211,59,1017
1206.3,50,1014
1202.7,41,1011
1199.4,36,1008
1196.6,29,1005
1194.4,25,1002
1192.6,18,999
1191.3,12,996
1190.7,3,993
1190.6,0,990
1190.6,0,987
1190.5,0,984
1190.4,0,981
1190.3,0,978
1190.3,1,975
1190,6,972
1188.9,13,969
1186.8,25,966
1184.2,29,963
1181.1,39,960
1177.1,45,957
1172.9,46,954
1168.9,47,951
1164.7,46,948
1161,40,945
1157.6,38,942
1154.4,37,939
1150.8,43,936
1146.6,51,933
1141.8,58,930
1136.7,60,927
1131.4,60,924
1126,65,921
1119.9,72,918
1113.7,76,915
1106.9,81,912
1099.6,86,909
1092,88,906
1084.4,92,903
1076.4,94,900
1068.5,90,897
1060.9,87,894
1053.5,85,891
1046.5,78,888
1039.9,73,885
1034.1,65,882
1028.5,68,879
1022.2,73,876
1016,70,873
1009.9,69,870
1004.3,66,867
999,59,864
993.9,58,861
989.4,48,858
985.4,45,855
981.8,33,852
979.9,14,849
979.3,5,846
979.1,0,843
979.1,1,840
978.6,8,837
977.4,17,834
975.7,22,831
973.5,27,828
971.1,28,825
968.6,28,822
966.2,26,819
964.1,23,816
962.4,18,813
961,14,810
959.9,11,807
958.9,9,804
958.5,2,801
958.5,0,798
958.5,0,795
958.5,0,792
958.5,0,789
958.5,0,786
958.5,0,783
958.5,0,780
958.5,0,777
958.4,0,774
958.4,0,771
958.4,0,768
958.4,0,765
958.4,0,762
958.4,0,759
958.3,0,756
958.3,0,753
958.3,0,750
958.2,0,747
958.2,0,744
958.2,0,741
958.2,0,738
958.2,0,735
958.2,0,732
958.2,0,729
958.2,0,726
958.2,0,723
958.2,0,720
958.2,0,717
958.2,0,714
958.2,0,711
958.1,0,708
958.1,0,705
957.8,8,702
956.4,18,699
954.6,27,696
952.3,28,693
949.6,35,690
946.1,45,687
941.8,49,684
937.4,52,681
932.7,53,678
928.3,48,675
924.3,44,672
920.6,40,669
917.7,30,666
915.9,12,663
915.4,5,660
914.4,18,657
912.6,25,654
909.9,34,651
906.2,46,648
901.8,53,645
896.9,59,642
891.3,64,639
886,62,636
880.6,60,633
875.8,54,630
871.3,54,627
866.6,55,624
861.7,58,621
856.6,59,618
851.2,63,615
845.6,66,612
840,65,609
834.5,64,606
829.3,58,603
824.7,49,600
820.9,40,597
818.2,23,594
817.1,4,591
817,0,588
817,0,585
816.8,0,582
816.8,0,579
816.8,0,576
816.8,0,573
816.8,0,570
816.8,0,567
816.8,0,564
816.8,0,561
816.8,0,558
816.8,0,555
816,15,552
814.4,23,549
811.7,32,546
808.3,43,543
804.1,51,540
799.4,59,537
793.9,67,534
788.1,69,531
781.8,74,528
775.2,79,525
768.1,84,522
760.8,84,519
753.4,87,516
745.8,90,513
737.9,93,510
729.8,92,507
722.1,87,504
714.5,89,501
706.6,93,498
698.4,97,495
689.9,100,492
681.1,102,489
672.3,102,486
663.4,101,483
654.6,102,480
646,102,477
637.2,101,474
628.5,100,471
619.9,99,468
611.6,96,465
603.2,95,462
595.1,95,459
587.4,83,456
580.7,74,453
574.7,67,450
569.3,61,447
564.6,48,444
561.1,40,441
557.5,39,438
554.5,32,435
552.2,22,432
551.1,6,429
550.8,0,426
550.7,0,423
550.7,0,420
550.7,0,417
550.7,0,414
550.7,0,411
550.7,0,408
550.7,0,405
550.7,0,402
550.7,0,399
550.7,0,396
550.7,0,393
550.7,0,390
550.7,0,387
550.7,0,384
550.5,0,381
550.5,0,378
550.5,0,375
550.5,0,372
550.5,0,369
550.4,0,366
549.8,12,363
548.2,21,360
545.8,31,357
542.7,41,354
538.6,48,351
534.3,56,348
529.1,61,345
523.5,67,342
517.5,71,339
511.2,75,336
504.6,77,333
497.8,79,330
491,77,327
484.4,76,324
477.9,75,321
471.4,75,318
464.8,77,315
458.2,76,312
452.1,68,309
446.6,64,306
441.5,54,303
437.8,34,300
435,32,297
432.2,30,294
429.5,34,291
426.2,40,288
422.4,46,285
418,53,282
413.2,58,279
408.1,58,276
403.2,59,273
398.5,54,270
393.9,52,267
389.2,54,264
384.6,50,261
380.5,48,258
376.1,53,255
371.2,56,252
366.4,57,249
361.2,60,246
356,60,243
351,57,240
345.8,62,237
340.2,64,234
334.9,61,231
329.4,61,228
324.4,56,225
320,50,222
315.9,47,219
312,39,216
309,33,213
306.4,28,210
304.3,22,207
302.6,22,204
300.2,31,201
297.1,38,198
293.7,40,195
289.9,44,192
286,46,189
282,46,186
278.3,41,183
274.8,39,180
271.8,28,177
269.7,25,174
267.7,18,171
266.9,5,168
266.2,15,165
264.5,22,162
262.1,29,159
259.5,29,156
256.8,34,153
253.6,39,150
250.3,32,147
248,27,144
245.2,37,141
241.4,43,138
237.5,50,135
232.8,57,132
227.6,64,129
221.9,66,126
216.2,67,123
210.6,59,120
205.7,57,117
200.8,54,114
196.7,42,111
192.8,45,108
188.7,49,105
184.3,51,102
180,52,99
175.2,55,96
170.5,55,93
165.9,53,90
161.4,51,87
157.1,51,84
152.7,51,81
148.2,52,78
144.1,43,75
140.8,39,72
137.1,41,69
133.6,42,66
130,40,63
126.9,31,60
125,19,57
122.8,28,54
119.8,40,51
116,45,48
111.8,51,45
107,59,42
101.7,62,39
96.6,58,36
91.8,54,33
87.4,48,30
83.5,42,27
79.9,43,24
76.2,44,21
67.4,24,12
64.9,32,9
61.7,40,6
57.9,47,3
1350,35,1053
1343.1,42,1047
1339.1,45,1044
1335.3,43,1041
1331.6,41,1038
1328.2,39,1035
1324.9,38,1032
1321.8,34,1029
1318.7,33,1026
1316.1,31,1023
1313.8,18,1020
1312.4,17,1017
1310.8,20,1014
1308.7,22,1011
1306.4,21,1008
1304.6,20,1005
1302.2,29,1002
1299.3,33,999
1296.1,34,996
1292.6,43,993
1288.6,47,990
1284.5,44,987
1280.9,42,984
1277.3,41,981
1273.5,42,978
1270,38,975
1266.6,39,972
1263.3,34,969
1261,24,966
1259.7,9,963
1259.3,1,960
1259.1,0,957
1259.1,0,954
1259,0,951
1259,0,948
1259,0,945
1259,0,942
1258.9,0,939
1258.9,0,936
1258.8,0,933
1258.8,0,930
1258.8,0,927
1258.6,1,924
1258.1,12,921
1256.5,19,918
1254.2,29,915
1251.2,35,912
1248,37,909
1244.8,38,906
1241.4,38,903
1238.2,38,900
1234.7,40,897
1231.2,40,894
1227.8,40,891
1224.2,38,888
1220.1,48,885
1215.9,48,882
1211.7,47,879
1207.8,43,876
1204.4,38,873
1201,37,870
1197.7,39,867
1194.1,43,864
1190.2,43,861
1186.5,40,858
1183.2,38,855
1179.4,42,852
1175.2,49,849
1170.9,48,846
1166.7,48,843
1162.5,49,840
1158.5,44,837
1154.9,40,834
1151.5,41,831
1147.7,46,828
1143.3,53,825
1138.3,61,822
1133.1,64,819
1127.2,68,816
1121,73,813
1114.4,79,810
1107.4,84,807
1100.2,84,804
1092.8,87,801
1085.3,86,798
1077.9,85,795
1070.7,82,792
1063.9,79,789
1057.1,77,786
1050.5,75,783
1044.2,72,780
1038.4,68,777
1032.5,66,774
1027.1,59,771
1022.2,58,768
1017.3,58,765
1012.7,52,762
1008.4,50,759
1004.2,49,756
1000,48,753
995.8,47,750
991.9,45,747
988.2,42,744
984.6,40,741
981.4,37,738
978.2,36,735
975.3,33,732
972.5,32,729
969.7,32,726
966.9,32,723
964.3,32,720
961.4,30,717
959.3,22,714
958,7,711
957.9,0,708
957.9,0,705
957.9,0,702
957.9,0,699
957.8,0,696
957.8,1,693
956.9,14,690
955.6,19,687
953.7,27,684
951.1,30,681
948.6,26,678
946.5,27,675
943.2,41,672
939.3,47,669
934.7,52,666
930,56,663
925.2,54,660
920.6,48,657
916.9,39,654
913.8,31,651
911,35,648
907.7,40,645
903.9,44,642
900.1,42,639
896.2,43,636
892.3,47,633
888.5,45,630
884.3,46,627
880.3,47,624
876.2,47,621
872.2,47,618
868.1,46,615
864.3,45,612
860.2,48,609
856,49,606
851.6,52,603
847,51,600
842.6,51,597
838.1,53,594
833.5,51,591
829.1,52,588
824.8,49,585
820.8,41,582
817.6,33,579
815.3,20,576
814.5,2,573
814.4,0,570
814.4,0,567
814.3,0,564
814.3,0,561
814.3,0,558
814.2,0,555
814.2,0,552
814.2,0,549
814,3,546
813,17,543
811.2,26,540
808.4,35,537
804.8,47,534
800.5,52,531
795.7,60,528
790.1,68,525
784,70,522
777.7,75,519
771,80,516
764,84,513
756.6,86,510
749.4,85,507
742,85,504
734.6,85,501
727.5,83,498
720.3,84,495
713.1,86,492
705.5,88,489
697.9,88,486
690.2,88,483
682.7,87,480
675.2,86,477
667.6,87,474
660.3,85,471
652.9,88,468
645.1,90,465
637.3,89,462
629.7,89,459
622,88,456
614.5,87,453
607,87,450
599.5,87,447
592,88,444
584.5,85,441
