get_date,lat,lng,speed,line_no,y
2018-03-01 06:36:12,35.21177,129.01193,36,13395,0:19:21
2018-03-01 06:36:15,35.2117,129.01163,29,13395,0:19:18
2018-03-01 06:36:18,35.21164,129.01141,21,13395,0:19:15
2018-03-01 06:36:21,35.21148,129.01126,13,13395,0:19:12
2018-03-01 06:36:24,35.21148,129.01115,9,13395,0:19:09
2018-03-01 06:36:27,35.21146,129.01108,5,13395,0:19:06
2018-03-01 06:36:30,35.21139,129.01108,0,13395,0:19:03
2018-03-01 06:36:33,35.21133,129.01109,0,13395,0:19:00
2018-03-01 06:36:36,35.21131,129.01109,0,13395,0:18:57
2018-03-01 06:36:39,35.21128,129.01109,0,13395,0:18:54
2018-03-01 06:36:42,35.21126,129.01111,0,13395,0:18:51
2018-03-01 06:36:45,35.21125,129.01112,0,13395,0:18:48
2018-03-01 06:36:48,35.21125,129.01112,0,13395,0:18:45
2018-03-01 06:36:51,35.21124,129.01112,0,13395,0:18:42
2018-03-01 06:36:54,35.21124,129.01112,0,13395,0:18:39
2018-03-01 06:36:57,35.21124,129.01108,7,13395,0:18:36
2018-03-01 06:37:00,35.21121,129.01096,16,13395,0:18:33
2018-03-01 06:37:03,35.21124,129.01073,27,13395,0:18:30
2018-03-01 06:37:06,35.21122,129.01044,35,13395,0:18:27
2018-03-01 06:37:09,35.21115,129.0101,40,13395,0:18:24
2018-03-01 06:37:12,35.21104,129.00969,44,13395,0:18:21
2018-03-01 06:37:15,35.21099,129.00926,44,13395,0:18:18
2018-03-01 06:37:18,35.21093,129.0089,40,13395,0:18:15
2018-03-01 06:37:21,35.21084,129.00858,31,13395,0:18:12
2018-03-01 06:37:24,35.21077,129.00832,22,13395,0:18:09
2018-03-01 06:37:27,35.21068,129.00819,17,13395,0:18:06
2018-03-01 06:37:30,35.21064,129.0081,4,13395,0:18:03
2018-03-01 06:37:33,35.21064,129.00809,1,13395,0:18:00
2018-03-01 06:37:36,35.21064,129.00807,0,13395,0:17:57
2018-03-01 06:37:39,35.21064,129.00804,7,13395,0:17:54
2018-03-01 06:37:42,35.21061,129.00792,14,13395,0:17:51
2018-03-01 06:37:45,35.21058,129.00777,16,13395,0:17:48
2018-03-01 06:37:48,35.21053,129.00754,28,13395,0:17:45
2018-03-01 06:37:51,35.21046,129.00726,32,13395,0:17:42
2018-03-01 06:37:54,35.21037,129.00702,27,13395,0:17:39
2018-03-01 06:37:57,35.2103,129.00674,32,13395,0:17:36
2018-03-01 06:38:00,35.21021,129.00641,39,13395,0:17:33
2018-03-01 06:38:03,35.2101,129.00604,41,13395,0:17:30
2018-03-01 06:38:06,35.21005,129.00568,38,13395,0:17:27
2018-03-01 06:38:09,35.21001,129.00533,31,13395,0:17:24
2018-03-01 06:38:12,35.20996,129.00504,31,13395,0:17:21
2018-03-01 06:38:15,35.20987,129.00471,36,13395,0:17:18
2018-03-01 06:38:18,35.20977,129.00441,34,13395,0:17:15
2018-03-01 06:38:21,35.20969,129.0041,33,13395,0:17:12
2018-03-01 06:38:24,35.20966,129.00378,31,13395,0:17:09
2018-03-01 06:38:27,35.20963,129.00346,35,13395,0:17:06
2018-03-01 06:38:30,35.20959,129.00311,38,13395,0:17:03
2018-03-01 06:38:33,35.20956,129.00276,38,13395,0:17:00
2018-03-01 06:38:36,35.20955,129.0024,40,13395,0:16:57
2018-03-01 06:38:39,35.20952,129.00203,38,13395,0:16:54
2018-03-01 06:38:42,35.2095,129.00169,35,13395,0:16:51
2018-03-01 06:38:45,35.20948,129.0014,27,13395,0:16:48
2018-03-01 06:38:48,35.20946,129.00117,23,13395,0:16:45
2018-03-01 06:38:51,35.20943,129.00098,16,13395,0:16:42
2018-03-01 06:38:54,35.20942,129.00085,7,13395,0:16:39
2018-03-01 06:38:57,35.2094,129.00081,0,13395,0:16:36
2018-03-01 06:39:00,35.2094,129.00079,0,13395,0:16:33
2018-03-01 06:39:03,35.2094,129.00078,0,13395,0:16:30
2018-03-01 06:39:06,35.2094,129.00076,0,13395,0:16:27
2018-03-01 06:39:09,35.2094,129.00073,0,13395,0:16:24
2018-03-01 06:39:12,35.2094,129.00073,0,13395,0:16:21
2018-03-01 06:39:15,35.2094,129.0007,5,13395,0:16:18
2018-03-01 06:39:18,35.20937,129.00064,7,13395,0:16:15
2018-03-01 06:39:21,35.20934,129.00061,0,13395,0:16:12
2018-03-01 06:39:24,35.20932,129.0006,1,13395,0:16:09
2018-03-01 06:39:27,35.20932,129.00058,2,13395,0:16:06
2018-03-01 06:39:30,35.2093,129.00052,9,13395,0:16:03
2018-03-01 06:39:33,35.20928,129.0004,14,13395,0:16:00
2018-03-01 06:39:36,35.20925,129.00023,23,13395,0:15:57
2018-03-01 06:39:39,35.2092,128.99995,31,13395,0:15:54
2018-03-01 06:39:42,35.20911,128.99962,38,13395,0:15:51
2018-03-01 06:39:45,35.20897,128.9993,39,13395,0:15:48
2018-03-01 06:39:48,35.20877,128.99902,36,13395,0:15:45
2018-03-01 06:39:51,35.20855,128.99876,41,13395,0:15:42
2018-03-01 06:39:54,35.20829,128.9985,43,13395,0:15:39
2018-03-01 06:39:57,35.20805,128.99826,40,13395,0:15:36
2018-03-01 06:40:00,35.20779,128.99802,43,13395,0:15:33
2018-03-01 06:40:03,35.2075,128.99774,49,13395,0:15:30
2018-03-01 06:40:06,35.2072,128.99745,49,13395,0:15:27
2018-03-01 06:40:09,35.2069,128.99716,49,13395,0:15:24
2018-03-01 06:40:12,35.2066,128.99686,51,13395,0:15:21
2018-03-01 06:40:15,35.2063,128.99654,51,13395,0:15:18
2018-03-01 06:40:18,35.206,128.9962,52,13395,0:15:15
2018-03-01 06:40:21,35.20571,128.9958,57,13395,0:15:12
2018-03-01 06:40:24,35.20537,128.99542,58,13395,0:15:09
2018-03-01 06:40:27,35.20505,128.99507,53,13395,0:15:06
2018-03-01 06:40:30,35.20474,128.99472,52,13395,0:15:03
2018-03-01 06:40:33,35.20447,128.99442,46,13395,0:15:00
