line_no,inout_type,seq,stop_name,x,y,get_date
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171509,35.21323013,2018.01.01 06:09:50
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0148315,35.21258163,2018.01.01 06:10:14
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0142212,35.21242142,2018.01.01 06:10:20
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0120697,35.21184158,2018.01.01 06:23:20
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352417,35.16744995,2018.01.01 06:40:53
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16920853,2018.01.01 06:41:14
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345551,35.17596054,2018.01.01 06:42:17
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333344,35.17724991,2018.01.01 06:43:20
13395,EMERGENCY,3,[종점] 대한항공테크센터 정문,128.9335632,35.17715836,2018.01.01 06:55:05
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9345245,35.17573166,2018.01.01 06:55:32
13395,EMERGENCY,2,[종착알림] 대저농협 산지유통센터,128.9353943,35.1689682,2018.01.01 06:56:38
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.934906,35.16699982,2018.01.01 06:56:56
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21308899,2018.01.02 06:18:54
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150452,35.21249008,2018.01.02 06:19:39
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144348,35.21234894,2018.01.02 06:19:45
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0123901,35.21187973,2018.01.02 06:23:45
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16741943,2018.01.02 06:44:15
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16939926,2018.01.02 06:44:36
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578888,2018.01.02 06:48:30
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.933548,35.17720032,2018.01.02 06:49:30
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171509,35.21313095,2018.01.03 06:19:32
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0151672,35.2125206,2018.01.03 06:19:56
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.014328,35.21232986,2018.01.03 06:20:05
13395,LEFT,1,덕천사원A.숙등역4번출구,129.012146,35.21176147,2018.01.03 06:24:20
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352875,35.1674881,2018.01.03 06:44:23
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16931915,2018.01.03 06:44:44
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.1758194,2018.01.03 06:47:29
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333191,35.17726898,2018.01.03 06:48:32
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.2129097,2018.01.04 06:04:59
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0173035,35.21289825,2018.01.04 06:05:14
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21295166,2018.01.04 06:19:32
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150146,35.21242142,2018.01.04 06:20:14
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0145111,35.21231842,2018.01.04 06:20:20
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0121918,35.21181107,2018.01.04 06:24:02
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9353027,35.16749954,2018.01.04 06:44:26
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16902161,2018.01.04 06:44:44
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578125,2018.01.04 06:48:56
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333649,35.17724991,2018.01.04 06:50:02
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171967,35.21310043,2018.01.05 06:20:13
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0151215,35.21247101,2018.01.05 06:20:37
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0143585,35.21228027,2018.01.05 06:20:43
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0122375,35.21186829,2018.01.05 06:23:37
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351501,35.16730881,2018.01.05 06:43:16
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16917038,2018.01.05 06:43:37
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.1758194,2018.01.05 06:46:25
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9334564,35.17721939,2018.01.05 06:47:25
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21292114,2018.01.08 06:13:20
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172882,35.21294022,2018.01.08 06:13:53
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21310043,2018.01.08 06:18:29
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149078,35.21247864,2018.01.08 06:19:32
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.014328,35.21236038,2018.01.08 06:19:38
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0121918,35.21184921,2018.01.08 06:24:11
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16738892,2018.01.08 06:43:59
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16923904,2018.01.08 06:44:23
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.1758194,2018.01.08 06:47:32
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333038,35.17726898,2018.01.08 06:48:26
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21313095,2018.01.09 06:18:59
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149994,35.21252823,2018.01.09 06:19:47
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0142975,35.21236038,2018.01.09 06:19:56
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0123901,35.21192932,2018.01.09 06:23:59
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16738892,2018.01.09 06:43:44
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16913986,2018.01.09 06:44:05
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578125,2018.01.09 06:47:41
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333954,35.17724991,2018.01.09 06:48:32
13395,EMERGENCY,3,[종점] 대한항공테크센터 정문,128.9336395,35.17712021,2018.01.09 07:04:38
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9345398,35.17573929,2018.01.09 07:05:14
13395,EMERGENCY,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16868973,2018.01.09 07:06:41
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9349823,35.16711044,2018.01.09 07:06:56
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172119,35.21315002,2018.01.10 06:19:15
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150299,35.21255112,2018.01.10 06:19:42
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0143738,35.21239853,2018.01.10 06:19:48
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0120392,35.2118187,2018.01.10 06:23:36
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16736984,2018.01.10 06:43:51
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16930008,2018.01.10 06:44:12
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578888,2018.01.10 06:47:51
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9335632,35.17718887,2018.01.10 06:48:51
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172272,35.21313095,2018.01.11 06:17:27
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21311188,2018.01.11 06:17:33
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21302032,2018.01.11 06:19:00
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149536,35.21245956,2018.01.11 06:19:42
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0142975,35.21231079,2018.01.11 06:19:48
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0120544,35.21176147,2018.01.11 06:23:15
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352875,35.16748047,2018.01.11 06:43:45
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16909027,2018.01.11 06:44:03
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346313,35.17581177,2018.01.11 06:46:51
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9334259,35.17723083,2018.01.11 06:47:54
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172119,35.21319962,2018.01.12 06:12:21
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21318054,2018.01.12 06:13:45
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171814,35.21313095,2018.01.12 06:19:03
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150452,35.21252823,2018.01.12 06:19:45
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144958,35.21240997,2018.01.12 06:19:51
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0124359,35.21187973,2018.01.12 06:23:48
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16743851,2018.01.12 06:44:00
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16913986,2018.01.12 06:44:18
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.17584991,2018.01.12 06:48:12
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9335632,35.17718887,2018.01.12 06:51:12
13395,EMERGENCY,3,[종점] 대한항공테크센터 정문,128.9336395,35.17712021,2018.01.12 07:16:57
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9345398,35.17562866,2018.01.12 07:17:30
13395,EMERGENCY,2,[종착알림] 대저농협 산지유통센터,128.9353943,35.16889191,2018.01.12 07:18:36
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9349213,35.16701126,2018.01.12 07:18:54
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21297073,2018.01.15 06:10:26
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172882,35.21300888,2018.01.15 06:11:17
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21303177,2018.01.15 06:19:38
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150909,35.21257019,2018.01.15 06:20:02
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0143738,35.21239853,2018.01.15 06:20:08
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0120392,35.21183014,2018.01.15 06:23:23
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16741943,2018.01.15 06:40:38
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354706,35.1690712,2018.01.15 06:40:56
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578125,2018.01.15 06:42:02
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333191,35.17724991,2018.01.15 06:42:47
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171051,35.21302032,2018.01.16 06:19:56
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0151062,35.2125206,2018.01.16 06:20:17
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144196,35.21236038,2018.01.16 06:20:23
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0123444,35.21186829,2018.01.16 06:23:41
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16736984,2018.01.16 06:43:38
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16913986,2018.01.16 06:43:56
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578888,2018.01.16 06:47:41
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9332275,35.1772995,2018.01.16 06:48:35
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21292877,2018.01.17 06:17:59
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21306992,2018.01.17 06:18:38
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21306992,2018.01.17 06:18:44
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21310043,2018.01.17 06:18:56
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171967,35.21308899,2018.01.17 06:19:05
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0148926,35.2125206,2018.01.17 06:19:41
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0138702,35.21229172,2018.01.17 06:19:50
13395,LEFT,1,덕천사원A.숙등역4번출구,129.012207,35.21189117,2018.01.17 06:24:11
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16738129,2018.01.17 06:44:05
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354706,35.16904068,2018.01.17 06:44:23
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345856,35.17580032,2018.01.17 06:47:23
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333801,35.17723083,2018.01.17 06:48:20
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.2130394,2018.01.18 06:19:10
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0148315,35.21245956,2018.01.18 06:19:49
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144653,35.21237946,2018.01.18 06:19:52
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0122681,35.21183014,2018.01.18 06:23:34
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.16736984,2018.01.18 06:44:07
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16917038,2018.01.18 06:44:28
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17581177,2018.01.18 06:45:52
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9334412,35.17721939,2018.01.18 06:46:49
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21287918,2018.01.19 06:09:09
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172882,35.21297836,2018.01.19 06:10:12
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21292114,2018.01.19 06:11:54
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172882,35.2129097,2018.01.19 06:12:33
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21289825,2018.01.19 06:14:24
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172882,35.2129097,2018.01.19 06:16:06
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21287918,2018.01.19 06:17:21
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172882,35.21289063,2018.01.19 06:17:27
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21294022,2018.01.19 06:19:21
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0151672,35.21250916,2018.01.19 06:19:54
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144348,35.21231842,2018.01.19 06:20:03
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0122223,35.21183014,2018.01.19 06:23:51
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351044,35.16725159,2018.01.19 06:43:12
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16923904,2018.01.19 06:43:33
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345856,35.17580032,2018.01.19 06:45:48
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333191,35.17726898,2018.01.19 06:46:42
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21300888,2018.01.22 06:17:44
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150909,35.21260071,2018.01.22 06:19:41
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144196,35.21242905,2018.01.22 06:19:50
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0123291,35.21191025,2018.01.22 06:23:53
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16744995,2018.01.22 06:43:20
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16910934,2018.01.22 06:43:38
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583084,2018.01.22 06:46:20
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9334106,35.17723083,2018.01.22 06:47:26
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21297836,2018.01.23 06:14:59
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149994,35.21242905,2018.01.23 06:20:14
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0143738,35.21229172,2018.01.23 06:20:20
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0124359,35.21189117,2018.01.23 06:24:14
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16741943,2018.01.23 06:43:17
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16912842,2018.01.23 06:43:35
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.1758194,2018.01.23 06:46:44
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9334869,35.17721176,2018.01.23 06:47:47
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21297073,2018.01.24 06:12:27
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149994,35.21245956,2018.01.24 06:19:48
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144653,35.21234894,2018.01.24 06:19:54
13395,LEFT,1,덕천사원A.숙등역4번출구,129.012207,35.21184921,2018.01.24 06:23:21
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.16746902,2018.01.24 06:41:51
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16930008,2018.01.24 06:42:12
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345856,35.17578125,2018.01.24 06:45:57
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.933548,35.17718124,2018.01.24 06:47:00
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21300125,2018.01.25 06:09:48
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0173035,35.21303177,2018.01.25 06:15:57
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171967,35.21305847,2018.01.25 06:19:12
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150909,35.21252823,2018.01.25 06:19:54
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144043,35.2123909,2018.01.25 06:20:03
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0121002,35.21178055,2018.01.25 06:25:33
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.16738892,2018.01.25 06:46:30
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16921997,2018.01.25 06:46:51
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345856,35.1758194,2018.01.25 06:51:51
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9335022,35.17718887,2018.01.25 06:52:45
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21302032,2018.01.26 06:09:35
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0148468,35.21249008,2018.01.26 06:20:11
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144806,35.21239853,2018.01.26 06:20:14
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0124512,35.21186829,2018.01.26 06:23:56
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351044,35.16728973,2018.01.26 06:43:50
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.1692009,2018.01.26 06:44:11
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17580032,2018.01.26 06:48:56
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333649,35.17726898,2018.01.26 06:49:56
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21305847,2018.01.29 06:14:22
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149841,35.21253967,2018.01.29 06:19:43
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144653,35.21237183,2018.01.29 06:19:49
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0124054,35.21192932,2018.01.29 06:23:10
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351349,35.16732025,2018.01.29 06:40:22
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16923141,2018.01.29 06:40:43
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578888,2018.01.29 06:42:40
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9332428,35.1772995,2018.01.29 06:43:37
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172424,35.21300125,2018.01.30 06:19:08
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150604,35.21257019,2018.01.30 06:19:47
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144958,35.21242905,2018.01.30 06:19:53
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0120392,35.21186829,2018.01.30 06:23:20
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.16740036,2018.01.30 06:41:26
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16917038,2018.01.30 06:41:47
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346008,35.1758194,2018.01.30 06:44:29
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9334259,35.17723846,2018.01.30 06:45:32
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21297836,2018.01.31 06:13:57
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0173035,35.21298981,2018.01.31 06:15:45
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21298981,2018.01.31 06:18:27
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149841,35.21245956,2018.01.31 06:20:06
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0144806,35.21234131,2018.01.31 06:20:12
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0122833,35.21187973,2018.01.31 06:23:18
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.16748047,2018.01.31 06:41:03
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16905975,2018.01.31 06:41:21
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578125,2018.01.31 06:43:06
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9332123,35.1772995,2018.01.31 06:44:03
13395,EMERGENCY,3,[종점] 대한항공테크센터 정문,128.9336243,35.17713928,2018.01.31 07:16:51
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9345856,35.17559052,2018.01.31 07:17:27
13395,EMERGENCY,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16883087,2018.01.31 07:18:30
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9349823,35.16716003,2018.01.31 07:18:45
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21300125,2018.02.01 06:13:06
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21300888,2018.02.01 06:13:45
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172577,35.21302032,2018.02.01 06:15:09
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0172729,35.21298981,2018.02.01 06:16:18
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0171204,35.21308899,2018.02.01 06:19:39
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0150299,35.21258163,2018.02.01 06:20:00
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0143433,35.21239853,2018.02.01 06:20:06
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0121613,35.21181107,2018.02.01 06:23:15
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351654,35.16735077,2018.02.01 06:41:42
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16930008,2018.02.01 06:42:03
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345856,35.1758194,2018.02.01 06:45:48
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333496,35.17726898,2018.02.01 06:46:39
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172272,35.21311951,2018.02.02 06:19:37
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0147552,35.21255112,2018.02.02 06:20:01
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.014389,35.21242905,2018.02.02 06:20:04
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0121613,35.21175003,2018.02.02 06:23:31
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.16746902,2018.02.02 06:43:40
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16918945,2018.02.02 06:44:01
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345856,35.1758194,2018.02.02 06:46:10
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333954,35.17723846,2018.02.02 06:47:04
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0167694,35.21297073,2018.02.05 05:57:45
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0148621,35.21244812,2018.02.05 05:57:57
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0142517,35.21231842,2018.02.05 05:58:03
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0124359,35.21181107,2018.02.05 06:19:30
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.16740036,2018.02.05 06:37:15
13395,LEFT,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16915131,2018.02.05 06:37:33
13395,ENTERED,3,[종점] 대한항공테크센터 정문,128.9345703,35.17581177,2018.02.05 06:38:30
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9333954,35.17721939,2018.02.05 06:39:12
13395,EMERGENCY,3,[종점] 대한항공테크센터 정문,128.9338074,35.17708969,2018.02.05 07:21:44
13395,LEFT_LAST,3,[종점] 대한항공테크센터 정문,128.9345398,35.17554855,2018.02.05 07:22:41
13395,ENTER_BASE,0,[기점] 덕천시영아파트,129.0172119,35.21308136,2018.02.06 06:20:35
13395,LEFT_BASE,0,[기점] 덕천시영아파트,129.0149689,35.21242905,2018.02.06 06:21:38
13395,ENTERED,1,덕천사원A.숙등역4번출구,129.0143738,35.21231079,2018.02.06 06:21:44
13395,LEFT,1,덕천사원A.숙등역4번출구,129.0122833,35.2117691,2018.02.06 06:24:08
13395,ENTERED,2,[종착알림] 대저농협 산지유통센터,128.9353027,35.16749954,2018.02.06 06:43:50
