line_no,inout_type,seq,stop_name,x,y,get_date
13481,EMERGENCY,1,구명역 4번출구,128.9995728,35.20262146,2018.01.02 19:45:00
13481,LEFT,1,구명역 4번출구,129.0008545,35.20420074,2018.01.02 19:46:03
13481,ENTERED,2,덕천역,129.0053101,35.20875931,2018.01.02 19:47:15
13481,LEFT,2,덕천역,129.0065918,35.21026993,2018.01.02 19:48:36
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125122,35.21192169,2018.01.02 19:49:48
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148163,35.21247864,2018.01.02 19:50:36
13481,EMERGENCY,1,구명역 4번출구,128.999588,35.20275116,2018.01.03 19:47:53
13481,LEFT,1,구명역 4번출구,129.0007019,35.20412064,2018.01.03 19:48:50
13481,ENTERED,2,덕천역,129.0053253,35.20882034,2018.01.03 19:49:44
13481,LEFT,2,덕천역,129.0064697,35.21035004,2018.01.03 19:50:59
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012619,35.21192932,2018.01.03 19:52:29
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146942,35.21250916,2018.01.03 19:53:29
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0141449,35.21245956,2018.01.03 19:55:05
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0120087,35.21186066,2018.01.03 19:55:20
13481,EMERGENCY,2,덕천역,129.0062561,35.21031952,2018.01.03 19:55:56
13481,LEFT,2,덕천역,129.0043945,35.20986938,2018.01.03 19:56:08
13481,EMERGENCY,1,구명역 4번출구,128.9995728,35.20264053,2018.01.04 19:45:10
13481,LEFT,1,구명역 4번출구,129.000824,35.20418167,2018.01.04 19:46:10
13481,ENTERED,2,덕천역,129.0053406,35.20878983,2018.01.04 19:47:28
13481,LEFT,2,덕천역,129.006546,35.21022034,2018.01.04 19:48:46
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.21192932,2018.01.04 19:50:10
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0144958,35.21250916,2018.01.04 19:50:52
13481,EMERGENCY,1,구명역 4번출구,128.9994965,35.20265961,2018.01.05 19:44:56
13481,LEFT,1,구명역 4번출구,129.0007782,35.20415115,2018.01.05 19:45:53
13481,ENTERED,2,덕천역,129.0053253,35.20882034,2018.01.05 19:46:59
13481,LEFT,2,덕천역,129.0063782,35.21031189,2018.01.05 19:48:14
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126038,35.21191025,2018.01.05 19:50:02
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146179,35.21242905,2018.01.05 19:50:53
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9289551,35.18235016,2018.01.08 19:10:19
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9290314,35.18180084,2018.01.08 19:10:25
13481,ENTERED,1,구명역 4번출구,128.9995422,35.20275116,2018.01.08 19:44:40
13481,LEFT,1,구명역 4번출구,129.0007477,35.20412064,2018.01.08 19:44:58
13481,ENTERED,2,덕천역,129.0053558,35.20891953,2018.01.08 19:46:40
13481,LEFT,2,덕천역,129.0062561,35.21033859,2018.01.08 19:47:55
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.2118988,2018.01.08 19:49:43
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145874,35.21245956,2018.01.08 19:50:37
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144653,35.21247101,2018.01.08 19:52:22
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121918,35.21187973,2018.01.08 19:52:40
13481,EMERGENCY,2,덕천역,129.0059509,35.21023941,2018.01.08 19:53:28
13481,LEFT,2,덕천역,129.0042419,35.20986176,2018.01.08 19:55:10
13481,EMERGENCY,1,구명역 4번출구,128.9996185,35.20277023,2018.01.09 19:45:33
13481,LEFT,1,구명역 4번출구,129.0007629,35.20412827,2018.01.09 19:45:51
13481,ENTERED,2,덕천역,129.0053558,35.20891953,2018.01.09 19:46:54
13481,LEFT,2,덕천역,129.0065765,35.21030045,2018.01.09 19:48:36
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125275,35.21179962,2018.01.09 19:49:54
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146027,35.21237946,2018.01.09 19:50:51
13481,EMERGENCY,1,구명역 4번출구,128.9996033,35.20281982,2018.01.10 19:44:25
13481,LEFT,1,구명역 4번출구,129.0007172,35.20410919,2018.01.10 19:44:43
13481,ENTERED,2,덕천역,129.0053406,35.20883942,2018.01.10 19:46:40
13481,LEFT,2,덕천역,129.0062866,35.21033096,2018.01.10 19:47:46
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.21186066,2018.01.10 19:49:37
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146332,35.21236038,2018.01.10 19:50:31
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144958,35.21244812,2018.01.10 19:52:04
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.012085,35.2118187,2018.01.10 19:52:22
13481,EMERGENCY,2,덕천역,129.0060883,35.21031189,2018.01.10 19:53:04
13481,LEFT,2,덕천역,129.0042419,35.20983887,2018.01.10 19:53:16
13481,EMERGENCY,1,구명역 4번출구,128.9995728,35.20267868,2018.01.11 19:48:02
13481,LEFT,1,구명역 4번출구,129.000885,35.2041893,2018.01.11 19:48:44
13481,ENTERED,2,덕천역,129.0053558,35.20888138,2018.01.11 19:49:47
13481,LEFT,2,덕천역,129.0091095,35.21086884,2018.01.11 19:51:38
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126801,35.21181107,2018.01.11 19:52:23
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145874,35.21224976,2018.01.11 19:53:11
13481,EMERGENCY,1,구명역 4번출구,128.9995728,35.20267868,2018.01.12 19:44:46
13481,LEFT,1,구명역 4번출구,129.0009003,35.20423889,2018.01.12 19:45:58
13481,ENTERED,2,덕천역,129.0053864,35.20899963,2018.01.12 19:46:58
13481,LEFT,2,덕천역,129.0063171,35.21033096,2018.01.12 19:48:16
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0127563,35.21187973,2018.01.12 19:49:43
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.01474,35.2123909,2018.01.12 19:50:25
13481,EMERGENCY,1,구명역 4번출구,128.9995117,35.20267868,2018.01.15 19:44:38
13481,LEFT,1,구명역 4번출구,129.0007477,35.20417023,2018.01.15 19:45:53
13481,ENTERED,2,덕천역,129.0053253,35.20880127,2018.01.15 19:46:59
13481,LEFT,2,덕천역,129.0063019,35.21031952,2018.01.15 19:48:20
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126495,35.21192932,2018.01.15 19:49:35
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146332,35.21242905,2018.01.15 19:50:35
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144806,35.21244812,2018.01.15 19:52:05
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0122681,35.21189117,2018.01.15 19:52:23
13481,EMERGENCY,2,덕천역,129.0061646,35.21031189,2018.01.15 19:53:17
13481,LEFT,2,덕천역,129.0042114,35.20988083,2018.01.15 19:53:29
13481,EMERGENCY,1,구명역 4번출구,128.9995575,35.2027092,2018.01.16 19:48:10
13481,LEFT,1,구명역 4번출구,129.0008545,35.2041893,2018.01.16 19:48:40
13481,ENTERED,2,덕천역,129.0053711,35.20886993,2018.01.16 19:49:49
13481,LEFT,2,덕천역,129.0067749,35.21030045,2018.01.16 19:51:16
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.21184921,2018.01.16 19:52:25
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146332,35.21239853,2018.01.16 19:53:25
13481,EMERGENCY,1,구명역 4번출구,128.999527,35.20270157,2018.01.17 19:44:33
13481,LEFT,1,구명역 4번출구,129.000824,35.20420074,2018.01.17 19:44:54
13481,ENTERED,2,덕천역,129.0053711,35.20883942,2018.01.17 19:46:39
13481,LEFT,2,덕천역,129.0063171,35.21030045,2018.01.17 19:48:03
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126038,35.21189117,2018.01.17 19:49:42
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147858,35.21242905,2018.01.17 19:50:39
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0141754,35.21236038,2018.01.17 19:52:12
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121918,35.21186829,2018.01.17 19:52:27
13481,EMERGENCY,2,덕천역,129.0059967,35.21028137,2018.01.17 19:53:15
13481,LEFT,2,덕천역,129.0045929,35.21001053,2018.01.17 19:53:27
13481,EMERGENCY,1,구명역 4번출구,128.9996033,35.20275879,2018.01.18 19:45:02
13481,LEFT,1,구명역 4번출구,129.0007019,35.20412827,2018.01.18 19:45:53
13481,ENTERED,2,덕천역,129.0053253,35.20888901,2018.01.18 19:47:05
13481,LEFT,2,덕천역,129.0064087,35.21025085,2018.01.18 19:48:38
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012558,35.21184921,2018.01.18 19:49:44
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145569,35.21236038,2018.01.18 19:50:29
13481,EMERGENCY,1,구명역 4번출구,128.9995117,35.20262909,2018.01.19 19:47:51
13481,LEFT,1,구명역 4번출구,129.000824,35.20420837,2018.01.19 19:49:03
13481,ENTERED,2,덕천역,129.0053101,35.20875168,2018.01.19 19:50:03
13481,LEFT,2,덕천역,129.006424,35.210289,2018.01.19 19:51:09
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125732,35.21186066,2018.01.19 19:52:27
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148315,35.21245956,2018.01.19 19:53:03
13481,EMERGENCY,1,구명역 4번출구,128.9995728,35.20269012,2018.01.22 19:44:40
13481,LEFT,1,구명역 4번출구,129.0008545,35.20420837,2018.01.22 19:45:01
13481,ENTERED,2,덕천역,129.0053406,35.20890045,2018.01.22 19:46:37
13481,LEFT,2,덕천역,129.0063171,35.21030045,2018.01.22 19:48:13
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012558,35.2118988,2018.01.22 19:49:28
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147095,35.21239853,2018.01.22 19:50:28
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144653,35.21242142,2018.01.22 19:52:10
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121307,35.21183014,2018.01.22 19:52:28
13481,EMERGENCY,2,덕천역,129.006134,35.21035004,2018.01.22 19:53:13
13481,LEFT,2,덕천역,129.004303,35.20994949,2018.01.22 19:53:25
13481,EMERGENCY,1,구명역 4번출구,129.0001221,35.20333862,2018.01.23 19:46:12
13481,LEFT,1,구명역 4번출구,129.0008392,35.20413971,2018.01.23 19:46:21
13481,ENTERED,2,덕천역,129.0054169,35.20883942,2018.01.23 19:47:27
13481,LEFT,2,덕천역,129.0065002,35.21039963,2018.01.23 19:48:45
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126343,35.21192932,2018.01.23 19:50:00
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21247101,2018.01.23 19:50:45
13481,EMERGENCY,1,구명역 4번출구,128.9995575,35.2027092,2018.01.24 19:44:59
13481,LEFT,1,구명역 4번출구,129.0007324,35.20410919,2018.01.24 19:45:50
13481,ENTERED,2,덕천역,129.0053864,35.20885849,2018.01.24 19:46:50
13481,LEFT,2,덕천역,129.0065918,35.21041107,2018.01.24 19:48:20
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125427,35.21191025,2018.01.24 19:49:50
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146484,35.21237183,2018.01.24 19:50:50
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144806,35.21242142,2018.01.24 19:52:14
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0122528,35.21186066,2018.01.24 19:52:32
13481,EMERGENCY,2,덕천역,129.006073,35.21030045,2018.01.24 19:53:14
13481,LEFT,2,덕천역,129.0041962,35.20986938,2018.01.24 19:53:26
13481,EMERGENCY,1,구명역 4번출구,128.9995422,35.20267105,2018.01.25 19:45:14
13481,LEFT,1,구명역 4번출구,129.0008087,35.20413971,2018.01.25 19:45:38
13481,ENTERED,2,덕천역,129.0053711,35.2088089,2018.01.25 19:47:08
13481,LEFT,2,덕천역,129.0064087,35.21031189,2018.01.25 19:48:26
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124664,35.21194077,2018.01.25 19:49:53
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.01474,35.21244812,2018.01.25 19:50:41
13481,EMERGENCY,1,구명역 4번출구,128.9996185,35.20264816,2018.01.26 19:48:30
13481,LEFT,1,구명역 4번출구,129.0008087,35.20409012,2018.01.26 19:49:30
13481,ENTERED,2,덕천역,129.0053253,35.2088089,2018.01.26 19:52:21
13481,LEFT,2,덕천역,129.0062408,35.21039963,2018.01.26 19:53:48
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124969,35.21195984,2018.01.26 19:55:15
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147705,35.21244049,2018.01.26 19:56:18
13481,EMERGENCY,1,구명역 4번출구,128.999649,35.20277023,2018.01.29 19:44:46
13481,LEFT,1,구명역 4번출구,129.0008392,35.20413971,2018.01.29 19:45:07
13481,ENTERED,2,덕천역,129.0054016,35.20888901,2018.01.29 19:47:19
13481,LEFT,2,덕천역,129.0066223,35.21039963,2018.01.29 19:48:40
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124664,35.21192932,2018.01.29 19:50:10
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147095,35.21242905,2018.01.29 19:51:10
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144196,35.21240997,2018.01.29 19:52:13
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0120544,35.21184921,2018.01.29 19:52:31
13481,EMERGENCY,2,덕천역,129.0060425,35.21031952,2018.01.29 19:53:25
13481,LEFT,2,덕천역,129.0043793,35.20988846,2018.01.29 19:55:10
13481,EMERGENCY,1,구명역 4번출구,128.9996338,35.20280075,2018.01.30 19:45:13
13481,LEFT,1,구명역 4번출구,129.0009766,35.20426178,2018.01.30 19:45:28
13481,ENTERED,2,덕천역,129.0053406,35.20893097,2018.01.30 19:46:55
13481,LEFT,2,덕천역,129.0062561,35.21038055,2018.01.30 19:48:19
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125122,35.21200943,2018.01.30 19:49:55
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0149231,35.21260071,2018.01.30 19:51:01
13481,EMERGENCY,1,구명역 4번출구,128.999527,35.20264053,2018.01.31 19:45:05
13481,LEFT,1,구명역 4번출구,129.0008698,35.20413971,2018.01.31 19:45:47
13481,ENTERED,2,덕천역,129.0053558,35.20885086,2018.01.31 19:46:41
13481,LEFT,2,덕천역,129.0063782,35.21033096,2018.01.31 19:47:59
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0127106,35.21194839,2018.01.31 19:49:44
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147705,35.21242905,2018.01.31 19:50:38
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0143738,35.2123909,2018.01.31 19:52:23
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0122681,35.21184921,2018.01.31 19:52:38
13481,EMERGENCY,2,덕천역,129.0058289,35.21025085,2018.01.31 19:53:23
13481,LEFT,2,덕천역,129.0045319,35.20996094,2018.01.31 19:53:32
13481,EMERGENCY,1,구명역 4번출구,128.999588,35.20273972,2018.02.01 19:48:04
13481,LEFT,1,구명역 4번출구,129.0007477,35.20412827,2018.02.01 19:49:10
13481,ENTERED,2,덕천역,129.0053558,35.20886993,2018.02.01 19:50:13
13481,LEFT,2,덕천역,129.0063477,35.21036148,2018.02.01 19:51:22
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124817,35.21197128,2018.02.01 19:52:28
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.01474,35.21258926,2018.02.01 19:53:25
13481,EMERGENCY,1,구명역 4번출구,128.999649,35.20278168,2018.02.02 19:54:23
13481,LEFT,1,구명역 4번출구,129.0008087,35.20412827,2018.02.02 19:54:56
13481,ENTERED,2,덕천역,129.0053253,35.20885849,2018.02.02 19:57:47
13481,LEFT,2,덕천역,129.0064087,35.21041107,2018.02.02 19:58:56
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012619,35.21186066,2018.02.02 20:00:56
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21237183,2018.02.02 20:01:50
13481,EMERGENCY,1,구명역 4번출구,128.9996185,35.20273972,2018.02.05 19:45:02
13481,LEFT,1,구명역 4번출구,129.0007935,35.20415115,2018.02.05 19:45:26
13481,ENTERED,2,덕천역,129.0053864,35.2088089,2018.02.05 19:46:44
13481,LEFT,2,덕천역,129.0063782,35.21038055,2018.02.05 19:49:02
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126343,35.21192932,2018.02.05 19:50:05
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21237946,2018.02.05 19:50:53
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0143433,35.21239853,2018.02.05 19:52:11
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0120544,35.21179962,2018.02.05 19:52:29
13481,EMERGENCY,2,덕천역,129.0062561,35.21020889,2018.02.05 19:53:14
13481,LEFT,2,덕천역,129.0043793,35.20978165,2018.02.05 19:53:29
13481,EMERGENCY,1,구명역 4번출구,128.9994659,35.20269012,2018.02.06 19:48:17
13481,LEFT,1,구명역 4번출구,129.0007629,35.20415878,2018.02.06 19:48:50
13481,ENTERED,2,덕천역,129.0053864,35.20877075,2018.02.06 19:49:59
13481,LEFT,2,덕천역,129.0063324,35.21035004,2018.02.06 19:51:50
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126953,35.21187973,2018.02.06 19:52:59
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146942,35.21239853,2018.02.06 19:53:44
13481,EMERGENCY,1,구명역 4번출구,128.999527,35.20264053,2018.02.07 19:44:43
13481,LEFT,1,구명역 4번출구,129.000824,35.20415115,2018.02.07 19:45:07
13481,ENTERED,2,덕천역,129.0054016,35.20903015,2018.02.07 19:46:52
13481,LEFT,2,덕천역,129.0063324,35.21030045,2018.02.07 19:48:01
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125275,35.21179962,2018.02.07 19:49:55
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145874,35.21234894,2018.02.07 19:50:52
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0145264,35.21234894,2018.02.07 19:52:13
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0124664,35.21181107,2018.02.07 19:52:28
13481,EMERGENCY,2,덕천역,129.0064697,35.21012115,2018.02.07 19:53:19
13481,LEFT,2,덕천역,129.004425,35.20962906,2018.02.07 19:53:34
13481,EMERGENCY,1,구명역 4번출구,128.999527,35.20278931,2018.02.08 19:48:18
13481,LEFT,1,구명역 4번출구,129.0007477,35.20410156,2018.02.08 19:48:42
13481,ENTERED,2,덕천역,129.0053253,35.20877075,2018.02.08 19:50:03
13481,LEFT,2,덕천역,129.0063934,35.21025848,2018.02.08 19:51:36
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0128021,35.21186066,2018.02.08 19:53:12
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148621,35.21242142,2018.02.08 19:53:54
13481,EMERGENCY,1,구명역 4번출구,128.9995117,35.2027092,2018.02.09 19:48:45
13481,LEFT,1,구명역 4번출구,129.0009003,35.20426941,2018.02.09 19:49:09
13481,ENTERED,2,덕천역,129.0053406,35.20880127,2018.02.09 19:50:15
13481,LEFT,2,덕천역,129.0063629,35.21028137,2018.02.09 19:51:24
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012558,35.21183014,2018.02.09 19:52:36
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147247,35.2123909,2018.02.09 19:53:15
13481,EMERGENCY,1,구명역 4번출구,128.9996338,35.20264816,2018.02.12 19:47:58
13481,LEFT,1,구명역 4번출구,129.0007782,35.20413971,2018.02.12 19:48:43
13481,ENTERED,2,덕천역,129.0053253,35.20875931,2018.02.12 19:49:58
13481,LEFT,2,덕천역,129.0066071,35.21043015,2018.02.12 19:51:49
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.21184921,2018.02.12 19:53:16
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145721,35.21223831,2018.02.12 19:54:04
13481,EMERGENCY,1,구명역 4번출구,128.999527,35.2027092,2018.02.13 19:48:17
13481,LEFT,1,구명역 4번출구,129.0007935,35.20410919,2018.02.13 19:49:02
13481,ENTERED,2,덕천역,129.0052795,35.20877838,2018.02.13 19:51:14
13481,LEFT,2,덕천역,129.0063782,35.210289,2018.02.13 19:53:05
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126038,35.21184921,2018.02.13 19:55:20
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148926,35.21242142,2018.02.13 19:56:08
13481,EMERGENCY,1,구명역 4번출구,128.9996185,35.20272064,2018.02.14 19:47:43
13481,LEFT,1,구명역 4번출구,129.000824,35.20412064,2018.02.14 19:48:34
13481,ENTERED,2,덕천역,129.0053711,35.20874023,2018.02.14 19:50:28
13481,LEFT,2,덕천역,129.0064392,35.21023941,2018.02.14 19:52:04
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012619,35.21176147,2018.02.14 19:54:58
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148163,35.21224976,2018.02.14 19:55:40
13481,EMERGENCY,1,구명역 4번출구,128.9994965,35.20261002,2018.02.19 19:44:31
13481,LEFT,1,구명역 4번출구,129.0008087,35.20413971,2018.02.19 19:44:52
13481,ENTERED,2,덕천역,129.0053558,35.20898056,2018.02.19 19:46:43
13481,LEFT,2,덕천역,129.0063629,35.210289,2018.02.19 19:47:55
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012619,35.21192932,2018.02.19 19:49:34
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146942,35.21244049,2018.02.19 19:50:28
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0145111,35.21234894,2018.02.19 19:52:19
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121765,35.21178055,2018.02.19 19:52:37
13481,EMERGENCY,2,덕천역,129.0061798,35.21026993,2018.02.19 19:53:22
13481,LEFT,2,덕천역,129.0043793,35.20985031,2018.02.19 19:53:34
13481,EMERGENCY,1,구명역 4번출구,128.9995117,35.20269012,2018.02.20 19:48:11
13481,LEFT,1,구명역 4번출구,129.0007782,35.20409012,2018.02.20 19:48:35
13481,ENTERED,2,덕천역,129.0053558,35.20883942,2018.02.20 19:49:44
13481,LEFT,2,덕천역,129.0063171,35.21031189,2018.02.20 19:51:08
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126801,35.21195984,2018.02.20 19:52:32
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148926,35.21250153,2018.02.20 19:53:38
13481,EMERGENCY,1,구명역 4번출구,128.9996033,35.20273972,2018.02.21 19:44:43
13481,LEFT,1,구명역 4번출구,129.0007782,35.20410919,2018.02.21 19:45:07
13481,ENTERED,2,덕천역,129.0053558,35.20880127,2018.02.21 19:46:46
13481,LEFT,2,덕천역,129.0063934,35.21039963,2018.02.21 19:48:16
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125122,35.21187973,2018.02.21 19:49:49
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21240997,2018.02.21 19:50:55
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.014267,35.21237946,2018.02.21 19:52:13
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0122528,35.21186066,2018.02.21 19:52:28
13481,EMERGENCY,2,덕천역,129.0059509,35.210289,2018.02.21 19:53:40
13481,LEFT,2,덕천역,129.0044403,35.20996094,2018.02.21 19:55:16
13481,EMERGENCY,1,구명역 4번출구,128.999588,35.20273972,2018.02.22 19:48:17
13481,LEFT,1,구명역 4번출구,129.000885,35.20413971,2018.02.22 19:48:53
13481,ENTERED,2,덕천역,129.0053406,35.20886993,2018.02.22 19:50:05
13481,LEFT,2,덕천역,129.0063629,35.21035004,2018.02.22 19:51:20
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124512,35.21189117,2018.02.22 19:52:35
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148315,35.21245956,2018.02.22 19:53:32
13481,EMERGENCY,1,구명역 4번출구,128.999527,35.20264816,2018.02.23 19:47:52
13481,LEFT,1,구명역 4번출구,129.0007477,35.20412827,2018.02.23 19:48:40
13481,ENTERED,2,덕천역,129.0053558,35.20883942,2018.02.23 19:49:52
13481,LEFT,2,덕천역,129.0063019,35.21035004,2018.02.23 19:51:13
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126495,35.21197128,2018.02.23 19:52:34
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.01474,35.21247101,2018.02.23 19:53:22
13481,EMERGENCY,1,구명역 4번출구,128.9996338,35.20277023,2018.02.26 19:44:57
13481,LEFT,1,구명역 4번출구,129.000824,35.20412064,2018.02.26 19:45:18
13481,ENTERED,2,덕천역,129.0053558,35.20875931,2018.02.26 19:46:51
13481,LEFT,2,덕천역,129.0063324,35.21033096,2018.02.26 19:48:33
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0127411,35.21197891,2018.02.26 19:49:39
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148163,35.21247101,2018.02.26 19:50:33
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144348,35.21242142,2018.02.26 19:52:18
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121002,35.21183014,2018.02.26 19:52:36
13481,EMERGENCY,2,덕천역,129.0059814,35.21030045,2018.02.26 19:53:24
13481,LEFT,2,덕천역,129.0042572,35.20988083,2018.02.26 19:53:36
13481,EMERGENCY,1,구명역 4번출구,128.9994965,35.20261002,2018.02.27 19:48:20
13481,LEFT,1,구명역 4번출구,129.0007782,35.20409012,2018.02.27 19:48:47
13481,ENTERED,2,덕천역,129.0053558,35.20882034,2018.02.27 19:49:53
13481,LEFT,2,덕천역,129.0063629,35.21036911,2018.02.27 19:51:17
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125122,35.21192169,2018.02.27 19:52:35
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0149689,35.21247101,2018.02.27 19:53:23
13481,EMERGENCY,1,구명역 4번출구,128.999588,35.2027092,2018.02.28 19:47:57
13481,LEFT,1,구명역 4번출구,129.0008698,35.20417023,2018.02.28 19:48:57
13481,ENTERED,2,덕천역,129.0053558,35.20882034,2018.02.28 19:49:57
13481,LEFT,2,덕천역,129.0065155,35.21036911,2018.02.28 19:51:24
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124817,35.2118988,2018.02.28 19:52:39
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145721,35.2123909,2018.02.28 19:53:30
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144196,35.21239853,2018.02.28 19:55:09
