get_date,lat,lng,speed,line_no,y,day
2018-01-02 6:28,35.20502,128.99251,56,13395,0:16:06,3
2018-01-02 6:28,35.20531,128.99205,65,13395,0:16:03,3
2018-01-02 6:28,35.20565,128.99153,73,13395,0:16:00,3
2018-01-02 6:28,35.20602,128.99097,77,13395,0:15:57,3
2018-01-02 6:28,35.20641,128.99039,79,13395,0:15:54,3
2018-01-02 6:28,35.2068,128.98981,79,13395,0:15:51,3
2018-01-02 6:28,35.2072,128.98923,80,13395,0:15:48,3
2018-01-02 6:28,35.20759,128.98865,79,13395,0:15:45,3
2018-01-02 6:28,35.20799,128.98808,80,13395,0:15:42,3
2018-01-02 6:28,35.20838,128.9875,78,13395,0:15:39,3
2018-01-02 6:29,35.20876,128.98694,75,13395,0:15:36,3
2018-01-02 6:29,35.20912,128.9864,74,13395,0:15:33,3
2018-01-02 6:29,35.20947,128.98587,71,13395,0:15:30,3
2018-01-02 6:29,35.2098,128.98535,71,13395,0:15:27,3
2018-01-02 6:29,35.21014,128.98483,69,13395,0:15:24,3
2018-01-02 6:29,35.21043,128.98431,66,13395,0:15:21,3
2018-01-02 6:29,35.21066,128.98375,66,13395,0:15:18,3
2018-01-02 6:29,35.2108,128.98318,63,13395,0:15:15,3
2018-01-02 6:29,35.21089,128.98262,59,13395,0:15:12,3
2018-01-02 6:29,35.21096,128.98203,68,13395,0:15:09,3
2018-01-02 6:29,35.21104,128.98137,68,13395,0:15:06,3
2018-01-02 6:29,35.21111,128.98073,66,13395,0:15:03,3
2018-01-02 6:29,35.21117,128.98013,63,13395,0:15:00,3
2018-01-02 6:29,35.21124,128.97955,58,13395,0:14:57,3
2018-01-02 6:29,35.21129,128.97903,53,13395,0:14:54,3
2018-01-02 6:29,35.21134,128.97853,53,13395,0:14:51,3
2018-01-02 6:29,35.2114,128.97804,52,13395,0:14:48,3
2018-01-02 6:29,35.21144,128.97755,51,13395,0:14:45,3
2018-01-02 6:29,35.21149,128.97714,35,13395,0:14:42,3
2018-01-02 6:29,35.21151,128.9769,19,13395,0:14:39,3
2018-01-02 6:30,35.21152,128.97678,9,13395,0:14:36,3
2018-01-02 6:30,35.21154,128.97667,14,13395,0:14:33,3
2018-01-02 6:30,35.21156,128.97647,24,13395,0:14:30,3
2018-01-02 6:30,35.21158,128.97624,25,13395,0:14:27,3
2018-01-02 6:30,35.21161,128.97601,25,13395,0:14:24,3
2018-01-02 6:30,35.21163,128.97578,22,13395,0:14:21,3
2018-01-02 6:30,35.21165,128.97557,24,13395,0:14:18,3
2018-01-02 6:30,35.21167,128.97534,22,13395,0:14:15,3
2018-01-02 6:30,35.21169,128.97516,19,13395,0:14:12,3
2018-01-02 6:30,35.2117,128.97499,17,13395,0:14:09,3
2018-01-02 6:30,35.21171,128.97488,12,13395,0:14:06,3
2018-01-02 6:30,35.21172,128.97478,6,13395,0:14:03,3
2018-01-02 6:30,35.21172,128.97475,0,13395,0:14:00,3
2018-01-02 6:30,35.21172,128.97475,0,13395,0:13:57,3
2018-01-02 6:30,35.21172,128.97473,0,13395,0:13:54,3
2018-01-02 6:30,35.21172,128.97473,0,13395,0:13:51,3
2018-01-02 6:30,35.21172,128.97472,0,13395,0:13:48,3
2018-01-02 6:30,35.21172,128.97472,0,13395,0:13:45,3
2018-01-02 6:30,35.21171,128.9747,0,13395,0:13:42,3
2018-01-02 6:30,35.21171,128.97469,0,13395,0:13:39,3
2018-01-02 6:31,35.21172,128.97469,0,13395,0:13:36,3
2018-01-02 6:31,35.21172,128.9747,0,13395,0:13:33,3
2018-01-02 6:31,35.21173,128.9747,0,13395,0:13:30,3
2018-01-02 6:31,35.21173,128.97472,0,13395,0:13:27,3
2018-01-02 6:31,35.21174,128.97472,0,13395,0:13:24,3
2018-01-02 6:31,35.21174,128.97472,0,13395,0:13:21,3
2018-01-02 6:31,35.21174,128.97472,0,13395,0:13:18,3
2018-01-02 6:31,35.21174,128.9747,0,13395,0:13:15,3
2018-01-02 6:31,35.21173,128.9747,0,13395,0:13:12,3
2018-01-02 6:31,35.21173,128.9747,0,13395,0:13:09,3
2018-01-02 6:31,35.21173,128.9747,0,13395,0:13:06,3
2018-01-02 6:31,35.21173,128.9747,0,13395,0:13:03,3
2018-01-02 6:31,35.21173,128.9747,0,13395,0:13:00,3
2018-01-02 6:31,35.21173,128.97469,0,13395,0:12:57,3
2018-01-02 6:31,35.21173,128.97469,0,13395,0:12:54,3
2018-01-02 6:31,35.21173,128.97467,0,13395,0:12:51,3
2018-01-02 6:31,35.21172,128.97467,0,13395,0:12:48,3
2018-01-02 6:31,35.21172,128.97467,0,13395,0:12:45,3
2018-01-02 6:31,35.21172,128.97467,0,13395,0:12:42,3
2018-01-02 6:31,35.21172,128.97467,0,13395,0:12:39,3
2018-01-02 6:32,35.21172,128.97467,0,13395,0:12:36,3
2018-01-02 6:32,35.21172,128.97467,0,13395,0:12:33,3
2018-01-02 6:32,35.21172,128.97467,0,13395,0:12:30,3
2018-01-02 6:32,35.21172,128.97467,0,13395,0:12:27,3
2018-01-02 6:32,35.21172,128.97467,0,13395,0:12:24,3
2018-01-02 6:32,35.21172,128.97464,5,13395,0:12:21,3
2018-01-02 6:32,35.21171,128.97453,17,13395,0:12:18,3
2018-01-02 6:32,35.21169,128.97435,23,13395,0:12:15,3
2018-01-02 6:32,35.21155,128.97421,24,13395,0:12:12,3
2018-01-02 6:32,35.21134,128.9742,30,13395,0:12:09,3
2018-01-02 6:32,35.21103,128.97424,45,13395,0:12:06,3
2018-01-02 6:32,35.21066,128.97427,49,13395,0:12:03,3
2018-01-02 6:32,35.21025,128.9743,53,13395,0:12:00,3
2018-01-02 6:32,35.20981,128.9743,61,13395,0:11:57,3
2018-01-02 6:32,35.20936,128.9743,58,13395,0:11:54,3
2018-01-02 6:32,35.20896,128.97432,48,13395,0:11:51,3
2018-01-02 6:32,35.20861,128.9744,46,13395,0:11:48,3
2018-01-02 6:32,35.20827,128.97446,44,13395,0:11:45,3
2018-01-02 6:32,35.20795,128.9745,43,13395,0:11:42,3
2018-01-02 6:32,35.2076,128.97453,46,13395,0:11:39,3
2018-01-02 6:33,35.20722,128.97455,49,13395,0:11:36,3
2018-01-02 6:33,35.20684,128.97455,49,13395,0:11:33,3
2018-01-02 6:33,35.20648,128.97449,45,13395,0:11:30,3
2018-01-02 6:33,35.20613,128.9745,43,13395,0:11:27,3
2018-01-02 6:33,35.2058,128.97446,41,13395,0:11:24,3
2018-01-02 6:33,35.20551,128.97449,37,13395,0:11:21,3
2018-01-02 6:33,35.20525,128.9745,32,13395,0:11:18,3
2018-01-02 6:33,35.20499,128.9745,34,13395,0:11:15,3
2018-01-02 6:33,35.20473,128.9745,33,13395,0:11:12,3
2018-01-02 6:33,35.20448,128.97452,32,13395,0:11:09,3
2018-01-02 6:33,35.20426,128.9744,33,13395,0:11:06,3
2018-01-02 6:33,35.20402,128.97423,34,13395,0:11:03,3
2018-01-02 6:33,35.2038,128.97397,31,13395,0:11:00,3
2018-01-02 6:33,35.20363,128.97375,29,13395,0:10:57,3
2018-01-02 6:33,35.2035,128.97356,24,13395,0:10:54,3
2018-01-02 6:33,35.20337,128.97336,25,13395,0:10:51,3
2018-01-02 6:33,35.20323,128.97314,30,13395,0:10:48,3
2018-01-02 6:33,35.20306,128.97287,38,13395,0:10:45,3
2018-01-02 6:33,35.20285,128.97255,41,13395,0:10:42,3
2018-01-02 6:33,35.20267,128.97229,29,13395,0:10:39,3
2018-01-02 6:34,35.20253,128.97209,24,13395,0:10:36,3
2018-01-02 6:34,35.20243,128.97198,13,13395,0:10:33,3
2018-01-02 6:34,35.20236,128.97189,13,13395,0:10:30,3
2018-01-02 6:34,35.20228,128.97179,15,13395,0:10:27,3
2018-01-02 6:34,35.20221,128.97168,14,13395,0:10:24,3
2018-01-02 6:34,35.20213,128.97157,14,13395,0:10:21,3
2018-01-02 6:34,35.20203,128.97142,22,13395,0:10:18,3
2018-01-02 6:34,35.2019,128.97124,28,13395,0:10:15,3
2018-01-02 6:34,35.20174,128.97101,33,13395,0:10:12,3
2018-01-02 6:34,35.20156,128.97075,37,13395,0:10:09,3
2018-01-02 6:34,35.20136,128.97046,39,13395,0:10:06,3
2018-01-02 6:34,35.20115,128.97015,42,13395,0:10:03,3
2018-01-02 6:34,35.20092,128.96983,43,13395,0:10:00,3
2018-01-02 6:34,35.2007,128.96954,40,13395,0:09:57,3
2018-01-02 6:34,35.20048,128.96927,42,13395,0:09:54,3
2018-01-02 6:34,35.20023,128.96896,47,13395,0:09:51,3
2018-01-02 6:34,35.19994,128.96864,52,13395,0:09:48,3
2018-01-02 6:34,35.19964,128.96825,58,13395,0:09:45,3
2018-01-02 6:34,35.1993,128.96786,59,13395,0:09:42,3
2018-01-02 6:34,35.19896,128.96748,61,13395,0:09:39,3
2018-01-02 6:35,35.1986,128.96709,64,13395,0:09:36,3
2018-01-02 6:35,35.19821,128.96669,65,13395,0:09:33,3
2018-01-02 6:35,35.19781,128.96631,67,13395,0:09:30,3
2018-01-02 6:35,35.1974,128.96591,69,13395,0:09:27,3
2018-01-02 6:35,35.19696,128.9655,72,13395,0:09:24,3
2018-01-02 6:35,35.1965,128.96509,75,13395,0:09:21,3
2018-01-02 6:35,35.19601,128.96465,79,13395,0:09:18,3
2018-01-02 6:35,35.19551,128.96423,78,13395,0:09:15,3
2018-01-02 6:35,35.195,128.96382,78,13395,0:09:12,3
2018-01-02 6:35,35.19448,128.96344,79,13395,0:09:09,3
2018-01-02 6:35,35.19397,128.96309,73,13395,0:09:06,3
2018-01-02 6:35,35.19346,128.96277,76,13395,0:09:03,3
2018-01-02 6:35,35.19291,128.96246,78,13395,0:09:00,3
2018-01-02 6:35,35.19235,128.96216,78,13395,0:08:57,3
2018-01-02 6:35,35.1918,128.96188,74,13395,0:08:54,3
2018-01-02 6:35,35.19127,128.96162,73,13395,0:08:51,3
2018-01-02 6:35,35.19074,128.96138,72,13395,0:08:48,3
2018-01-02 6:35,35.19022,128.96114,70,13395,0:08:45,3
2018-01-02 6:35,35.18972,128.96091,69,13395,0:08:42,3
2018-01-02 6:35,35.18921,128.96071,69,13395,0:08:39,3
2018-01-02 6:36,35.1887,128.96053,68,13395,0:08:36,3
2018-01-02 6:36,35.18819,128.96036,67,13395,0:08:33,3
2018-01-02 6:36,35.18774,128.96022,58,13395,0:08:30,3
2018-01-02 6:36,35.18729,128.9601,59,13395,0:08:27,3
2018-01-02 6:36,35.18684,128.95995,61,13395,0:08:24,3
